"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-10-23 09:45:56.4",476276,3,0,0.83,0.09,0.05,29.86,0.8348652
"2025-10-23 09:45:56.45",476277,4,0,0.83,0.08,0.07,29.86,0.8338465
"2025-10-23 09:45:56.5",476278,5,0,0.79,0.07,0.08,29.86,0.7930952
"2025-10-23 09:45:56.55",476279,6,1,0.8,0.13,0.07,29.86,0.8104937
"2025-10-23 09:45:56.6",476280,1,10,0.82,0.14,0.06,29.86,0.8318654
"2025-10-23 09:45:56.65",476281,2,38,0.79,0.05,0.03,29.86,0.7915807
"2025-10-23 09:45:56.7",476282,3,0,0.78,-0.01,0.03,29.84,0.7800641
"2025-10-23 09:45:56.75",476283,4,0,0.78,-0.1,0.04,29.84,0.7863841
"2025-10-23 09:45:56.8",476284,5,0,0.77,-0.08,0.02,29.82,0.7741446
"2025-10-23 09:45:56.85",476285,6,1,0.76,-0.07,0.01,29.82,0.7632169
"2025-10-23 09:45:56.9",476286,1,10,0.75,-0.05,0.03,29.82,0.7516648
"2025-10-23 09:45:56.95",476287,2,38,0.79,-0.07,0.05,29.84,0.7930952
"2025-10-23 09:45:57",476288,3,0,0.81,-0.05,-0.01,29.85,0.8115418
"2025-10-23 09:45:57.05",476289,4,0,0.86,-0.01,-0.01,29.86,0.8600582
"2025-10-23 09:45:57.1",476290,5,0,0.81,0.03,0,29.86,0.8105554
"2025-10-23 09:45:57.15",476291,6,1,0.75,0.06,-0.02,29.86,0.7523962
"2025-10-23 09:45:57.2",476292,1,10,0.69,0.08,0.02,29.86,0.6946222
"2025-10-23 09:45:57.25",476293,2,38,0.74,0.13,0.02,29.86,0.7513322
"2025-10-23 09:45:57.3",476294,3,0,0.78,0.09,0.01,29.87,0.7851751
"2025-10-23 09:45:57.35",476295,4,0,0.78,0.07,0.01,29.87,0.7831346
"2025-10-23 09:45:57.4",476296,5,0,0.8,0.01,0.01,29.87,0.8000626
"2025-10-23 09:45:57.45",476297,6,1,0.77,0.04,-0.04,29.87,0.7710383
"2025-10-23 09:45:57.5",476298,1,10,0.76,0.11,-0.08,29.87,0.7679193
"2025-10-23 09:45:57.55",476299,2,38,0.78,0.12,-0.1,29.87,0.7891768
"2025-10-23 09:45:57.6",476300,3,0,0.87,0.13,-0.09,29.87,0.879659
"2025-10-23 09:45:57.65",476301,4,0,0.91,0.14,-0.07,29.87,0.9207062
"2025-10-23 09:45:57.7",476302,5,0,0.89,0.13,-0.06,29.87,0.8994442
"2025-10-23 09:45:57.75",476303,6,1,0.88,0.12,-0.05,29.87,0.8881442
"2025-10-23 09:45:57.8",476304,1,10,0.87,0.09,-0.03,29.87,0.8746428
"2025-10-23 09:45:57.85",476305,2,38,0.91,0.12,-0.02,29.86,0.917878
"2025-10-23 09:45:57.9",476306,3,0,0.88,0.12,-0.01,29.86,0.8881442
"2025-10-23 09:45:57.95",476307,4,0,0.86,0.13,-0.05,29.86,0.8697701
"2025-10-23 09:45:58",476308,5,0,0.87,0.1,-0.04,29.86,0.8757282
"2025-10-23 09:45:58.05",476309,6,1,0.86,0.02,-0.04,29.84,0.8602326
"2025-10-23 09:45:58.1",476310,1,10,0.83,-0.01,-0.05,29.84,0.8300602
"2025-10-23 09:45:58.15",476311,2,38,0.81,0.03,-0.07,29.84,0.8105554
"2025-10-23 09:45:58.2",476312,3,0,0.81,0.02,-0.11,29.85,0.8102469
"2025-10-23 09:45:58.25",476313,4,0,0.78,0.02,-0.16,29.84,0.7802563
"2025-10-23 09:45:58.3",476314,5,0,0.77,0.02,-0.14,29.84,0.7702597
"2025-10-23 09:45:58.35",476315,6,1,0.79,0.05,-0.12,29.83,0.7915807
"2025-10-23 09:45:58.4",476316,1,10,0.77,0.04,-0.07,29.83,0.7710383
"2025-10-23 09:45:58.45",476317,2,38,0.77,0.03,-0.03,29.84,0.7705842
"2025-10-23 09:45:58.5",476318,3,0,0.79,0.06,-0.01,29.85,0.7922753
"2025-10-23 09:45:58.55",476319,4,0,0.77,0.07,-0.01,29.86,0.7731752
"2025-10-23 09:45:58.6",476320,5,0,0.73,0.04,0.03,29.85,0.7310951
"2025-10-23 09:45:58.65",476321,6,1,0.72,0,0.04,29.85,0.72
"2025-10-23 09:45:58.7",476322,1,10,0.75,-0.03,-0.01,29.83,0.7505998
"2025-10-23 09:45:58.75",476323,2,38,0.77,-0.02,0.02,29.83,0.7702597
"2025-10-23 09:45:58.8",476324,3,0,0.81,-0.01,-0.02,29.84,0.8100617
"2025-10-23 09:45:58.85",476325,4,0,0.8,-0.02,-0.02,29.84,0.80025
"2025-10-23 09:45:58.9",476326,5,0,0.81,-0.05,0.01,29.82,0.8115418
"2025-10-23 09:45:58.95",476327,6,1,0.82,-0.08,0.03,29.8,0.8238932
"2025-10-23 09:45:59",476328,1,10,0.85,-0.11,0.04,29.79,0.8570881
"2025-10-23 09:45:59.05",476329,2,38,0.8,-0.07,0.06,29.79,0.8030566
"2025-10-23 09:45:59.1",476330,3,0,0.81,-0.08,0.05,29.8,0.813941
"2025-10-23 09:45:59.15",476331,4,0,0.79,-0.05,0.05,29.81,0.7915807
"2025-10-23 09:45:59.2",476332,5,0,0.71,0,0.05,29.83,0.71
"2025-10-23 09:45:59.25",476333,6,1,0.7,0.03,0.01,29.83,0.7006426
"2025-10-23 09:45:59.3",476334,1,10,0.73,0.08,0.02,29.84,0.7343705
"2025-10-23 09:45:59.35",476335,2,38,0.72,0.03,0.01,29.85,0.7206247
"2025-10-23 09:45:59.4",476336,3,0,0.74,0,-0.01,29.85,0.74
"2025-10-23 09:45:59.45",476337,4,0,0.8,0.01,-0.01,29.85,0.8000626
"2025-10-23 09:45:59.5",476338,5,0,0.78,0.01,0.01,29.86,0.7800641
"2025-10-23 09:45:59.55",476339,6,1,0.78,0.05,0.01,29.86,0.7816009
"2025-10-23 09:45:59.6",476340,1,10,0.78,0.06,0.03,29.86,0.7823042
"2025-10-23 09:45:59.65",476341,2,38,0.78,0.05,0.01,29.85,0.7816009
"2025-10-23 09:45:59.7",476342,3,0,0.79,-0.01,-0.03,29.85,0.7900634
"2025-10-23 09:45:59.75",476343,4,0,0.81,-0.01,-0.02,29.84,0.8100617
"2025-10-23 09:45:59.8",476344,5,0,0.81,0,0.04,29.85,0.81
"2025-10-23 09:45:59.85",476345,6,1,0.81,0,0.08,29.84,0.81
"2025-10-23 09:45:59.9",476346,1,10,0.77,0.04,0.09,29.84,0.7710383
"2025-10-23 09:45:59.95",476347,2,38,0.77,0.03,0.04,29.85,0.7705842
"2025-10-23 09:46:00",476348,3,0,0.86,0.1,0.02,29.86,0.8657944
"2025-10-23 09:46:00.05",476349,4,0,0.9,0.16,0.03,29.86,0.9141115
"2025-10-23 09:46:00.1",476350,5,0,0.82,0.1,0.03,29.86,0.826075
"2025-10-23 09:46:00.15",476351,6,1,0.84,0.08,0.04,29.86,0.8438009
"2025-10-23 09:46:00.2",476352,1,10,0.88,0.04,-0.01,29.86,0.8809086
"2025-10-23 09:46:00.25",476353,2,38,0.89,-0.01,-0.03,29.86,0.8900562
"2025-10-23 09:46:00.3",476354,3,0,0.83,0,-0.05,29.85,0.83
"2025-10-23 09:46:00.35",476355,4,0,0.82,0.01,-0.02,29.85,0.820061
"2025-10-23 09:46:00.4",476356,5,0,0.82,0.02,-0.01,29.85,0.8202439
"2025-10-23 09:46:00.45",476357,6,1,0.85,0.04,-0.01,29.85,0.8509407
"2025-10-23 09:46:00.5",476358,1,10,0.81,0,0.03,29.85,0.81
"2025-10-23 09:46:00.55",476359,2,38,0.83,-0.03,-0.02,29.84,0.830542
"2025-10-23 09:46:00.6",476360,3,0,0.81,-0.08,-0.03,29.83,0.813941
"2025-10-23 09:46:00.65",476361,4,0,0.81,-0.06,-0.04,29.83,0.8122191
"2025-10-23 09:46:00.7",476362,5,0,0.83,-0.02,-0.04,29.81,0.8302409
"2025-10-23 09:46:00.75",476363,6,1,0.8,-0.07,-0.02,29.81,0.8030566
"2025-10-23 09:46:00.8",476364,1,10,0.8,0,-0.01,29.81,0.8
"2025-10-23 09:46:00.85",476365,2,38,0.8,0.02,0.02,29.82,0.80025
"2025-10-23 09:46:00.9",476366,3,0,0.8,0,0.05,29.83,0.8
"2025-10-23 09:46:00.95",476367,4,0,0.84,0.07,0.03,29.85,0.8429116
"2025-10-23 09:46:01",476368,5,0,0.8,0.03,0.04,29.85,0.8005623
"2025-10-23 09:46:01.05",476369,6,1,0.8,0.08,0.06,29.86,0.8039901
"2025-10-23 09:46:01.1",476370,1,10,0.8,0.08,0.05,29.86,0.8039901
"2025-10-23 09:46:01.15",476371,2,38,0.79,0.05,0.05,29.86,0.7915807
"2025-10-23 09:46:01.2",476372,3,0,0.77,0.06,0.04,29.86,0.7723341
"2025-10-23 09:46:01.25",476373,4,0,0.8,-0.02,-0.01,29.86,0.80025
"2025-10-23 09:46:01.3",476374,5,0,0.81,0.04,-0.01,29.86,0.810987
"2025-10-23 09:46:01.35",476375,6,1,0.81,0.07,-0.01,29.86,0.813019
"2025-10-23 09:46:01.4",476376,1,10,0.8,0.08,0.02,29.85,0.8039901
"2025-10-23 09:46:01.45",476377,2,38,0.78,0.06,0.02,29.85,0.7823042
"2025-10-23 09:46:01.5",476378,3,0,0.77,0.03,0.05,29.85,0.7705842
"2025-10-23 09:46:01.55",476379,4,0,0.82,-0.01,0,29.85,0.820061
"2025-10-23 09:46:01.6",476380,5,0,0.81,-0.05,-0.07,29.84,0.8115418
"2025-10-23 09:46:01.65",476381,6,1,0.77,-0.05,-0.01,29.83,0.7716217
"2025-10-23 09:46:01.7",476382,1,10,0.83,-0.08,0.05,29.83,0.8338465
"2025-10-23 09:46:01.75",476383,2,38,0.81,-0.04,0.06,29.82,0.810987
"2025-10-23 09:46:01.8",476384,3,0,0.77,-0.01,0.04,29.82,0.770065
"2025-10-23 09:46:01.85",476385,4,0,0.73,0.01,0.02,29.82,0.7300685
"2025-10-23 09:46:01.9",476386,5,0,0.7,0.02,-0.02,29.83,0.7002857
"2025-10-23 09:46:01.95",476387,6,1,0.68,-0.01,-0.09,29.83,0.6800735
"2025-10-23 09:46:02",476388,1,10,0.69,0.01,-0.12,29.83,0.6900725
"2025-10-23 09:46:02.05",476389,2,38,0.64,-0.02,-0.11,29.83,0.6403124
"2025-10-23 09:46:02.1",476390,3,0,0.64,-0.02,-0.1,29.83,0.6403124
"2025-10-23 09:46:02.15",476391,4,0,0.63,0.02,-0.08,29.84,0.6303174
"2025-10-23 09:46:02.2",476392,5,0,0.63,0.03,-0.08,29.83,0.6307139
"2025-10-23 09:46:02.25",476393,6,1,0.65,-0.01,-0.09,29.84,0.6500769
"2025-10-23 09:46:02.3",476394,1,10,0.67,-0.01,-0.12,29.85,0.6700746
"2025-10-23 09:46:02.35",476395,2,38,0.66,-0.03,-0.12,29.85,0.6606815
"2025-10-23 09:46:02.4",476396,3,0,0.61,-0.02,-0.12,29.85,0.6103278
"2025-10-23 09:46:02.45",476397,4,0,0.64,-0.02,-0.12,29.85,0.6403124
"2025-10-23 09:46:02.5",476398,5,0,0.61,-0.01,-0.13,29.85,0.610082
"2025-10-23 09:46:02.55",476399,6,1,0.56,0.03,-0.11,29.85,0.560803
"2025-10-23 09:46:02.6",476400,1,10,0.6,0.07,-0.09,29.84,0.6040695
"2025-10-23 09:46:02.65",476401,2,38,0.6,0.07,-0.09,29.84,0.6040695
"2025-10-23 09:46:02.7",476402,3,0,0.61,0.05,-0.09,29.84,0.6120458
"2025-10-23 09:46:02.75",476403,4,0,0.57,0.05,-0.07,29.84,0.5721888
"2025-10-23 09:46:02.8",476404,5,0,0.64,0.07,-0.07,29.84,0.6438168
"2025-10-23 09:46:02.85",476405,6,1,0.65,0.1,-0.06,29.85,0.6576472
"2025-10-23 09:46:02.9",476406,1,10,0.65,0.1,-0.04,29.84,0.6576472
"2025-10-23 09:46:02.95",476407,2,38,0.64,0.08,0,29.85,0.6449806
"2025-10-23 09:46:03",476408,3,0,0.65,0.07,-0.02,29.86,0.6537584
"2025-10-23 09:46:03.05",476409,4,0,0.65,0.06,-0.08,29.86,0.6527633
"2025-10-23 09:46:03.1",476410,5,0,0.68,0.02,-0.06,29.86,0.6802941
"2025-10-23 09:46:03.15",476411,6,1,0.61,-0.03,-0.11,29.86,0.6107373
"2025-10-23 09:46:03.2",476412,1,10,0.6,-0.04,-0.06,29.86,0.6013319
"2025-10-23 09:46:03.25",476413,2,38,0.64,-0.02,-0.02,29.86,0.6403124
"2025-10-23 09:46:03.3",476414,3,0,0.61,-0.01,-0.03,29.86,0.610082
"2025-10-23 09:46:03.35",476415,4,0,0.65,-0.01,-0.05,29.86,0.6500769
"2025-10-23 09:46:03.4",476416,5,0,0.66,0.06,-0.09,29.86,0.6627217
"2025-10-23 09:46:03.45",476417,6,1,0.63,0.06,-0.08,29.86,0.6328507
"2025-10-23 09:46:03.5",476418,1,10,0.68,0.01,-0.05,29.86,0.6800735
"2025-10-23 09:46:03.55",476419,2,38,0.7,-0.02,-0.03,29.86,0.7002857
"2025-10-23 09:46:03.6",476420,3,0,0.75,-0.05,-0.03,29.85,0.7516648
"2025-10-23 09:46:03.65",476421,4,0,0.75,-0.03,-0.04,29.85,0.7505998
"2025-10-23 09:46:03.7",476422,5,0,0.78,-0.03,-0.08,29.84,0.7805766
"2025-10-23 09:46:03.75",476423,6,1,0.8,-0.07,-0.09,29.82,0.8030566
"2025-10-23 09:46:03.8",476424,1,10,0.8,-0.1,-0.07,29.81,0.8062258
"2025-10-23 09:46:03.85",476425,2,38,0.8,-0.08,-0.07,29.81,0.8039901
"2025-10-23 09:46:03.9",476426,3,0,0.77,-0.05,-0.04,29.81,0.7716217
"2025-10-23 09:46:03.95",476427,4,0,0.77,-0.03,-0.01,29.81,0.7705842
"2025-10-23 09:46:04",476428,5,0,0.78,-0.01,0.01,29.81,0.7800641
"2025-10-23 09:46:04.05",476429,6,1,0.75,0.09,-0.01,29.81,0.7553807
"2025-10-23 09:46:04.1",476430,1,10,0.71,0.07,0.01,29.84,0.7134423
"2025-10-23 09:46:04.15",476431,2,38,0.72,0.06,0.01,29.84,0.7224957
"2025-10-23 09:46:04.2",476432,3,0,0.7,0.04,0.04,29.85,0.7011419
"2025-10-23 09:46:04.25",476433,4,0,0.71,-0.04,-0.01,29.85,0.7111258
"2025-10-23 09:46:04.3",476434,5,0,0.76,-0.04,-0.02,29.85,0.7610519
"2025-10-23 09:46:04.35",476435,6,1,0.77,-0.02,0.02,29.85,0.7702597
"2025-10-23 09:46:04.4",476436,1,10,0.77,-0.03,0.03,29.85,0.7705842
"2025-10-23 09:46:04.45",476437,2,38,0.83,-0.02,0.01,29.85,0.8302409
"2025-10-23 09:46:04.5",476438,3,0,0.78,0,-0.01,29.85,0.78
"2025-10-23 09:46:04.55",476439,4,0,0.77,0.04,-0.01,29.85,0.7710383
"2025-10-23 09:46:04.6",476440,5,0,0.8,0.03,-0.04,29.85,0.8005623
"2025-10-23 09:46:04.65",476441,6,1,0.71,0.02,-0.08,29.85,0.7102816
"2025-10-23 09:46:04.7",476442,1,10,0.73,0.06,-0.11,29.85,0.7324616
"2025-10-23 09:46:04.75",476443,2,38,0.83,0.11,-0.06,29.85,0.8372574
"2025-10-23 09:46:04.8",476444,3,0,0.87,0.14,-0.08,29.84,0.8811924
"2025-10-23 09:46:04.85",476445,4,0,0.82,0.11,-0.09,29.85,0.8273451
"2025-10-23 09:46:04.9",476446,5,0,0.75,0.06,-0.03,29.84,0.7523962
"2025-10-23 09:46:04.95",476447,6,1,0.76,-0.02,0,29.85,0.7602631
"2025-10-23 09:46:05",476448,1,10,0.77,-0.06,-0.02,29.84,0.7723341
"2025-10-23 09:46:05.05",476449,2,38,0.79,-0.09,-0.01,29.83,0.7951101
"2025-10-23 09:46:05.1",476450,3,0,0.8,-0.07,-0.02,29.82,0.8030566
"2025-10-23 09:46:05.15",476451,4,0,0.84,-0.05,0.01,29.81,0.8414867
"2025-10-23 09:46:05.2",476452,5,0,0.86,-0.06,0.03,29.81,0.8620905
"2025-10-23 09:46:05.25",476453,6,1,0.85,-0.03,0.01,29.82,0.8505293
"2025-10-23 09:46:05.3",476454,1,10,0.86,0.04,-0.01,29.83,0.8609298
"2025-10-23 09:46:05.35",476455,2,38,0.82,0.05,-0.02,29.83,0.821523
"2025-10-23 09:46:05.4",476456,3,0,0.83,0.07,0.03,29.84,0.8329466
"2025-10-23 09:46:05.45",476457,4,0,0.88,0.07,0.02,29.85,0.8827797
"2025-10-23 09:46:05.5",476458,5,0,0.87,0.08,0.03,29.86,0.8736704
"2025-10-23 09:46:05.55",476459,6,1,0.88,0.04,0.06,29.86,0.8809086
"2025-10-23 09:46:05.6",476460,1,10,0.88,0.04,0.05,29.86,0.8809086
"2025-10-23 09:46:05.65",476461,2,38,0.81,0,0.05,29.85,0.81
"2025-10-23 09:46:05.7",476462,3,0,0.86,0.03,0.04,29.85,0.8605231
"2025-10-23 09:46:05.75",476463,4,0,0.84,0.06,0.04,29.86,0.8421402
"2025-10-23 09:46:05.8",476464,5,0,0.82,0.04,0.1,29.86,0.820975
"2025-10-23 09:46:05.85",476465,6,1,0.81,0.03,0.11,29.86,0.8105554
"2025-10-23 09:46:05.9",476466,1,10,0.82,0.05,0.12,29.85,0.821523
"2025-10-23 09:46:05.95",476467,2,38,0.79,0.05,0.07,29.86,0.7915807
"2025-10-23 09:46:06",476468,3,0,0.79,0.02,0.06,29.86,0.7902532
"2025-10-23 09:46:06.05",476469,4,0,0.74,-0.01,0.03,29.85,0.7400676
"2025-10-23 09:46:06.1",476470,5,0,0.79,0.02,-0.01,29.85,0.7902532
"2025-10-23 09:46:06.15",476471,6,1,0.81,0,0.03,29.84,0.81
"2025-10-23 09:46:06.2",476472,1,10,0.82,0.04,0.07,29.85,0.820975
"2025-10-23 09:46:06.25",476473,2,38,0.84,0.07,0.05,29.86,0.8429116
"2025-10-23 09:46:06.3",476474,3,0,0.86,0.08,0.05,29.86,0.8637129
"2025-10-23 09:46:06.35",476475,4,0,0.86,0.04,0.04,29.86,0.8609298
"2025-10-23 09:46:06.4",476476,5,0,0.81,0.04,0.04,29.86,0.810987
"2025-10-23 09:46:06.45",476477,6,1,0.79,0.04,0.03,29.86,0.7910121
"2025-10-23 09:46:06.5",476478,1,10,0.79,0.02,0.01,29.86,0.7902532
"2025-10-23 09:46:06.55",476479,2,38,0.8,0.01,-0.01,29.86,0.8000626
"2025-10-23 09:46:06.6",476480,3,0,0.8,-0.02,-0.04,29.86,0.80025
"2025-10-23 09:46:06.65",476481,4,0,0.82,-0.01,0.01,29.86,0.820061
"2025-10-23 09:46:06.7",476482,5,0,0.84,-0.01,0.02,29.85,0.8400595
"2025-10-23 09:46:06.75",476483,6,1,0.86,-0.02,0.01,29.84,0.8602326
"2025-10-23 09:46:06.8",476484,1,10,0.86,0.02,-0.01,29.84,0.8602326
"2025-10-23 09:46:06.85",476485,2,38,0.85,0.03,-0.03,29.81,0.8505293
"2025-10-23 09:46:06.9",476486,3,0,0.82,-0.08,-0.01,29.8,0.8238932
"2025-10-23 09:46:06.95",476487,4,0,0.83,-0.11,-0.01,29.79,0.8372574
"2025-10-23 09:46:07",476488,5,0,0.82,-0.08,-0.05,29.79,0.8238932
"2025-10-23 09:46:07.05",476489,6,1,0.84,-0.07,0.01,29.8,0.8429116
"2025-10-23 09:46:07.1",476490,1,10,0.84,-0.08,0,29.81,0.8438009
"2025-10-23 09:46:07.15",476491,2,38,0.84,-0.03,0.02,29.81,0.8405355
"2025-10-23 09:46:07.2",476492,3,0,0.87,-0.04,0.01,29.82,0.870919
"2025-10-23 09:46:07.25",476493,4,0,0.86,-0.08,-0.02,29.8,0.8637129
"2025-10-23 09:46:07.3",476494,5,0,0.87,-0.05,-0.07,29.79,0.8714356
"2025-10-23 09:46:07.35",476495,6,1,0.87,-0.02,-0.05,29.79,0.8702298
"2025-10-23 09:46:07.4",476496,1,10,0.86,-0.01,-0.04,29.8,0.8600582
"2025-10-23 09:46:07.45",476497,2,38,0.87,0.02,-0.02,29.8,0.8702298
"2025-10-23 09:46:07.5",476498,3,0,0.87,-0.02,-0.02,29.8,0.8702298
"2025-10-23 09:46:07.55",476499,4,0,0.83,-0.02,-0.01,29.8,0.8302409
"2025-10-23 09:46:07.6",476500,5,0,0.82,-0.05,-0.01,29.8,0.821523
"2025-10-23 09:46:07.65",476501,6,1,0.82,-0.06,-0.01,29.8,0.8221922
"2025-10-23 09:46:07.7",476502,1,10,0.82,-0.08,-0.02,29.79,0.8238932
"2025-10-23 09:46:07.75",476503,2,38,0.79,-0.07,-0.03,29.8,0.7930952
"2025-10-23 09:46:07.8",476504,3,0,0.79,-0.06,-0.05,29.8,0.7922753
"2025-10-23 09:46:07.85",476505,4,0,0.77,-0.06,-0.06,29.8,0.7723341
"2025-10-23 09:46:07.9",476506,5,0,0.77,-0.03,-0.04,29.8,0.7705842
"2025-10-23 09:46:07.95",476507,6,1,0.78,0.02,-0.04,29.83,0.7802563
"2025-10-23 09:46:08",476508,1,10,0.78,0.05,-0.07,29.85,0.7816009
"2025-10-23 09:46:08.05",476509,2,38,0.77,0.08,-0.01,29.86,0.7741446
"2025-10-23 09:46:08.1",476510,3,0,0.78,0.12,0.02,29.86,0.7891768
"2025-10-23 09:46:08.15",476511,4,0,0.78,0.12,0.02,29.87,0.7891768
"2025-10-23 09:46:08.2",476512,5,0,0.79,0.1,0.03,29.86,0.796304
"2025-10-23 09:46:08.25",476513,6,1,0.82,0.09,0.01,29.86,0.8249242
"2025-10-23 09:46:08.3",476514,1,10,0.82,0.09,-0.08,29.86,0.8249242
"2025-10-23 09:46:08.35",476515,2,38,0.83,0.14,-0.04,29.86,0.8417244
"2025-10-23 09:46:08.4",476516,3,0,0.82,0.14,0.04,29.86,0.8318654
"2025-10-23 09:46:08.45",476517,4,0,0.82,0.09,0.05,29.86,0.8249242
"2025-10-23 09:46:08.5",476518,5,0,0.78,0.08,0.06,29.86,0.7840918
"2025-10-23 09:46:08.55",476519,6,1,0.75,0.1,0.07,29.86,0.7566373
"2025-10-23 09:46:08.6",476520,1,10,0.7,0.02,0.06,29.85,0.7002857
"2025-10-23 09:46:08.65",476521,2,38,0.74,-0.04,0.03,29.86,0.7410803
"2025-10-23 09:46:08.7",476522,3,0,0.66,-0.02,-0.05,29.86,0.660303
"2025-10-23 09:46:08.75",476523,4,0,0.64,-0.02,-0.12,29.85,0.6403124
"2025-10-23 09:46:08.8",476524,5,0,0.63,-0.01,-0.12,29.86,0.6300793
"2025-10-23 09:46:08.85",476525,6,1,0.61,-0.03,-0.07,29.85,0.6107373
"2025-10-23 09:46:08.9",476526,1,10,0.61,-0.01,-0.05,29.84,0.610082
"2025-10-23 09:46:08.95",476527,2,38,0.62,-0.01,-0.09,29.84,0.6200806
"2025-10-23 09:46:09",476528,3,0,0.63,0.02,-0.11,29.83,0.6303174
"2025-10-23 09:46:09.05",476529,4,0,0.68,0.06,-0.13,29.83,0.6826419
"2025-10-23 09:46:09.1",476530,5,0,0.64,0,-0.14,29.83,0.64
"2025-10-23 09:46:09.15",476531,6,1,0.61,0.03,-0.12,29.83,0.6107373
"2025-10-23 09:46:09.2",476532,1,10,0.61,0.03,-0.07,29.83,0.6107373
"2025-10-23 09:46:09.25",476533,2,38,0.64,-0.04,-0.01,29.83,0.6412488
"2025-10-23 09:46:09.3",476534,3,0,0.63,-0.05,0.03,29.84,0.631981
"2025-10-23 09:46:09.35",476535,4,0,0.62,-0.05,0.03,29.84,0.6220128
"2025-10-23 09:46:09.4",476536,5,0,0.64,-0.06,0.04,29.84,0.6428064
"2025-10-23 09:46:09.45",476537,6,1,0.64,-0.03,0.04,29.84,0.6407027
"2025-10-23 09:46:09.5",476538,1,10,0.65,-0.03,0.01,29.84,0.6506919
"2025-10-23 09:46:09.55",476539,2,38,0.66,-0.03,-0.07,29.84,0.6606815
"2025-10-23 09:46:09.6",476540,3,0,0.66,-0.03,-0.07,29.83,0.6606815
"2025-10-23 09:46:09.65",476541,4,0,0.64,0,-0.07,29.83,0.64
"2025-10-23 09:46:09.7",476542,5,0,0.62,0.04,-0.03,29.83,0.621289
"2025-10-23 09:46:09.75",476543,6,1,0.64,0,-0.02,29.83,0.64
"2025-10-23 09:46:09.8",476544,1,10,0.62,-0.01,-0.01,29.83,0.6200806
"2025-10-23 09:46:09.85",476545,2,38,0.67,0.04,-0.04,29.83,0.671193
"2025-10-23 09:46:09.9",476546,3,0,0.71,0.07,0.01,29.84,0.7134423
"2025-10-23 09:46:09.95",476547,4,0,0.76,0.05,0.03,29.83,0.761643
"2025-10-23 09:46:10",476548,5,0,0.72,0,0,29.83,0.72
"2025-10-23 09:46:10.05",476549,6,1,0.7,0.04,-0.05,29.82,0.7011419
"2025-10-23 09:46:10.1",476550,1,10,0.67,0.04,-0.06,29.83,0.671193
"2025-10-23 09:46:10.15",476551,2,38,0.67,0,-0.05,29.83,0.67
"2025-10-23 09:46:10.2",476552,3,0,0.7,0.03,-0.06,29.83,0.7006426
"2025-10-23 09:46:10.25",476553,4,0,0.7,0.04,-0.05,29.83,0.7011419
"2025-10-23 09:46:10.3",476554,5,0,0.69,0.03,-0.08,29.83,0.6906519
"2025-10-23 09:46:10.35",476555,6,1,0.68,0.03,-0.09,29.83,0.6806614
"2025-10-23 09:46:10.4",476556,1,10,0.67,0.07,-0.1,29.84,0.6736468
"2025-10-23 09:46:10.45",476557,2,38,0.68,0.02,-0.09,29.83,0.6802941
"2025-10-23 09:46:10.5",476558,3,0,0.65,-0.01,-0.13,29.82,0.6500769
"2025-10-23 09:46:10.55",476559,4,0,0.65,-0.01,-0.13,29.81,0.6500769
"2025-10-23 09:46:10.6",476560,5,0,0.7,0.04,-0.05,29.82,0.7011419
"2025-10-23 09:46:10.65",476561,6,1,0.73,0.1,-0.03,29.83,0.7368174
"2025-10-23 09:46:10.7",476562,1,10,0.72,0.07,-0.01,29.82,0.7233947
"2025-10-23 09:46:10.75",476563,2,38,0.7,0.02,-0.02,29.81,0.7002857
"2025-10-23 09:46:10.8",476564,3,0,0.69,0,0.01,29.81,0.69
"2025-10-23 09:46:10.85",476565,4,0,0.66,-0.03,-0.03,29.81,0.6606815
"2025-10-23 09:46:10.9",476566,5,0,0.72,0.03,-0.05,29.83,0.7206247
"2025-10-23 09:46:10.95",476567,6,1,0.72,0.08,-0.02,29.82,0.7244308
"2025-10-23 09:46:11",476568,1,10,0.77,0.06,-0.04,29.83,0.7723341
"2025-10-23 09:46:11.05",476569,2,38,0.73,0.06,-0.02,29.82,0.7324616
"2025-10-23 09:46:11.1",476570,3,0,0.72,0,0,29.81,0.72
"2025-10-23 09:46:11.15",476571,4,0,0.7,0.02,0.03,29.81,0.7002857
"2025-10-23 09:46:11.2",476572,5,0,0.71,0.02,0.04,29.81,0.7102816
"2025-10-23 09:46:11.25",476573,6,1,0.73,0.01,0.06,29.81,0.7300685
"2025-10-23 09:46:11.3",476574,1,10,0.71,0.05,0.02,29.81,0.7117584
"2025-10-23 09:46:11.35",476575,2,38,0.71,0.05,0.04,29.81,0.7117584
"2025-10-23 09:46:11.4",476576,3,0,0.7,0.06,0.03,29.81,0.7025667
"2025-10-23 09:46:11.45",476577,4,0,0.69,0.05,0.05,29.81,0.6918092
"2025-10-23 09:46:11.5",476578,5,0,0.71,0.05,0.06,29.81,0.7117584
"2025-10-23 09:46:11.55",476579,6,1,0.7,-0.01,0.07,29.81,0.7000714
"2025-10-23 09:46:11.6",476580,1,10,0.76,-0.04,0.04,29.81,0.7610519
"2025-10-23 09:46:11.65",476581,2,38,0.77,-0.03,-0.01,29.81,0.7705842
