"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-10-23 10:44:56.4",547076,5,0,0.34,0,-0.01,32.16,0.34
"2025-10-23 10:44:56.45",547077,6,1,0.32,0,-0.01,32.16,0.32
"2025-10-23 10:44:56.5",547078,1,10,0.31,0,-0.01,32.16,0.31
"2025-10-23 10:44:56.55",547079,2,38,0.31,0,-0.01,32.16,0.31
"2025-10-23 10:44:56.6",547080,3,0,0.32,0,-0.01,32.16,0.32
"2025-10-23 10:44:56.65",547081,4,0,0.33,-0.01,-0.02,32.17,0.3301515
"2025-10-23 10:44:56.7",547082,5,0,0.34,0,-0.02,32.16,0.34
"2025-10-23 10:44:56.75",547083,6,1,0.33,-0.01,-0.01,32.16,0.3301515
"2025-10-23 10:44:56.8",547084,1,10,0.33,-0.01,-0.02,32.16,0.3301515
"2025-10-23 10:44:56.85",547085,2,38,0.32,-0.01,-0.03,32.16,0.3201562
"2025-10-23 10:44:56.9",547086,3,0,0.33,-0.03,-0.01,32.17,0.3313608
"2025-10-23 10:44:56.95",547087,4,0,0.34,-0.04,0,32.17,0.3423448
"2025-10-23 10:44:57",547088,5,0,0.33,-0.03,0.01,32.16,0.3313608
"2025-10-23 10:44:57.05",547089,6,1,0.32,-0.03,0,32.16,0.3214032
"2025-10-23 10:44:57.1",547090,1,10,0.32,-0.03,-0.01,32.15,0.3214032
"2025-10-23 10:44:57.15",547091,2,38,0.32,-0.01,-0.01,32.15,0.3201562
"2025-10-23 10:44:57.2",547092,3,0,0.33,-0.01,0,32.15,0.3301515
"2025-10-23 10:44:57.25",547093,4,0,0.33,0.01,0,32.15,0.3301515
"2025-10-23 10:44:57.3",547094,5,0,0.32,0,-0.01,32.14,0.32
"2025-10-23 10:44:57.35",547095,6,1,0.32,-0.01,-0.01,32.15,0.3201562
"2025-10-23 10:44:57.4",547096,1,10,0.33,-0.03,-0.01,32.15,0.3313608
"2025-10-23 10:44:57.45",547097,2,38,0.34,0,-0.02,32.15,0.34
"2025-10-23 10:44:57.5",547098,3,0,0.33,0.01,-0.02,32.15,0.3301515
"2025-10-23 10:44:57.55",547099,4,0,0.32,0.01,-0.02,32.15,0.3201562
"2025-10-23 10:44:57.6",547100,5,0,0.33,-0.01,0,32.16,0.3301515
"2025-10-23 10:44:57.65",547101,6,1,0.32,-0.02,0,32.16,0.3206244
"2025-10-23 10:44:57.7",547102,1,10,0.32,-0.02,-0.01,32.15,0.3206244
"2025-10-23 10:44:57.75",547103,2,38,0.31,0,-0.01,32.15,0.31
"2025-10-23 10:44:57.8",547104,3,0,0.31,0,-0.01,32.15,0.31
"2025-10-23 10:44:57.85",547105,4,0,0.31,-0.01,-0.02,32.16,0.3101613
"2025-10-23 10:44:57.9",547106,5,0,0.32,-0.02,-0.01,32.15,0.3206244
"2025-10-23 10:44:57.95",547107,6,1,0.32,-0.01,-0.01,32.15,0.3201562
"2025-10-23 10:44:58",547108,1,10,0.31,-0.01,0,32.15,0.3101613
"2025-10-23 10:44:58.05",547109,2,38,0.31,0.01,-0.01,32.15,0.3101613
"2025-10-23 10:44:58.1",547110,3,0,0.3,0.04,0,32.15,0.3026549
"2025-10-23 10:44:58.15",547111,4,0,0.29,0.04,0.01,32.15,0.2927456
"2025-10-23 10:44:58.2",547112,5,0,0.31,0,0.01,32.15,0.31
"2025-10-23 10:44:58.25",547113,6,1,0.31,-0.01,-0.01,32.15,0.3101613
"2025-10-23 10:44:58.3",547114,1,10,0.3,0,-0.02,32.15,0.3
"2025-10-23 10:44:58.35",547115,2,38,0.31,0,-0.03,32.15,0.31
"2025-10-23 10:44:58.4",547116,3,0,0.31,0,-0.04,32.14,0.31
"2025-10-23 10:44:58.45",547117,4,0,0.31,0,-0.04,32.15,0.31
"2025-10-23 10:44:58.5",547118,5,0,0.32,0,-0.04,32.15,0.32
"2025-10-23 10:44:58.55",547119,6,1,0.33,-0.01,-0.05,32.15,0.3301515
"2025-10-23 10:44:58.6",547120,1,10,0.32,0.01,-0.05,32.15,0.3201562
"2025-10-23 10:44:58.65",547121,2,38,0.32,-0.01,-0.04,32.15,0.3201562
"2025-10-23 10:44:58.7",547122,3,0,0.32,-0.01,-0.03,32.15,0.3201562
"2025-10-23 10:44:58.75",547123,4,0,0.32,-0.01,-0.02,32.15,0.3201562
"2025-10-23 10:44:58.8",547124,5,0,0.31,0,-0.03,32.15,0.31
"2025-10-23 10:44:58.85",547125,6,1,0.31,0.01,-0.02,32.15,0.3101613
"2025-10-23 10:44:58.9",547126,1,10,0.29,0.04,-0.02,32.15,0.2927456
"2025-10-23 10:44:58.95",547127,2,38,0.3,0.01,-0.03,32.15,0.3001666
"2025-10-23 10:44:59",547128,3,0,0.3,0.02,-0.04,32.14,0.3006659
"2025-10-23 10:44:59.05",547129,4,0,0.3,0.04,-0.05,32.14,0.3026549
"2025-10-23 10:44:59.1",547130,5,0,0.29,0.04,-0.05,32.14,0.2927456
"2025-10-23 10:44:59.15",547131,6,1,0.3,0.01,-0.05,32.13,0.3001666
"2025-10-23 10:44:59.2",547132,1,10,0.3,0,-0.05,32.14,0.3
"2025-10-23 10:44:59.25",547133,2,38,0.3,0.01,-0.04,32.14,0.3001666
"2025-10-23 10:44:59.3",547134,3,0,0.31,0,-0.03,32.15,0.31
"2025-10-23 10:44:59.35",547135,4,0,0.31,-0.01,-0.02,32.16,0.3101613
"2025-10-23 10:44:59.4",547136,5,0,0.32,-0.02,-0.01,32.17,0.3206244
"2025-10-23 10:44:59.45",547137,6,1,0.32,-0.02,-0.01,32.18,0.3206244
"2025-10-23 10:44:59.5",547138,1,10,0.32,-0.02,-0.01,32.18,0.3206244
"2025-10-23 10:44:59.55",547139,2,38,0.32,-0.02,-0.01,32.18,0.3206244
"2025-10-23 10:44:59.6",547140,3,0,0.3,0.01,-0.01,32.18,0.3001666
"2025-10-23 10:44:59.65",547141,4,0,0.29,0.03,0.01,32.18,0.2915476
"2025-10-23 10:44:59.7",547142,5,0,0.29,0.03,-0.01,32.17,0.2915476
"2025-10-23 10:44:59.75",547143,6,1,0.28,0.03,0,32.17,0.2816026
"2025-10-23 10:44:59.8",547144,1,10,0.29,0.01,0.01,32.18,0.2901724
"2025-10-23 10:44:59.85",547145,2,38,0.3,0,0.02,32.2,0.3
"2025-10-23 10:44:59.9",547146,3,0,0.31,0,0.01,32.2,0.31
"2025-10-23 10:44:59.95",547147,4,0,0.31,0,0.01,32.18,0.31
"2025-10-23 10:45:00",547148,5,0,0.32,-0.02,0.01,32.18,0.3206244
"2025-10-23 10:45:00.05",547149,6,1,0.31,0,0.01,32.18,0.31
"2025-10-23 10:45:00.1",547150,1,10,0.32,0.01,0,32.18,0.3201562
"2025-10-23 10:45:00.15",547151,2,38,0.3,0.04,-0.02,32.17,0.3026549
"2025-10-23 10:45:00.2",547152,3,0,0.29,0.04,-0.03,32.16,0.2927456
"2025-10-23 10:45:00.25",547153,4,0,0.3,0.04,-0.03,32.16,0.3026549
"2025-10-23 10:45:00.3",547154,5,0,0.32,0.01,-0.05,32.16,0.3201562
"2025-10-23 10:45:00.35",547155,6,1,0.31,0.02,-0.05,32.17,0.3106445
"2025-10-23 10:45:00.4",547156,1,10,0.31,0.02,-0.05,32.16,0.3106445
"2025-10-23 10:45:00.45",547157,2,38,0.31,0.02,-0.05,32.16,0.3106445
"2025-10-23 10:45:00.5",547158,3,0,0.32,0.01,-0.05,32.16,0.3201562
"2025-10-23 10:45:00.55",547159,4,0,0.32,0.01,-0.05,32.16,0.3201562
"2025-10-23 10:45:00.6",547160,5,0,0.31,0.01,-0.05,32.16,0.3101613
"2025-10-23 10:45:00.65",547161,6,1,0.31,-0.01,-0.05,32.16,0.3101613
"2025-10-23 10:45:00.7",547162,1,10,0.31,-0.01,-0.05,32.16,0.3101613
"2025-10-23 10:45:00.75",547163,2,38,0.32,-0.02,-0.06,32.15,0.3206244
"2025-10-23 10:45:00.8",547164,3,0,0.31,-0.02,-0.07,32.15,0.3106445
"2025-10-23 10:45:00.85",547165,4,0,0.31,-0.02,-0.07,32.15,0.3106445
"2025-10-23 10:45:00.9",547166,5,0,0.3,-0.01,-0.06,32.15,0.3001666
"2025-10-23 10:45:00.95",547167,6,1,0.29,-0.01,-0.05,32.15,0.2901724
"2025-10-23 10:45:01",547168,1,10,0.3,0,-0.05,32.15,0.3
"2025-10-23 10:45:01.05",547169,2,38,0.31,-0.01,-0.05,32.16,0.3101613
"2025-10-23 10:45:01.1",547170,3,0,0.32,-0.01,-0.05,32.16,0.3201562
"2025-10-23 10:45:01.15",547171,4,0,0.31,-0.03,-0.06,32.16,0.3114482
"2025-10-23 10:45:01.2",547172,5,0,0.32,-0.02,-0.05,32.16,0.3206244
"2025-10-23 10:45:01.25",547173,6,1,0.32,-0.02,-0.05,32.16,0.3206244
"2025-10-23 10:45:01.3",547174,1,10,0.33,-0.01,-0.04,32.17,0.3301515
"2025-10-23 10:45:01.35",547175,2,38,0.33,-0.02,-0.04,32.17,0.3306055
"2025-10-23 10:45:01.4",547176,3,0,0.33,-0.03,-0.03,32.17,0.3313608
"2025-10-23 10:45:01.45",547177,4,0,0.33,-0.03,-0.03,32.17,0.3313608
"2025-10-23 10:45:01.5",547178,5,0,0.32,-0.02,-0.02,32.16,0.3206244
"2025-10-23 10:45:01.55",547179,6,1,0.31,-0.02,-0.02,32.16,0.3106445
"2025-10-23 10:45:01.6",547180,1,10,0.31,-0.01,-0.02,32.16,0.3101613
"2025-10-23 10:45:01.65",547181,2,38,0.3,0.02,-0.04,32.15,0.3006659
"2025-10-23 10:45:01.7",547182,3,0,0.3,0.04,-0.05,32.14,0.3026549
"2025-10-23 10:45:01.75",547183,4,0,0.31,0.02,-0.04,32.14,0.3106445
"2025-10-23 10:45:01.8",547184,5,0,0.32,0,-0.04,32.15,0.32
"2025-10-23 10:45:01.85",547185,6,1,0.31,0,-0.03,32.15,0.31
"2025-10-23 10:45:01.9",547186,1,10,0.32,-0.01,-0.02,32.16,0.3201562
"2025-10-23 10:45:01.95",547187,2,38,0.32,-0.02,-0.03,32.16,0.3206244
"2025-10-23 10:45:02",547188,3,0,0.32,-0.01,-0.02,32.16,0.3201562
"2025-10-23 10:45:02.05",547189,4,0,0.32,-0.02,-0.01,32.16,0.3206244
"2025-10-23 10:45:02.1",547190,5,0,0.31,-0.01,-0.01,32.17,0.3101613
"2025-10-23 10:45:02.15",547191,6,1,0.31,0.01,-0.01,32.17,0.3101613
"2025-10-23 10:45:02.2",547192,1,10,0.31,0,-0.01,32.16,0.31
"2025-10-23 10:45:02.25",547193,2,38,0.33,-0.01,-0.02,32.17,0.3301515
"2025-10-23 10:45:02.3",547194,3,0,0.32,-0.01,-0.02,32.17,0.3201562
"2025-10-23 10:45:02.35",547195,4,0,0.32,-0.02,-0.03,32.18,0.3206244
"2025-10-23 10:45:02.4",547196,5,0,0.31,-0.03,-0.03,32.17,0.3114482
"2025-10-23 10:45:02.45",547197,6,1,0.32,-0.03,-0.02,32.17,0.3214032
"2025-10-23 10:45:02.5",547198,1,10,0.32,-0.03,-0.02,32.17,0.3214032
"2025-10-23 10:45:02.55",547199,2,38,0.31,-0.03,-0.01,32.18,0.3114482
"2025-10-23 10:45:02.6",547200,3,0,0.31,-0.03,-0.01,32.18,0.3114482
"2025-10-23 10:45:02.65",547201,4,0,0.31,-0.03,-0.01,32.18,0.3114482
"2025-10-23 10:45:02.7",547202,5,0,0.31,-0.04,-0.02,32.18,0.31257
"2025-10-23 10:45:02.75",547203,6,1,0.31,-0.04,-0.02,32.17,0.31257
"2025-10-23 10:45:02.8",547204,1,10,0.31,-0.04,-0.02,32.17,0.31257
"2025-10-23 10:45:02.85",547205,2,38,0.31,-0.04,-0.02,32.17,0.31257
"2025-10-23 10:45:02.9",547206,3,0,0.3,-0.04,-0.02,32.18,0.3026549
"2025-10-23 10:45:02.95",547207,4,0,0.31,-0.04,-0.02,32.17,0.31257
"2025-10-23 10:45:03",547208,5,0,0.32,-0.02,-0.02,32.17,0.3206244
"2025-10-23 10:45:03.05",547209,6,1,0.32,-0.03,-0.01,32.17,0.3214032
"2025-10-23 10:45:03.1",547210,1,10,0.32,-0.02,0,32.17,0.3206244
"2025-10-23 10:45:03.15",547211,2,38,0.32,-0.01,-0.01,32.17,0.3201562
"2025-10-23 10:45:03.2",547212,3,0,0.31,0,-0.01,32.17,0.31
"2025-10-23 10:45:03.25",547213,4,0,0.32,0.01,-0.02,32.17,0.3201562
"2025-10-23 10:45:03.3",547214,5,0,0.3,0.02,-0.03,32.16,0.3006659
"2025-10-23 10:45:03.35",547215,6,1,0.29,0.03,-0.03,32.16,0.2915476
"2025-10-23 10:45:03.4",547216,1,10,0.29,0.03,-0.02,32.17,0.2915476
"2025-10-23 10:45:03.45",547217,2,38,0.28,0.03,-0.02,32.16,0.2816026
"2025-10-23 10:45:03.5",547218,3,0,0.28,0.03,-0.02,32.16,0.2816026
"2025-10-23 10:45:03.55",547219,4,0,0.28,0.03,-0.02,32.16,0.2816026
"2025-10-23 10:45:03.6",547220,5,0,0.29,0.03,-0.01,32.16,0.2915476
"2025-10-23 10:45:03.65",547221,6,1,0.28,0.03,0,32.16,0.2816026
"2025-10-23 10:45:03.7",547222,1,10,0.29,0.03,0.01,32.16,0.2915476
"2025-10-23 10:45:03.75",547223,2,38,0.29,0.03,0.02,32.15,0.2915476
"2025-10-23 10:45:03.8",547224,3,0,0.29,0.04,0.02,32.15,0.2927456
"2025-10-23 10:45:03.85",547225,4,0,0.28,0.03,0.02,32.15,0.2816026
"2025-10-23 10:45:03.9",547226,5,0,0.29,0.01,0.01,32.15,0.2901724
"2025-10-23 10:45:03.95",547227,6,1,0.29,0.01,0.01,32.15,0.2901724
"2025-10-23 10:45:04",547228,1,10,0.31,0,0.01,32.15,0.31
"2025-10-23 10:45:04.05",547229,2,38,0.31,0.01,0.01,32.14,0.3101613
"2025-10-23 10:45:04.1",547230,3,0,0.31,0.01,0.01,32.13,0.3101613
"2025-10-23 10:45:04.15",547231,4,0,0.3,0,0.02,32.13,0.3
"2025-10-23 10:45:04.2",547232,5,0,0.3,0.01,0.03,32.13,0.3001666
"2025-10-23 10:45:04.25",547233,6,1,0.3,0,0.02,32.14,0.3
"2025-10-23 10:45:04.3",547234,1,10,0.31,0,0.01,32.13,0.31
"2025-10-23 10:45:04.35",547235,2,38,0.3,-0.01,0.01,32.15,0.3001666
"2025-10-23 10:45:04.4",547236,3,0,0.31,-0.02,0,32.15,0.3106445
"2025-10-23 10:45:04.45",547237,4,0,0.31,-0.02,0,32.15,0.3106445
"2025-10-23 10:45:04.5",547238,5,0,0.31,-0.02,0,32.16,0.3106445
"2025-10-23 10:45:04.55",547239,6,1,0.3,-0.01,-0.01,32.17,0.3001666
"2025-10-23 10:45:04.6",547240,1,10,0.31,-0.01,-0.02,32.17,0.3101613
"2025-10-23 10:45:04.65",547241,2,38,0.31,-0.01,-0.02,32.17,0.3101613
"2025-10-23 10:45:04.7",547242,3,0,0.31,0,-0.03,32.17,0.31
"2025-10-23 10:45:04.75",547243,4,0,0.3,0.02,-0.03,32.17,0.3006659
"2025-10-23 10:45:04.8",547244,5,0,0.3,0.02,-0.03,32.16,0.3006659
"2025-10-23 10:45:04.85",547245,6,1,0.29,0.04,-0.01,32.15,0.2927456
"2025-10-23 10:45:04.9",547246,1,10,0.31,0.05,-0.01,32.15,0.3140064
"2025-10-23 10:45:04.95",547247,2,38,0.32,0.05,-0.01,32.14,0.3238827
"2025-10-23 10:45:05",547248,3,0,0.35,0.03,0,32.13,0.3512834
"2025-10-23 10:45:05.05",547249,4,0,0.33,0.03,-0.01,32.13,0.3313608
"2025-10-23 10:45:05.1",547250,5,0,0.34,0.04,-0.01,32.13,0.3423448
"2025-10-23 10:45:05.15",547251,6,1,0.34,0.02,-0.01,32.14,0.3405877
"2025-10-23 10:45:05.2",547252,1,10,0.34,0.01,-0.01,32.14,0.340147
"2025-10-23 10:45:05.25",547253,2,38,0.36,-0.03,-0.02,32.14,0.3612478
"2025-10-23 10:45:05.3",547254,3,0,0.36,-0.03,-0.02,32.14,0.3612478
"2025-10-23 10:45:05.35",547255,4,0,0.36,-0.04,-0.03,32.14,0.3622154
"2025-10-23 10:45:05.4",547256,5,0,0.35,-0.01,-0.03,32.14,0.3501428
"2025-10-23 10:45:05.45",547257,6,1,0.34,-0.01,-0.02,32.13,0.340147
"2025-10-23 10:45:05.5",547258,1,10,0.33,-0.01,-0.02,32.12,0.3301515
"2025-10-23 10:45:05.55",547259,2,38,0.33,-0.01,-0.02,32.13,0.3301515
"2025-10-23 10:45:05.6",547260,3,0,0.32,-0.02,-0.02,32.13,0.3206244
"2025-10-23 10:45:05.65",547261,4,0,0.33,-0.01,-0.02,32.13,0.3301515
"2025-10-23 10:45:05.7",547262,5,0,0.32,0,-0.01,32.13,0.32
"2025-10-23 10:45:05.75",547263,6,1,0.32,0.01,0,32.12,0.3201562
"2025-10-23 10:45:05.8",547264,1,10,0.31,0.01,-0.01,32.12,0.3101613
"2025-10-23 10:45:05.85",547265,2,38,0.31,0,-0.01,32.13,0.31
"2025-10-23 10:45:05.9",547266,3,0,0.31,0,-0.01,32.13,0.31
"2025-10-23 10:45:05.95",547267,4,0,0.3,0,-0.02,32.13,0.3
"2025-10-23 10:45:06",547268,5,0,0.3,0.01,-0.02,32.13,0.3001666
"2025-10-23 10:45:06.05",547269,6,1,0.31,0,-0.03,32.13,0.31
"2025-10-23 10:45:06.1",547270,1,10,0.3,-0.01,-0.03,32.13,0.3001666
"2025-10-23 10:45:06.15",547271,2,38,0.29,0.01,-0.03,32.12,0.2901724
"2025-10-23 10:45:06.2",547272,3,0,0.28,0.03,-0.02,32.12,0.2816026
"2025-10-23 10:45:06.25",547273,4,0,0.28,0.03,0,32.12,0.2816026
"2025-10-23 10:45:06.3",547274,5,0,0.28,0.03,0,32.12,0.2816026
"2025-10-23 10:45:06.35",547275,6,1,0.3,0,0,32.12,0.3
"2025-10-23 10:45:06.4",547276,1,10,0.3,0,0,32.12,0.3
"2025-10-23 10:45:06.45",547277,2,38,0.3,0,0,32.12,0.3
"2025-10-23 10:45:06.5",547278,3,0,0.3,0,0,32.12,0.3
"2025-10-23 10:45:06.55",547279,4,0,0.31,-0.01,0,32.12,0.3101613
"2025-10-23 10:45:06.6",547280,5,0,0.31,-0.01,0,32.12,0.3101613
"2025-10-23 10:45:06.65",547281,6,1,0.31,-0.01,0,32.12,0.3101613
"2025-10-23 10:45:06.7",547282,1,10,0.31,0,-0.03,32.13,0.31
"2025-10-23 10:45:06.75",547283,2,38,0.31,-0.01,-0.03,32.13,0.3101613
"2025-10-23 10:45:06.8",547284,3,0,0.32,-0.02,-0.03,32.14,0.3206244
"2025-10-23 10:45:06.85",547285,4,0,0.32,-0.03,-0.04,32.15,0.3214032
"2025-10-23 10:45:06.9",547286,5,0,0.32,-0.03,-0.04,32.15,0.3214032
"2025-10-23 10:45:06.95",547287,6,1,0.32,-0.03,-0.04,32.15,0.3214032
"2025-10-23 10:45:07",547288,1,10,0.32,-0.02,-0.05,32.15,0.3206244
"2025-10-23 10:45:07.05",547289,2,38,0.32,-0.02,-0.04,32.14,0.3206244
"2025-10-23 10:45:07.1",547290,3,0,0.31,-0.02,-0.03,32.14,0.3106445
"2025-10-23 10:45:07.15",547291,4,0,0.3,-0.01,-0.03,32.14,0.3001666
"2025-10-23 10:45:07.2",547292,5,0,0.3,-0.01,-0.03,32.14,0.3001666
"2025-10-23 10:45:07.25",547293,6,1,0.29,-0.01,-0.02,32.14,0.2901724
"2025-10-23 10:45:07.3",547294,1,10,0.29,-0.01,-0.02,32.14,0.2901724
"2025-10-23 10:45:07.35",547295,2,38,0.28,0,-0.02,32.14,0.28
"2025-10-23 10:45:07.4",547296,3,0,0.27,0.02,-0.02,32.14,0.2707397
"2025-10-23 10:45:07.45",547297,4,0,0.27,0.02,-0.02,32.13,0.2707397
"2025-10-23 10:45:07.5",547298,5,0,0.27,0.02,-0.02,32.13,0.2707397
"2025-10-23 10:45:07.55",547299,6,1,0.27,0.02,-0.02,32.13,0.2707397
"2025-10-23 10:45:07.6",547300,1,10,0.27,0.02,-0.02,32.13,0.2707397
"2025-10-23 10:45:07.65",547301,2,38,0.27,0.02,-0.02,32.13,0.2707397
"2025-10-23 10:45:07.7",547302,3,0,0.27,0.02,-0.02,32.12,0.2707397
"2025-10-23 10:45:07.75",547303,4,0,0.26,0.02,-0.03,32.12,0.2607681
"2025-10-23 10:45:07.8",547304,5,0,0.27,0,-0.02,32.12,0.27
"2025-10-23 10:45:07.85",547305,6,1,0.27,0,-0.02,32.12,0.27
"2025-10-23 10:45:07.9",547306,1,10,0.25,0.01,-0.02,32.12,0.2501999
"2025-10-23 10:45:07.95",547307,2,38,0.25,0.01,-0.01,32.12,0.2501999
"2025-10-23 10:45:08",547308,3,0,0.25,0.01,-0.01,32.12,0.2501999
"2025-10-23 10:45:08.05",547309,4,0,0.25,0.01,-0.01,32.12,0.2501999
"2025-10-23 10:45:08.1",547310,5,0,0.25,0.01,0,32.12,0.2501999
"2025-10-23 10:45:08.15",547311,6,1,0.27,0.02,0.01,32.1,0.2707397
"2025-10-23 10:45:08.2",547312,1,10,0.27,0.05,0,32.1,0.2745906
"2025-10-23 10:45:08.25",547313,2,38,0.28,0.04,-0.01,32.11,0.2828427
"2025-10-23 10:45:08.3",547314,3,0,0.27,0.04,-0.01,32.11,0.2729469
"2025-10-23 10:45:08.35",547315,4,0,0.28,0.04,-0.01,32.11,0.2828427
"2025-10-23 10:45:08.4",547316,5,0,0.28,0.03,0,32.11,0.2816026
"2025-10-23 10:45:08.45",547317,6,1,0.29,0.03,0.01,32.11,0.2915476
"2025-10-23 10:45:08.5",547318,1,10,0.29,0.03,0.01,32.11,0.2915476
"2025-10-23 10:45:08.55",547319,2,38,0.27,0.02,0.01,32.11,0.2707397
"2025-10-23 10:45:08.6",547320,3,0,0.27,0,0.03,32.11,0.27
"2025-10-23 10:45:08.65",547321,4,0,0.27,0,0.04,32.1,0.27
"2025-10-23 10:45:08.7",547322,5,0,0.26,0.02,0.04,32.1,0.2607681
"2025-10-23 10:45:08.75",547323,6,1,0.25,0.01,0.03,32.1,0.2501999
"2025-10-23 10:45:08.8",547324,1,10,0.25,0.01,0.03,32.1,0.2501999
"2025-10-23 10:45:08.85",547325,2,38,0.27,0,0.03,32.11,0.27
"2025-10-23 10:45:08.9",547326,3,0,0.3,0,0.02,32.12,0.3
"2025-10-23 10:45:08.95",547327,4,0,0.31,0,0.01,32.13,0.31
"2025-10-23 10:45:09",547328,5,0,0.31,0.01,-0.01,32.14,0.3101613
"2025-10-23 10:45:09.05",547329,6,1,0.3,0.02,-0.01,32.14,0.3006659
"2025-10-23 10:45:09.1",547330,1,10,0.29,0.03,-0.02,32.14,0.2915476
"2025-10-23 10:45:09.15",547331,2,38,0.29,0.03,-0.02,32.15,0.2915476
"2025-10-23 10:45:09.2",547332,3,0,0.29,0.03,-0.01,32.16,0.2915476
"2025-10-23 10:45:09.25",547333,4,0,0.29,0.03,-0.01,32.16,0.2915476
"2025-10-23 10:45:09.3",547334,5,0,0.29,0.03,-0.01,32.16,0.2915476
"2025-10-23 10:45:09.35",547335,6,1,0.3,0.02,-0.01,32.16,0.3006659
"2025-10-23 10:45:09.4",547336,1,10,0.3,0.02,-0.01,32.16,0.3006659
"2025-10-23 10:45:09.45",547337,2,38,0.3,0.02,-0.01,32.16,0.3006659
"2025-10-23 10:45:09.5",547338,3,0,0.3,0.02,-0.01,32.16,0.3006659
"2025-10-23 10:45:09.55",547339,4,0,0.3,0.01,-0.02,32.16,0.3001666
"2025-10-23 10:45:09.6",547340,5,0,0.29,0.04,-0.02,32.16,0.2927456
"2025-10-23 10:45:09.65",547341,6,1,0.3,0.01,-0.03,32.16,0.3001666
"2025-10-23 10:45:09.7",547342,1,10,0.31,0,-0.03,32.16,0.31
"2025-10-23 10:45:09.75",547343,2,38,0.31,-0.01,-0.02,32.16,0.3101613
"2025-10-23 10:45:09.8",547344,3,0,0.31,-0.02,-0.02,32.16,0.3106445
"2025-10-23 10:45:09.85",547345,4,0,0.29,-0.02,-0.02,32.16,0.2906888
"2025-10-23 10:45:09.9",547346,5,0,0.29,-0.01,-0.02,32.16,0.2901724
"2025-10-23 10:45:09.95",547347,6,1,0.28,0,-0.03,32.16,0.28
"2025-10-23 10:45:10",547348,1,10,0.3,-0.03,-0.02,32.16,0.3014963
"2025-10-23 10:45:10.05",547349,2,38,0.31,-0.03,0.01,32.17,0.3114482
"2025-10-23 10:45:10.1",547350,3,0,0.32,-0.03,0.01,32.17,0.3214032
"2025-10-23 10:45:10.15",547351,4,0,0.31,-0.03,0.01,32.17,0.3114482
"2025-10-23 10:45:10.2",547352,5,0,0.32,-0.02,0.01,32.17,0.3206244
"2025-10-23 10:45:10.25",547353,6,1,0.32,0.01,0.02,32.16,0.3201562
"2025-10-23 10:45:10.3",547354,1,10,0.31,0.02,0.01,32.16,0.3106445
"2025-10-23 10:45:10.35",547355,2,38,0.32,0.01,0,32.16,0.3201562
"2025-10-23 10:45:10.4",547356,3,0,0.32,0,-0.01,32.16,0.32
"2025-10-23 10:45:10.45",547357,4,0,0.34,0,0.01,32.16,0.34
"2025-10-23 10:45:10.5",547358,5,0,0.34,0,0.01,32.16,0.34
"2025-10-23 10:45:10.55",547359,6,1,0.33,-0.01,0,32.16,0.3301515
"2025-10-23 10:45:10.6",547360,1,10,0.31,0,-0.01,32.16,0.31
"2025-10-23 10:45:10.65",547361,2,38,0.31,0,-0.01,32.15,0.31
"2025-10-23 10:45:10.7",547362,3,0,0.31,0.02,-0.02,32.15,0.3106445
"2025-10-23 10:45:10.75",547363,4,0,0.32,0.01,-0.03,32.16,0.3201562
"2025-10-23 10:45:10.8",547364,5,0,0.31,0.01,-0.02,32.16,0.3101613
"2025-10-23 10:45:10.85",547365,6,1,0.31,0.01,-0.02,32.15,0.3101613
"2025-10-23 10:45:10.9",547366,1,10,0.31,0,-0.03,32.16,0.31
"2025-10-23 10:45:10.95",547367,2,38,0.31,-0.01,-0.03,32.16,0.3101613
"2025-10-23 10:45:11",547368,3,0,0.31,-0.01,-0.02,32.16,0.3101613
"2025-10-23 10:45:11.05",547369,4,0,0.31,-0.02,-0.02,32.17,0.3106445
"2025-10-23 10:45:11.1",547370,5,0,0.31,-0.01,-0.01,32.17,0.3101613
"2025-10-23 10:45:11.15",547371,6,1,0.31,-0.01,0,32.17,0.3101613
"2025-10-23 10:45:11.2",547372,1,10,0.31,-0.01,-0.02,32.17,0.3101613
"2025-10-23 10:45:11.25",547373,2,38,0.31,0,-0.03,32.17,0.31
"2025-10-23 10:45:11.3",547374,3,0,0.31,-0.01,-0.02,32.17,0.3101613
"2025-10-23 10:45:11.35",547375,4,0,0.32,-0.02,0,32.19,0.3206244
"2025-10-23 10:45:11.4",547376,5,0,0.32,-0.01,0.01,32.19,0.3201562
"2025-10-23 10:45:11.45",547377,6,1,0.34,0,0.01,32.18,0.34
"2025-10-23 10:45:11.5",547378,1,10,0.32,0.01,0,32.17,0.3201562
"2025-10-23 10:45:11.55",547379,2,38,0.31,0.01,-0.01,32.17,0.3101613
"2025-10-23 10:45:11.6",547380,3,0,0.31,0.01,-0.02,32.17,0.3101613
"2025-10-23 10:45:11.65",547381,4,0,0.32,-0.01,-0.04,32.17,0.3201562
"2025-10-23 10:45:11.7",547382,5,0,0.31,-0.01,-0.05,32.17,0.3101613
"2025-10-23 10:45:11.75",547383,6,1,0.31,-0.01,-0.05,32.17,0.3101613
"2025-10-23 10:45:11.8",547384,1,10,0.31,-0.01,-0.04,32.17,0.3101613
