"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-10-22 17:42:22.85",440684,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:22.9",440685,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:22.95",440686,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23",440687,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.05",440688,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.1",440689,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.15",440690,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.2",440691,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.25",440692,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.3",440693,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.35",440694,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.4",440695,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.45",440696,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.5",440697,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.55",440698,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.6",440699,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.65",440700,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.7",440701,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.75",440702,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.8",440703,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.85",440704,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.9",440705,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:23.95",440706,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24",440707,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.05",440708,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.1",440709,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.15",440710,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.2",440711,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.25",440712,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.3",440713,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.35",440714,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.4",440715,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.45",440716,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.5",440717,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.55",440718,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.6",440719,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.65",440720,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.7",440721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.75",440722,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.8",440723,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.85",440724,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.9",440725,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:24.95",440726,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25",440727,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.05",440728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.1",440729,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.15",440730,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.2",440731,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.25",440732,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.3",440733,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.35",440734,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.4",440735,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.45",440736,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.5",440737,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.55",440738,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.6",440739,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.65",440740,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.7",440741,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.75",440742,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.8",440743,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.85",440744,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.9",440745,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:25.95",440746,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26",440747,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.05",440748,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.1",440749,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.15",440750,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.2",440751,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.25",440752,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.3",440753,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.35",440754,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.4",440755,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.45",440756,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.5",440757,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.55",440758,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.6",440759,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.65",440760,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.7",440761,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.75",440762,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.8",440763,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.85",440764,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.9",440765,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:26.95",440766,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27",440767,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.05",440768,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.1",440769,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.15",440770,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.2",440771,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.25",440772,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.3",440773,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.35",440774,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.4",440775,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.45",440776,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.5",440777,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.55",440778,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.6",440779,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.65",440780,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.7",440781,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.75",440782,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.8",440783,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.85",440784,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.9",440785,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:27.95",440786,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28",440787,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.05",440788,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.1",440789,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.15",440790,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.2",440791,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.25",440792,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.3",440793,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.35",440794,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.4",440795,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.45",440796,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.5",440797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.55",440798,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.6",440799,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.65",440800,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.7",440801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.75",440802,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.8",440803,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.85",440804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.9",440805,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:28.95",440806,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29",440807,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.05",440808,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.1",440809,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.15",440810,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.2",440811,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.25",440812,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.3",440813,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.35",440814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.4",440815,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.45",440816,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.5",440817,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.55",440818,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.6",440819,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.65",440820,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.7",440821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.75",440822,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.8",440823,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.85",440824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.9",440825,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:29.95",440826,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30",440827,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.05",440828,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.1",440829,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.15",440830,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.2",440831,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.25",440832,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.3",440833,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.35",440834,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.4",440835,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.45",440836,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.5",440837,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.55",440838,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.6",440839,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.65",440840,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.7",440841,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.75",440842,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.8",440843,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.85",440844,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.9",440845,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:30.95",440846,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31",440847,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.05",440848,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.1",440849,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.15",440850,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.2",440851,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.25",440852,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.3",440853,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.35",440854,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.4",440855,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.45",440856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.5",440857,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.55",440858,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.6",440859,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.65",440860,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.7",440861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.75",440862,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.8",440863,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.85",440864,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.9",440865,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:31.95",440866,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32",440867,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.05",440868,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.1",440869,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.15",440870,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.2",440871,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.25",440872,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.3",440873,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.35",440874,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.4",440875,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.45",440876,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.5",440877,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.55",440878,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.6",440879,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.65",440880,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.7",440881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.75",440882,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.8",440883,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.85",440884,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.9",440885,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:32.95",440886,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33",440887,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.05",440888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.1",440889,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.15",440890,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.2",440891,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.25",440892,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.3",440893,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.35",440894,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.4",440895,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.45",440896,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.5",440897,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.55",440898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.6",440899,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.65",440900,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.7",440901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.75",440902,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.8",440903,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.85",440904,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.9",440905,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:33.95",440906,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34",440907,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.05",440908,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.1",440909,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.15",440910,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.2",440911,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.25",440912,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.3",440913,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.35",440914,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.4",440915,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.45",440916,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.5",440917,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.55",440918,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.6",440919,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.65",440920,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.7",440921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.75",440922,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.8",440923,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.85",440924,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.9",440925,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:34.95",440926,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35",440927,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.05",440928,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.1",440929,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.15",440930,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.2",440931,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.25",440932,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.3",440933,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.35",440934,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.4",440935,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.45",440936,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.5",440937,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.55",440938,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.6",440939,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.65",440940,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.7",440941,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.75",440942,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.8",440943,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.85",440944,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.9",440945,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:35.95",440946,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36",440947,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.05",440948,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.1",440949,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.15",440950,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.2",440951,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.25",440952,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.3",440953,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.35",440954,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.4",440955,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.45",440956,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.5",440957,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.55",440958,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.6",440959,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.65",440960,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.7",440961,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.75",440962,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.8",440963,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.85",440964,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.9",440965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:36.95",440966,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:37",440967,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-10-22 17:42:37.05",440968,"NAN","NAN","NAN","NAN","NAN","NAN","NAN"
