"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-09-23 16:22:51.1",87018,2,38,0.34,0.02,-0.04,34.53,0.3405877
"2025-09-23 16:22:51.15",87019,3,0,0.34,0.01,-0.05,34.53,0.340147
"2025-09-23 16:22:51.2",87020,4,0,0.34,0.02,-0.06,34.53,0.3405877
"2025-09-23 16:22:51.25",87021,5,0,0.34,0.01,-0.05,34.53,0.340147
"2025-09-23 16:22:51.3",87022,6,1,0.34,0.01,-0.05,34.54,0.340147
"2025-09-23 16:22:51.35",87023,1,10,0.36,0.01,-0.05,34.54,0.3601389
"2025-09-23 16:22:51.4",87024,2,38,0.36,0.01,-0.05,34.54,0.3601389
"2025-09-23 16:22:51.45",87025,3,0,0.36,0.01,-0.05,34.54,0.3601389
"2025-09-23 16:22:51.5",87026,4,0,0.34,0.01,-0.06,34.54,0.340147
"2025-09-23 16:22:51.55",87027,5,0,0.36,0.01,-0.07,34.54,0.3601389
"2025-09-23 16:22:51.6",87028,6,1,0.34,0.01,-0.06,34.54,0.340147
"2025-09-23 16:22:51.65",87029,1,10,0.34,0.01,-0.06,34.54,0.340147
"2025-09-23 16:22:51.7",87030,2,38,0.34,-0.01,-0.05,34.54,0.340147
"2025-09-23 16:22:51.75",87031,3,0,0.34,-0.01,-0.05,34.54,0.340147
"2025-09-23 16:22:51.8",87032,4,0,0.34,-0.01,-0.05,34.54,0.340147
"2025-09-23 16:22:51.85",87033,5,0,0.35,-0.01,-0.05,34.53,0.3501428
"2025-09-23 16:22:51.9",87034,6,1,0.34,0,-0.05,34.53,0.34
"2025-09-23 16:22:51.95",87035,1,10,0.33,-0.01,-0.05,34.54,0.3301515
"2025-09-23 16:22:52",87036,2,38,0.33,-0.01,-0.05,34.54,0.3301515
"2025-09-23 16:22:52.05",87037,3,0,0.34,0,-0.05,34.54,0.34
"2025-09-23 16:22:52.1",87038,4,0,0.34,0.01,-0.04,34.55,0.340147
"2025-09-23 16:22:52.15",87039,5,0,0.34,0.02,-0.03,34.55,0.3405877
"2025-09-23 16:22:52.2",87040,6,1,0.34,0.02,-0.03,34.55,0.3405877
"2025-09-23 16:22:52.25",87041,1,10,0.35,0.03,-0.02,34.55,0.3512834
"2025-09-23 16:22:52.3",87042,2,38,0.33,0.04,-0.01,34.55,0.3324154
"2025-09-23 16:22:52.35",87043,3,0,0.33,0.04,-0.01,34.55,0.3324154
"2025-09-23 16:22:52.4",87044,4,0,0.33,0.02,-0.01,34.55,0.3306055
"2025-09-23 16:22:52.45",87045,5,0,0.33,0.02,-0.03,34.55,0.3306055
"2025-09-23 16:22:52.5",87046,6,1,0.33,0.02,-0.03,34.55,0.3306055
"2025-09-23 16:22:52.55",87047,1,10,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:22:52.6",87048,2,38,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:22:52.65",87049,3,0,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:22:52.7",87050,4,0,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:22:52.75",87051,5,0,0.33,0.03,-0.02,34.55,0.3313608
"2025-09-23 16:22:52.8",87052,6,1,0.33,0.03,-0.02,34.55,0.3313608
"2025-09-23 16:22:52.85",87053,1,10,0.33,0.04,-0.03,34.54,0.3324154
"2025-09-23 16:22:52.9",87054,2,38,0.33,0.04,-0.03,34.54,0.3324154
"2025-09-23 16:22:52.95",87055,3,0,0.33,0.04,-0.03,34.54,0.3324154
"2025-09-23 16:22:53",87056,4,0,0.34,0.04,-0.02,34.55,0.3423448
"2025-09-23 16:22:53.05",87057,5,0,0.33,0.06,-0.02,34.55,0.3354102
"2025-09-23 16:22:53.1",87058,6,1,0.33,0.06,-0.02,34.55,0.3354102
"2025-09-23 16:22:53.15",87059,1,10,0.33,0.03,-0.02,34.55,0.3313608
"2025-09-23 16:22:53.2",87060,2,38,0.32,0,-0.02,34.56,0.32
"2025-09-23 16:22:53.25",87061,3,0,0.32,0,-0.02,34.56,0.32
"2025-09-23 16:22:53.3",87062,4,0,0.34,0,-0.01,34.56,0.34
"2025-09-23 16:22:53.35",87063,5,0,0.33,-0.01,-0.01,34.55,0.3301515
"2025-09-23 16:22:53.4",87064,6,1,0.32,-0.02,-0.02,34.54,0.3206244
"2025-09-23 16:22:53.45",87065,1,10,0.33,-0.02,-0.02,34.53,0.3306055
"2025-09-23 16:22:53.5",87066,2,38,0.35,-0.05,-0.03,34.53,0.3535534
"2025-09-23 16:22:53.55",87067,3,0,0.36,-0.06,-0.03,34.53,0.3649658
"2025-09-23 16:22:53.6",87068,4,0,0.37,-0.05,-0.03,34.53,0.3733631
"2025-09-23 16:22:53.65",87069,5,0,0.36,-0.04,-0.01,34.53,0.3622154
"2025-09-23 16:22:53.7",87070,6,1,0.37,-0.03,-0.02,34.53,0.3712142
"2025-09-23 16:22:53.75",87071,1,10,0.37,-0.03,-0.02,34.53,0.3712142
"2025-09-23 16:22:53.8",87072,2,38,0.35,-0.05,-0.02,34.54,0.3535534
"2025-09-23 16:22:53.85",87073,3,0,0.36,-0.04,-0.02,34.54,0.3622154
"2025-09-23 16:22:53.9",87074,4,0,0.36,-0.04,-0.02,34.54,0.3622154
"2025-09-23 16:22:53.95",87075,5,0,0.36,-0.04,-0.02,34.55,0.3622154
"2025-09-23 16:22:54",87076,6,1,0.35,-0.05,-0.01,34.54,0.3535534
"2025-09-23 16:22:54.05",87077,1,10,0.36,-0.04,-0.01,34.54,0.3622154
"2025-09-23 16:22:54.1",87078,2,38,0.34,-0.01,-0.01,34.53,0.340147
"2025-09-23 16:22:54.15",87079,3,0,0.34,-0.01,-0.01,34.53,0.340147
"2025-09-23 16:22:54.2",87080,4,0,0.33,-0.02,-0.01,34.53,0.3306055
"2025-09-23 16:22:54.25",87081,5,0,0.33,-0.02,-0.01,34.54,0.3306055
"2025-09-23 16:22:54.3",87082,6,1,0.33,-0.01,-0.01,34.54,0.3301515
"2025-09-23 16:22:54.35",87083,1,10,0.32,-0.01,-0.01,34.53,0.3201562
"2025-09-23 16:22:54.4",87084,2,38,0.32,-0.02,0,34.53,0.3206244
"2025-09-23 16:22:54.45",87085,3,0,0.32,-0.03,-0.01,34.54,0.3214032
"2025-09-23 16:22:54.5",87086,4,0,0.34,-0.05,-0.01,34.54,0.3436568
"2025-09-23 16:22:54.55",87087,5,0,0.34,-0.06,-0.01,34.54,0.3452535
"2025-09-23 16:22:54.6",87088,6,1,0.33,-0.05,-0.01,34.54,0.3337664
"2025-09-23 16:22:54.65",87089,1,10,0.32,-0.03,-0.01,34.55,0.3214032
"2025-09-23 16:22:54.7",87090,2,38,0.32,-0.03,-0.02,34.55,0.3214032
"2025-09-23 16:22:54.75",87091,3,0,0.32,-0.06,-0.02,34.55,0.3255764
"2025-09-23 16:22:54.8",87092,4,0,0.33,-0.05,-0.03,34.54,0.3337664
"2025-09-23 16:22:54.85",87093,5,0,0.34,-0.06,-0.03,34.54,0.3452535
"2025-09-23 16:22:54.9",87094,6,1,0.34,-0.04,-0.03,34.54,0.3423448
"2025-09-23 16:22:54.95",87095,1,10,0.33,-0.02,-0.04,34.54,0.3306055
"2025-09-23 16:22:55",87096,2,38,0.33,-0.02,-0.04,34.53,0.3306055
"2025-09-23 16:22:55.05",87097,3,0,0.33,-0.02,-0.04,34.53,0.3306055
"2025-09-23 16:22:55.1",87098,4,0,0.32,-0.02,-0.05,34.53,0.3206244
"2025-09-23 16:22:55.15",87099,5,0,0.33,-0.02,-0.04,34.53,0.3306055
"2025-09-23 16:22:55.2",87100,6,1,0.33,-0.02,-0.04,34.53,0.3306055
"2025-09-23 16:22:55.25",87101,1,10,0.34,0,-0.04,34.53,0.34
"2025-09-23 16:22:55.3",87102,2,38,0.34,0.01,-0.04,34.53,0.340147
"2025-09-23 16:22:55.35",87103,3,0,0.34,0.01,-0.04,34.53,0.340147
"2025-09-23 16:22:55.4",87104,4,0,0.34,0.01,-0.03,34.53,0.340147
"2025-09-23 16:22:55.45",87105,5,0,0.35,-0.01,-0.03,34.53,0.3501428
"2025-09-23 16:22:55.5",87106,6,1,0.36,0.01,-0.04,34.53,0.3601389
"2025-09-23 16:22:55.55",87107,1,10,0.34,0.01,-0.04,34.53,0.340147
"2025-09-23 16:22:55.6",87108,2,38,0.34,0.01,-0.04,34.52,0.340147
"2025-09-23 16:22:55.65",87109,3,0,0.35,-0.01,-0.05,34.52,0.3501428
"2025-09-23 16:22:55.7",87110,4,0,0.34,-0.01,-0.05,34.52,0.340147
"2025-09-23 16:22:55.75",87111,5,0,0.34,-0.01,-0.05,34.52,0.340147
"2025-09-23 16:22:55.8",87112,6,1,0.36,0.01,-0.05,34.52,0.3601389
"2025-09-23 16:22:55.85",87113,1,10,0.37,0.01,-0.04,34.52,0.3701351
"2025-09-23 16:22:55.9",87114,2,38,0.35,0.02,-0.02,34.53,0.350571
"2025-09-23 16:22:55.95",87115,3,0,0.34,0.02,-0.01,34.53,0.3405877
"2025-09-23 16:22:56",87116,4,0,0.34,0.02,-0.01,34.53,0.3405877
"2025-09-23 16:22:56.05",87117,5,0,0.34,0.02,-0.01,34.53,0.3405877
"2025-09-23 16:22:56.1",87118,6,1,0.33,0.02,-0.01,34.53,0.3306055
"2025-09-23 16:22:56.15",87119,1,10,0.33,0.02,-0.01,34.53,0.3306055
"2025-09-23 16:22:56.2",87120,2,38,0.32,0.01,-0.02,34.53,0.3201562
"2025-09-23 16:22:56.25",87121,3,0,0.33,-0.01,-0.02,34.53,0.3301515
"2025-09-23 16:22:56.3",87122,4,0,0.33,-0.02,-0.03,34.53,0.3306055
"2025-09-23 16:22:56.35",87123,5,0,0.34,-0.01,-0.02,34.53,0.340147
"2025-09-23 16:22:56.4",87124,6,1,0.34,-0.02,-0.03,34.53,0.3405877
"2025-09-23 16:22:56.45",87125,1,10,0.34,-0.02,-0.03,34.53,0.3405877
"2025-09-23 16:22:56.5",87126,2,38,0.34,-0.02,-0.03,34.53,0.3405877
"2025-09-23 16:22:56.55",87127,3,0,0.35,-0.04,-0.03,34.53,0.3522783
"2025-09-23 16:22:56.6",87128,4,0,0.33,-0.02,-0.02,34.53,0.3306055
"2025-09-23 16:22:56.65",87129,5,0,0.34,0,-0.02,34.53,0.34
"2025-09-23 16:22:56.7",87130,6,1,0.34,-0.01,-0.02,34.53,0.340147
"2025-09-23 16:22:56.75",87131,1,10,0.34,-0.01,-0.02,34.53,0.340147
"2025-09-23 16:22:56.8",87132,2,38,0.34,0,-0.03,34.53,0.34
"2025-09-23 16:22:56.85",87133,3,0,0.34,0.01,-0.04,34.53,0.340147
"2025-09-23 16:22:56.9",87134,4,0,0.32,0,-0.04,34.52,0.32
"2025-09-23 16:22:56.95",87135,5,0,0.33,-0.01,-0.03,34.52,0.3301515
"2025-09-23 16:22:57",87136,6,1,0.34,0,-0.03,34.52,0.34
"2025-09-23 16:22:57.05",87137,1,10,0.34,0,-0.03,34.52,0.34
"2025-09-23 16:22:57.1",87138,2,38,0.34,0.01,-0.04,34.52,0.340147
"2025-09-23 16:22:57.15",87139,3,0,0.33,0.01,-0.03,34.52,0.3301515
"2025-09-23 16:22:57.2",87140,4,0,0.33,0.01,-0.03,34.52,0.3301515
"2025-09-23 16:22:57.25",87141,5,0,0.34,0.01,-0.04,34.52,0.340147
"2025-09-23 16:22:57.3",87142,6,1,0.34,0.01,-0.04,34.52,0.340147
"2025-09-23 16:22:57.35",87143,1,10,0.34,0,-0.05,34.52,0.34
"2025-09-23 16:22:57.4",87144,2,38,0.34,0,-0.05,34.52,0.34
"2025-09-23 16:22:57.45",87145,3,0,0.34,0,-0.05,34.52,0.34
"2025-09-23 16:22:57.5",87146,4,0,0.33,-0.02,-0.04,34.52,0.3306055
"2025-09-23 16:22:57.55",87147,5,0,0.34,0,-0.04,34.52,0.34
"2025-09-23 16:22:57.6",87148,6,1,0.33,-0.01,-0.05,34.51,0.3301515
"2025-09-23 16:22:57.65",87149,1,10,0.33,-0.01,-0.05,34.51,0.3301515
"2025-09-23 16:22:57.7",87150,2,38,0.34,0,-0.04,34.51,0.34
"2025-09-23 16:22:57.75",87151,3,0,0.33,-0.01,-0.04,34.51,0.3301515
"2025-09-23 16:22:57.8",87152,4,0,0.34,0,-0.05,34.51,0.34
"2025-09-23 16:22:57.85",87153,5,0,0.34,0,-0.05,34.52,0.34
"2025-09-23 16:22:57.9",87154,6,1,0.34,0,-0.05,34.52,0.34
"2025-09-23 16:22:57.95",87155,1,10,0.34,0,-0.05,34.52,0.34
"2025-09-23 16:22:58",87156,2,38,0.33,-0.02,-0.04,34.52,0.3306055
"2025-09-23 16:22:58.05",87157,3,0,0.33,-0.02,-0.04,34.52,0.3306055
"2025-09-23 16:22:58.1",87158,4,0,0.33,-0.02,-0.04,34.52,0.3306055
"2025-09-23 16:22:58.15",87159,5,0,0.33,-0.02,-0.04,34.52,0.3306055
"2025-09-23 16:22:58.2",87160,6,1,0.33,-0.02,-0.04,34.52,0.3306055
"2025-09-23 16:22:58.25",87161,1,10,0.33,-0.01,-0.04,34.52,0.3301515
"2025-09-23 16:22:58.3",87162,2,38,0.34,-0.01,-0.04,34.52,0.340147
"2025-09-23 16:22:58.35",87163,3,0,0.33,-0.02,-0.04,34.51,0.3306055
"2025-09-23 16:22:58.4",87164,4,0,0.33,-0.02,-0.06,34.51,0.3306055
"2025-09-23 16:22:58.45",87165,5,0,0.32,-0.02,-0.07,34.51,0.3206244
"2025-09-23 16:22:58.5",87166,6,1,0.32,-0.02,-0.07,34.5,0.3206244
"2025-09-23 16:22:58.55",87167,1,10,0.32,-0.02,-0.07,34.5,0.3206244
"2025-09-23 16:22:58.6",87168,2,38,0.32,-0.02,-0.06,34.5,0.3206244
"2025-09-23 16:22:58.65",87169,3,0,0.32,-0.02,-0.06,34.5,0.3206244
"2025-09-23 16:22:58.7",87170,4,0,0.32,-0.02,-0.06,34.49,0.3206244
"2025-09-23 16:22:58.75",87171,5,0,0.32,-0.01,-0.05,34.49,0.3201562
"2025-09-23 16:22:58.8",87172,6,1,0.32,-0.01,-0.05,34.49,0.3201562
"2025-09-23 16:22:58.85",87173,1,10,0.31,0,-0.06,34.49,0.31
"2025-09-23 16:22:58.9",87174,2,38,0.31,0,-0.06,34.5,0.31
"2025-09-23 16:22:58.95",87175,3,0,0.31,0,-0.06,34.5,0.31
"2025-09-23 16:22:59",87176,4,0,0.33,-0.01,-0.05,34.51,0.3301515
"2025-09-23 16:22:59.05",87177,5,0,0.34,0,-0.06,34.51,0.34
"2025-09-23 16:22:59.1",87178,6,1,0.34,0,-0.06,34.51,0.34
"2025-09-23 16:22:59.15",87179,1,10,0.34,0,-0.06,34.52,0.34
"2025-09-23 16:22:59.2",87180,2,38,0.32,0,-0.05,34.52,0.32
"2025-09-23 16:22:59.25",87181,3,0,0.33,0.03,-0.05,34.52,0.3313608
"2025-09-23 16:22:59.3",87182,4,0,0.33,0.03,-0.05,34.52,0.3313608
"2025-09-23 16:22:59.35",87183,5,0,0.32,0.05,-0.05,34.53,0.3238827
"2025-09-23 16:22:59.4",87184,6,1,0.32,0.05,-0.05,34.52,0.3238827
"2025-09-23 16:22:59.45",87185,1,10,0.31,0.05,-0.05,34.53,0.3140064
"2025-09-23 16:22:59.5",87186,2,38,0.31,0.05,-0.05,34.53,0.3140064
"2025-09-23 16:22:59.55",87187,3,0,0.3,0.04,-0.05,34.52,0.3026549
"2025-09-23 16:22:59.6",87188,4,0,0.3,0.04,-0.05,34.53,0.3026549
"2025-09-23 16:22:59.65",87189,5,0,0.3,0.04,-0.05,34.53,0.3026549
"2025-09-23 16:22:59.7",87190,6,1,0.32,0.05,-0.05,34.53,0.3238827
"2025-09-23 16:22:59.75",87191,1,10,0.32,0.03,-0.05,34.53,0.3214032
"2025-09-23 16:22:59.8",87192,2,38,0.32,0.03,-0.03,34.53,0.3214032
"2025-09-23 16:22:59.85",87193,3,0,0.32,0.05,-0.02,34.53,0.3238827
"2025-09-23 16:22:59.9",87194,4,0,0.33,0.04,-0.03,34.54,0.3324154
"2025-09-23 16:22:59.95",87195,5,0,0.35,0.04,-0.03,34.55,0.3522783
"2025-09-23 16:23:00",87196,6,1,0.35,0.04,-0.02,34.55,0.3522783
"2025-09-23 16:23:00.05",87197,1,10,0.34,0.04,-0.02,34.55,0.3423448
"2025-09-23 16:23:00.1",87198,2,38,0.33,0.06,-0.02,34.55,0.3354102
"2025-09-23 16:23:00.15",87199,3,0,0.33,0.04,-0.01,34.55,0.3324154
"2025-09-23 16:23:00.2",87200,4,0,0.34,0.02,-0.01,34.55,0.3405877
"2025-09-23 16:23:00.25",87201,5,0,0.34,0.02,-0.03,34.55,0.3405877
"2025-09-23 16:23:00.3",87202,6,1,0.34,0.01,-0.04,34.55,0.340147
"2025-09-23 16:23:00.35",87203,1,10,0.33,-0.01,-0.04,34.56,0.3301515
"2025-09-23 16:23:00.4",87204,2,38,0.33,-0.01,-0.04,34.55,0.3301515
"2025-09-23 16:23:00.45",87205,3,0,0.33,-0.01,-0.04,34.55,0.3301515
"2025-09-23 16:23:00.5",87206,4,0,0.33,-0.01,-0.04,34.55,0.3301515
"2025-09-23 16:23:00.55",87207,5,0,0.33,-0.01,-0.03,34.56,0.3301515
"2025-09-23 16:23:00.6",87208,6,1,0.33,-0.01,-0.02,34.55,0.3301515
"2025-09-23 16:23:00.65",87209,1,10,0.34,0,-0.01,34.55,0.34
"2025-09-23 16:23:00.7",87210,2,38,0.33,0.02,-0.01,34.55,0.3306055
"2025-09-23 16:23:00.75",87211,3,0,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:23:00.8",87212,4,0,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:23:00.85",87213,5,0,0.31,0,-0.03,34.55,0.31
"2025-09-23 16:23:00.9",87214,6,1,0.31,0.01,-0.02,34.55,0.3101613
"2025-09-23 16:23:00.95",87215,1,10,0.31,0,-0.01,34.55,0.31
"2025-09-23 16:23:01",87216,2,38,0.32,0.01,0,34.55,0.3201562
"2025-09-23 16:23:01.05",87217,3,0,0.32,0.01,0,34.55,0.3201562
"2025-09-23 16:23:01.1",87218,4,0,0.32,0.01,0,34.55,0.3201562
"2025-09-23 16:23:01.15",87219,5,0,0.31,0,-0.01,34.55,0.31
"2025-09-23 16:23:01.2",87220,6,1,0.31,-0.01,-0.02,34.55,0.3101613
"2025-09-23 16:23:01.25",87221,1,10,0.31,0.01,-0.02,34.55,0.3101613
"2025-09-23 16:23:01.3",87222,2,38,0.32,0.01,-0.03,34.55,0.3201562
"2025-09-23 16:23:01.35",87223,3,0,0.32,0.01,-0.03,34.55,0.3201562
"2025-09-23 16:23:01.4",87224,4,0,0.31,0,-0.03,34.55,0.31
"2025-09-23 16:23:01.45",87225,5,0,0.32,0.01,-0.03,34.54,0.3201562
"2025-09-23 16:23:01.5",87226,6,1,0.32,0,-0.02,34.55,0.32
"2025-09-23 16:23:01.55",87227,1,10,0.32,0.01,-0.02,34.55,0.3201562
"2025-09-23 16:23:01.6",87228,2,38,0.33,0.02,-0.01,34.55,0.3306055
"2025-09-23 16:23:01.65",87229,3,0,0.33,0.04,-0.01,34.55,0.3324154
"2025-09-23 16:23:01.7",87230,4,0,0.33,0.04,-0.01,34.55,0.3324154
"2025-09-23 16:23:01.75",87231,5,0,0.32,0.03,-0.02,34.56,0.3214032
"2025-09-23 16:23:01.8",87232,6,1,0.31,0.05,-0.03,34.55,0.3140064
"2025-09-23 16:23:01.85",87233,1,10,0.31,0.02,-0.04,34.55,0.3106445
"2025-09-23 16:23:01.9",87234,2,38,0.31,0.02,-0.04,34.55,0.3106445
"2025-09-23 16:23:01.95",87235,3,0,0.33,0.02,-0.03,34.55,0.3306055
"2025-09-23 16:23:02",87236,4,0,0.31,0,-0.01,34.55,0.31
"2025-09-23 16:23:02.05",87237,5,0,0.32,-0.01,-0.01,34.55,0.3201562
"2025-09-23 16:23:02.1",87238,6,1,0.33,-0.01,-0.02,34.54,0.3301515
"2025-09-23 16:23:02.15",87239,1,10,0.33,-0.01,-0.02,34.54,0.3301515
"2025-09-23 16:23:02.2",87240,2,38,0.31,0,-0.03,34.54,0.31
"2025-09-23 16:23:02.25",87241,3,0,0.32,-0.01,-0.02,34.54,0.3201562
"2025-09-23 16:23:02.3",87242,4,0,0.31,-0.03,-0.01,34.53,0.3114482
"2025-09-23 16:23:02.35",87243,5,0,0.31,-0.03,-0.01,34.53,0.3114482
"2025-09-23 16:23:02.4",87244,6,1,0.32,-0.03,-0.01,34.53,0.3214032
"2025-09-23 16:23:02.45",87245,1,10,0.31,-0.03,-0.01,34.53,0.3114482
"2025-09-23 16:23:02.5",87246,2,38,0.33,-0.01,-0.02,34.53,0.3301515
"2025-09-23 16:23:02.55",87247,3,0,0.32,0,-0.02,34.53,0.32
"2025-09-23 16:23:02.6",87248,4,0,0.33,0.02,-0.03,34.53,0.3306055
"2025-09-23 16:23:02.65",87249,5,0,0.33,0.02,-0.03,34.53,0.3306055
"2025-09-23 16:23:02.7",87250,6,1,0.33,0.02,-0.03,34.53,0.3306055
"2025-09-23 16:23:02.75",87251,1,10,0.31,0,-0.03,34.53,0.31
"2025-09-23 16:23:02.8",87252,2,38,0.31,0,-0.03,34.53,0.31
"2025-09-23 16:23:02.85",87253,3,0,0.32,-0.02,-0.03,34.53,0.3206244
"2025-09-23 16:23:02.9",87254,4,0,0.32,-0.01,-0.02,34.53,0.3201562
"2025-09-23 16:23:02.95",87255,5,0,0.32,-0.01,-0.01,34.52,0.3201562
"2025-09-23 16:23:03",87256,6,1,0.33,-0.01,-0.02,34.52,0.3301515
"2025-09-23 16:23:03.05",87257,1,10,0.33,-0.01,-0.01,34.52,0.3301515
"2025-09-23 16:23:03.1",87258,2,38,0.33,-0.01,-0.01,34.52,0.3301515
"2025-09-23 16:23:03.15",87259,3,0,0.32,-0.02,0,34.52,0.3206244
"2025-09-23 16:23:03.2",87260,4,0,0.32,-0.02,0,34.52,0.3206244
"2025-09-23 16:23:03.25",87261,5,0,0.33,-0.03,0.01,34.51,0.3313608
"2025-09-23 16:23:03.3",87262,6,1,0.32,-0.03,0,34.51,0.3214032
"2025-09-23 16:23:03.35",87263,1,10,0.32,-0.03,-0.02,34.51,0.3214032
"2025-09-23 16:23:03.4",87264,2,38,0.32,-0.03,-0.03,34.5,0.3214032
"2025-09-23 16:23:03.45",87265,3,0,0.32,-0.03,-0.05,34.5,0.3214032
"2025-09-23 16:23:03.5",87266,4,0,0.32,-0.03,-0.05,34.5,0.3214032
"2025-09-23 16:23:03.55",87267,5,0,0.32,-0.03,-0.05,34.5,0.3214032
"2025-09-23 16:23:03.6",87268,6,1,0.31,-0.03,-0.04,34.5,0.3114482
"2025-09-23 16:23:03.65",87269,1,10,0.32,-0.03,-0.04,34.49,0.3214032
"2025-09-23 16:23:03.7",87270,2,38,0.32,-0.03,-0.03,34.5,0.3214032
"2025-09-23 16:23:03.75",87271,3,0,0.31,-0.03,-0.03,34.5,0.3114482
"2025-09-23 16:23:03.8",87272,4,0,0.32,-0.02,-0.02,34.5,0.3206244
"2025-09-23 16:23:03.85",87273,5,0,0.32,-0.02,-0.02,34.5,0.3206244
"2025-09-23 16:23:03.9",87274,6,1,0.32,-0.02,-0.03,34.5,0.3206244
"2025-09-23 16:23:03.95",87275,1,10,0.32,-0.02,-0.03,34.5,0.3206244
"2025-09-23 16:23:04",87276,2,38,0.32,-0.02,-0.03,34.5,0.3206244
"2025-09-23 16:23:04.05",87277,3,0,0.32,-0.02,-0.03,34.5,0.3206244
"2025-09-23 16:23:04.1",87278,4,0,0.31,-0.03,-0.04,34.5,0.3114482
"2025-09-23 16:23:04.15",87279,5,0,0.32,-0.03,-0.05,34.5,0.3214032
"2025-09-23 16:23:04.2",87280,6,1,0.34,-0.04,-0.05,34.5,0.3423448
"2025-09-23 16:23:04.25",87281,1,10,0.34,-0.04,-0.05,34.5,0.3423448
"2025-09-23 16:23:04.3",87282,2,38,0.34,-0.05,-0.04,34.52,0.3436568
"2025-09-23 16:23:04.35",87283,3,0,0.34,-0.06,-0.04,34.51,0.3452535
"2025-09-23 16:23:04.4",87284,4,0,0.34,-0.06,-0.04,34.51,0.3452535
"2025-09-23 16:23:04.45",87285,5,0,0.34,-0.04,-0.03,34.51,0.3423448
"2025-09-23 16:23:04.5",87286,6,1,0.33,-0.03,-0.03,34.52,0.3313608
"2025-09-23 16:23:04.55",87287,1,10,0.32,-0.03,-0.02,34.51,0.3214032
"2025-09-23 16:23:04.6",87288,2,38,0.32,-0.03,-0.04,34.51,0.3214032
"2025-09-23 16:23:04.65",87289,3,0,0.32,-0.03,-0.05,34.52,0.3214032
"2025-09-23 16:23:04.7",87290,4,0,0.32,-0.03,-0.05,34.51,0.3214032
"2025-09-23 16:23:04.75",87291,5,0,0.32,-0.03,-0.05,34.52,0.3214032
"2025-09-23 16:23:04.8",87292,6,1,0.32,-0.03,-0.05,34.53,0.3214032
"2025-09-23 16:23:04.85",87293,1,10,0.32,-0.03,-0.05,34.53,0.3214032
"2025-09-23 16:23:04.9",87294,2,38,0.32,-0.03,-0.05,34.53,0.3214032
"2025-09-23 16:23:04.95",87295,3,0,0.33,-0.03,-0.04,34.52,0.3313608
"2025-09-23 16:23:05",87296,4,0,0.33,-0.03,-0.04,34.52,0.3313608
"2025-09-23 16:23:05.05",87297,5,0,0.32,-0.03,-0.04,34.52,0.3214032
"2025-09-23 16:23:05.1",87298,6,1,0.31,-0.03,-0.04,34.52,0.3114482
"2025-09-23 16:23:05.15",87299,1,10,0.32,-0.03,-0.04,34.53,0.3214032
"2025-09-23 16:23:05.2",87300,2,38,0.32,-0.01,-0.02,34.53,0.3201562
"2025-09-23 16:23:05.25",87301,3,0,0.33,-0.01,-0.02,34.53,0.3301515
"2025-09-23 16:23:05.3",87302,4,0,0.33,-0.01,-0.02,34.53,0.3301515
"2025-09-23 16:23:05.35",87303,5,0,0.32,-0.02,-0.02,34.53,0.3206244
"2025-09-23 16:23:05.4",87304,6,1,0.32,-0.03,-0.02,34.53,0.3214032
"2025-09-23 16:23:05.45",87305,1,10,0.31,-0.03,-0.03,34.53,0.3114482
"2025-09-23 16:23:05.5",87306,2,38,0.31,-0.04,-0.03,34.53,0.31257
"2025-09-23 16:23:05.55",87307,3,0,0.31,-0.04,-0.03,34.53,0.31257
"2025-09-23 16:23:05.6",87308,4,0,0.31,-0.02,-0.03,34.53,0.3106445
"2025-09-23 16:23:05.65",87309,5,0,0.31,-0.02,-0.03,34.53,0.3106445
"2025-09-23 16:23:05.7",87310,6,1,0.3,-0.04,-0.02,34.53,0.3026549
"2025-09-23 16:23:05.75",87311,1,10,0.31,-0.05,-0.03,34.53,0.3140064
"2025-09-23 16:23:05.8",87312,2,38,0.31,-0.05,-0.03,34.53,0.3140064
"2025-09-23 16:23:05.85",87313,3,0,0.32,-0.03,-0.04,34.53,0.3214032
"2025-09-23 16:23:05.9",87314,4,0,0.31,-0.05,-0.04,34.53,0.3140064
"2025-09-23 16:23:05.95",87315,5,0,0.32,-0.03,-0.05,34.52,0.3214032
"2025-09-23 16:23:06",87316,6,1,0.32,-0.03,-0.05,34.52,0.3214032
"2025-09-23 16:23:06.05",87317,1,10,0.32,-0.03,-0.04,34.52,0.3214032
"2025-09-23 16:23:06.1",87318,2,38,0.32,-0.02,-0.04,34.52,0.3206244
"2025-09-23 16:23:06.15",87319,3,0,0.32,-0.02,-0.04,34.52,0.3206244
"2025-09-23 16:23:06.2",87320,4,0,0.32,-0.02,-0.04,34.52,0.3206244
"2025-09-23 16:23:06.25",87321,5,0,0.32,-0.02,-0.04,34.52,0.3206244
"2025-09-23 16:23:06.3",87322,6,1,0.3,-0.01,-0.04,34.52,0.3001666
