"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-09-23 15:27:45",20896,4,0,5.71,-0.49,-0.67,34.99,5.730986
"2025-09-23 15:27:45.05",20897,5,0,5.66,0.39,-0.01,34.98,5.67342
"2025-09-23 15:27:45.1",20898,6,1,5.83,-0.44,0.27,34.98,5.84658
"2025-09-23 15:27:45.15",20899,1,10,5.83,-0.1,0.44,34.97,5.830857
"2025-09-23 15:27:45.2",20900,2,38,5.26,0.23,0.06,34.98,5.265026
"2025-09-23 15:27:45.25",20901,3,0,5.59,-0.17,0.13,34.97,5.592585
"2025-09-23 15:27:45.3",20902,4,0,5.34,-0.66,-0.32,34.98,5.380632
"2025-09-23 15:27:45.35",20903,5,0,5.14,-0.26,-0.17,34.96,5.146572
"2025-09-23 15:27:45.4",20904,6,1,5.32,0.42,-0.03,34.98,5.336554
"2025-09-23 15:27:45.45",20905,1,10,5.28,-0.39,-0.01,34.97,5.294384
"2025-09-23 15:27:45.5",20906,2,38,5.81,0.55,-0.09,35.03,5.835975
"2025-09-23 15:27:45.55",20907,3,0,6.03,-0.12,0.17,34.97,6.031194
"2025-09-23 15:27:45.6",20908,4,0,5.86,0.12,-0.16,34.98,5.861229
"2025-09-23 15:27:45.65",20909,5,0,6.16,-0.13,-0.14,35.01,6.161371
"2025-09-23 15:27:45.7",20910,6,1,6.22,0.07,0,35,6.220394
"2025-09-23 15:27:45.75",20911,1,10,5.81,0.13,0.1,35,5.811454
"2025-09-23 15:27:45.8",20912,2,38,6.04,0.25,-0.02,34.99,6.045171
"2025-09-23 15:27:45.85",20913,3,0,6.04,0.17,-0.17,35,6.042392
"2025-09-23 15:27:45.9",20914,4,0,5.66,0.03,-0.05,34.99,5.66008
"2025-09-23 15:27:45.95",20915,5,0,5.94,-0.14,-0.08,34.99,5.94165
"2025-09-23 15:27:46",20916,6,1,5.77,-0.51,0.17,35,5.792495
"2025-09-23 15:27:46.05",20917,1,10,5.57,-0.62,0.4,34.97,5.6044
"2025-09-23 15:27:46.1",20918,2,38,6.06,-0.14,0.28,34.98,6.061617
"2025-09-23 15:27:46.15",20919,3,0,6.04,-0.54,-0.69,34.99,6.064091
"2025-09-23 15:27:46.2",20920,4,0,5.53,0.13,0.05,34.98,5.531528
"2025-09-23 15:27:46.25",20921,5,0,5.58,-0.18,0.21,34.95,5.582902
"2025-09-23 15:27:46.3",20922,6,1,5.31,0.01,0.07,34.99,5.31001
"2025-09-23 15:27:46.35",20923,1,10,5.5,-0.14,0.22,34.97,5.501782
"2025-09-23 15:27:46.4",20924,2,38,5.61,0.24,0.16,35,5.615131
"2025-09-23 15:27:46.45",20925,3,0,5.51,0.28,-0.04,35,5.51711
"2025-09-23 15:27:46.5",20926,4,0,5.48,0.36,-0.09,34.97,5.491812
"2025-09-23 15:27:46.55",20927,5,0,5.5,-0.29,0.09,34.98,5.50764
"2025-09-23 15:27:46.6",20928,6,1,5.18,-0.1,0.3,35,5.180965
"2025-09-23 15:27:46.65",20929,1,10,4.4,0.15,-0.05,34.99,4.402556
"2025-09-23 15:27:46.7",20930,2,38,4.69,0.08,-0.4,34.98,4.690682
"2025-09-23 15:27:46.75",20931,3,0,5.46,0.11,-0.49,34.96,5.461108
"2025-09-23 15:27:46.8",20932,4,0,5.96,0,0.02,34.99,5.96
"2025-09-23 15:27:46.85",20933,5,0,5.81,0.18,-0.03,34.97,5.812788
"2025-09-23 15:27:46.9",20934,6,1,5.7,0,-0.01,34.97,5.7
"2025-09-23 15:27:46.95",20935,1,10,6.23,-0.11,0.2,34.99,6.230971
"2025-09-23 15:27:47",20936,2,38,5.96,-0.13,0.11,34.97,5.961418
"2025-09-23 15:27:47.05",20937,3,0,5.69,0.63,0.13,34.99,5.724771
"2025-09-23 15:27:47.1",20938,4,0,5.51,-0.07,0.29,35,5.510445
"2025-09-23 15:27:47.15",20939,5,0,5.34,-0.14,0.04,34.97,5.341835
"2025-09-23 15:27:47.2",20940,6,1,5.38,-0.09,-0.18,34.96,5.380753
"2025-09-23 15:27:47.25",20941,1,10,5.56,0.16,0.11,35,5.562302
"2025-09-23 15:27:47.3",20942,2,38,4.52,-0.36,-0.43,34.98,4.534314
"2025-09-23 15:27:47.35",20943,3,0,4.51,-0.14,-0.94,34.95,4.512173
"2025-09-23 15:27:47.4",20944,4,0,5.39,0.06,-0.37,35.02,5.390334
"2025-09-23 15:27:47.45",20945,5,0,5.65,0.21,-0.07,34.98,5.653902
"2025-09-23 15:27:47.5",20946,6,1,5.52,0.23,-0.08,35,5.52479
"2025-09-23 15:27:47.55",20947,1,10,5.69,-0.22,0.18,34.99,5.694252
"2025-09-23 15:27:47.6",20948,2,38,5.67,-0.18,0.4,34.99,5.672856
"2025-09-23 15:27:47.65",20949,3,0,5.23,-0.09,0.08,34.98,5.230774
"2025-09-23 15:27:47.7",20950,4,0,5.08,0.03,0.05,34.99,5.080089
"2025-09-23 15:27:47.75",20951,5,0,5.66,0.04,0.08,34.98,5.660141
"2025-09-23 15:27:47.8",20952,6,1,6.11,-0.02,0.47,34.98,6.110032
"2025-09-23 15:27:47.85",20953,1,10,6.09,0.26,0.17,34.99,6.095548
"2025-09-23 15:27:47.9",20954,2,38,5.74,0.23,0.39,34.97,5.744606
"2025-09-23 15:27:47.95",20955,3,0,5.69,0.06,-0.16,34.99,5.690317
"2025-09-23 15:27:48",20956,4,0,6.19,-0.21,0.04,34.99,6.193562
"2025-09-23 15:27:48.05",20957,5,0,5.81,-0.1,-0.09,35.02,5.81086
"2025-09-23 15:27:48.1",20958,6,1,5.82,0.07,-0.03,34.99,5.820421
"2025-09-23 15:27:48.15",20959,1,10,5.55,0.38,-0.06,35.01,5.562994
"2025-09-23 15:27:48.2",20960,2,38,5.65,-0.11,0,34.99,5.65107
"2025-09-23 15:27:48.25",20961,3,0,5.78,0,0.3,34.98,5.78
"2025-09-23 15:27:48.3",20962,4,0,5.8,0.06,0.25,34.98,5.800311
"2025-09-23 15:27:48.35",20963,5,0,5.73,0.2,0.28,35.01,5.73349
"2025-09-23 15:27:48.4",20964,6,1,5.7,0.34,-0.01,34.98,5.710131
"2025-09-23 15:27:48.45",20965,1,10,5.95,-0.48,0.29,35,5.96933
"2025-09-23 15:27:48.5",20966,2,38,5.16,-0.89,-0.11,34.98,5.236191
"2025-09-23 15:27:48.55",20967,3,0,6.09,-0.12,-0.05,35,6.091182
"2025-09-23 15:27:48.6",20968,4,0,6.1,0.16,-0.03,35.01,6.102098
"2025-09-23 15:27:48.65",20969,5,0,6.13,0.05,-0.08,35.01,6.130204
"2025-09-23 15:27:48.7",20970,6,1,5.71,-0.14,0.06,34.97,5.711716
"2025-09-23 15:27:48.75",20971,1,10,6.01,0.22,-0.06,35.01,6.014026
"2025-09-23 15:27:48.8",20972,2,38,5.63,-0.21,0.46,34.96,5.633916
"2025-09-23 15:27:48.85",20973,3,0,5.91,-0.53,0.57,34.98,5.933717
"2025-09-23 15:27:48.9",20974,4,0,5.53,-0.7,0.16,34.98,5.574128
"2025-09-23 15:27:48.95",20975,5,0,6.05,-0.22,-0.01,34.98,6.053999
"2025-09-23 15:27:49",20976,6,1,5.22,0.15,-0.11,35,5.222155
"2025-09-23 15:27:49.05",20977,1,10,5.36,0.17,-0.4,35,5.362695
"2025-09-23 15:27:49.1",20978,2,38,5.53,0.39,0.18,34.98,5.543736
"2025-09-23 15:27:49.15",20979,3,0,5.63,-0.11,-0.17,35.03,5.631074
"2025-09-23 15:27:49.2",20980,4,0,6.04,-0.18,0.1,34.98,6.042681
"2025-09-23 15:27:49.25",20981,5,0,5.66,0.57,0.14,35.02,5.688629
"2025-09-23 15:27:49.3",20982,6,1,5.61,0.35,0.26,34.97,5.620907
"2025-09-23 15:27:49.35",20983,1,10,5.76,0.38,0.02,34.97,5.772522
"2025-09-23 15:27:49.4",20984,2,38,5.73,0.16,-0.07,34.98,5.732234
"2025-09-23 15:27:49.45",20985,3,0,5.43,0.16,0.36,34.98,5.432356
"2025-09-23 15:27:49.5",20986,4,0,5.76,0.1,0.29,34.97,5.760868
"2025-09-23 15:27:49.55",20987,5,0,5.62,0.18,0.27,34.98,5.622882
"2025-09-23 15:27:49.6",20988,6,1,5.84,-0.25,0.19,34.98,5.845349
"2025-09-23 15:27:49.65",20989,1,10,5.93,0.2,-0.02,35.01,5.933372
"2025-09-23 15:27:49.7",20990,2,38,5.95,-0.42,0.12,35.01,5.964805
"2025-09-23 15:27:49.75",20991,3,0,5.98,-0.42,0.02,34.97,5.994731
"2025-09-23 15:27:49.8",20992,4,0,5.75,-0.23,-0.16,34.99,5.754598
"2025-09-23 15:27:49.85",20993,5,0,5.21,-0.13,0,34.98,5.211622
"2025-09-23 15:27:49.9",20994,6,1,5.12,0.17,0.15,34.97,5.122821
"2025-09-23 15:27:49.95",20995,1,10,4.97,-0.26,-0.05,34.99,4.976796
"2025-09-23 15:27:50",20996,2,38,4.76,-0.11,-0.02,34.99,4.761271
"2025-09-23 15:27:50.05",20997,3,0,4.61,-0.22,-0.72,34.97,4.615247
"2025-09-23 15:27:50.1",20998,4,0,5.03,0.18,0.03,35,5.03322
"2025-09-23 15:27:50.15",20999,5,0,5.23,-0.46,-0.25,34.99,5.25019
"2025-09-23 15:27:50.2",21000,6,1,5.27,0.22,-0.1,34.97,5.27459
"2025-09-23 15:27:50.25",21001,1,10,5.61,0.35,-0.12,34.98,5.620907
"2025-09-23 15:27:50.3",21002,2,38,5.98,0.31,-0.12,34.99,5.98803
"2025-09-23 15:27:50.35",21003,3,0,5.64,-0.1,-0.32,34.98,5.640886
"2025-09-23 15:27:50.4",21004,4,0,5.84,0.15,-0.02,35.01,5.841926
"2025-09-23 15:27:50.45",21005,5,0,6.34,-0.31,0.14,34.97,6.347575
"2025-09-23 15:27:50.5",21006,6,1,6.1,-0.1,0.26,35,6.10082
"2025-09-23 15:27:50.55",21007,1,10,6.06,0.11,0.13,35,6.060998
"2025-09-23 15:27:50.6",21008,2,38,5.84,-0.48,-0.21,34.99,5.859693
"2025-09-23 15:27:50.65",21009,3,0,5.48,-0.08,0.17,34.98,5.480584
"2025-09-23 15:27:50.7",21010,4,0,5.63,0.03,0.24,35,5.63008
"2025-09-23 15:27:50.75",21011,5,0,5.64,-0.11,-0.11,35,5.641073
"2025-09-23 15:27:50.8",21012,6,1,5.5,-0.72,-0.58,34.97,5.546927
"2025-09-23 15:27:50.85",21013,1,10,4.86,0.01,-0.05,34.97,4.860011
"2025-09-23 15:27:50.9",21014,2,38,5.42,-0.11,-0.03,34.97,5.421116
"2025-09-23 15:27:50.95",21015,3,0,5.53,0.03,0.31,34.96,5.530082
"2025-09-23 15:27:51",21016,4,0,5.58,-0.47,-0.19,34.97,5.599759
"2025-09-23 15:27:51.05",21017,5,0,5.47,0.11,0.27,34.99,5.471106
"2025-09-23 15:27:51.1",21018,6,1,5.65,0.41,0.13,34.99,5.664856
"2025-09-23 15:27:51.15",21019,1,10,5.81,0.57,-0.2,35.01,5.837894
"2025-09-23 15:27:51.2",21020,2,38,5.67,0.22,-0.11,35,5.674266
"2025-09-23 15:27:51.25",21021,3,0,6.03,-0.12,0.08,35.01,6.031194
"2025-09-23 15:27:51.3",21022,4,0,5.93,-0.11,-0.34,35.01,5.93102
"2025-09-23 15:27:51.35",21023,5,0,5.11,0.12,-0.54,35,5.111409
"2025-09-23 15:27:51.4",21024,6,1,5.21,0.04,-0.25,34.98,5.210154
"2025-09-23 15:27:51.45",21025,1,10,5.71,-0.18,0.16,34.97,5.712836
"2025-09-23 15:27:51.5",21026,2,38,5.44,-0.22,0.6,34.98,5.444447
"2025-09-23 15:27:51.55",21027,3,0,5.66,0.56,0.18,34.99,5.687636
"2025-09-23 15:27:51.6",21028,4,0,5.1,0.49,0.51,34.99,5.123485
"2025-09-23 15:27:51.65",21029,5,0,4.97,0.07,-0.5,35,4.970493
"2025-09-23 15:27:51.7",21030,6,1,5.17,0.36,-0.28,34.98,5.182519
"2025-09-23 15:27:51.75",21031,1,10,5.47,0.23,-0.36,34.98,5.474833
"2025-09-23 15:27:51.8",21032,2,38,5.59,-0.13,-0.02,34.97,5.591512
"2025-09-23 15:27:51.85",21033,3,0,6.04,-0.23,0.27,34.98,6.044377
"2025-09-23 15:27:51.9",21034,4,0,6.24,-0.29,0.16,34.97,6.246735
"2025-09-23 15:27:51.95",21035,5,0,6.33,-0.34,0.14,34.98,6.339124
"2025-09-23 15:27:52",21036,6,1,6.28,-0.22,-0.01,35,6.283852
"2025-09-23 15:27:52.05",21037,1,10,6.01,-0.47,0.35,34.99,6.02835
"2025-09-23 15:27:52.1",21038,2,38,5.64,-0.09,0.16,34.99,5.640718
"2025-09-23 15:27:52.15",21039,3,0,5.81,0.2,-0.07,34.97,5.813441
"2025-09-23 15:27:52.2",21040,4,0,6.07,0.61,-0.02,34.99,6.100574
"2025-09-23 15:27:52.25",21041,5,0,5.7,-0.12,0.21,34.98,5.701263
"2025-09-23 15:27:52.3",21042,6,1,6,-0.76,0.08,35.01,6.047942
"2025-09-23 15:27:52.35",21043,1,10,5.44,-0.15,-0.45,35,5.442068
"2025-09-23 15:27:52.4",21044,2,38,5.36,-0.16,-0.44,35,5.362388
"2025-09-23 15:27:52.45",21045,3,0,5.59,0.2,0.15,34.98,5.593577
"2025-09-23 15:27:52.5",21046,4,0,5.67,0.09,-0.07,34.97,5.670714
"2025-09-23 15:27:52.55",21047,5,0,5.41,-0.09,0.14,34.95,5.410748
"2025-09-23 15:27:52.6",21048,6,1,5.84,-0.29,0.36,34.98,5.847196
"2025-09-23 15:27:52.65",21049,1,10,5.95,0.38,0.44,35,5.962122
"2025-09-23 15:27:52.7",21050,2,38,6.23,0,-0.26,35.01,6.23
"2025-09-23 15:27:52.75",21051,3,0,6.12,-0.29,-0.09,34.97,6.126867
"2025-09-23 15:27:52.8",21052,4,0,5.23,-0.12,0.31,34.95,5.231377
"2025-09-23 15:27:52.85",21053,5,0,4.96,-0.46,0.07,35,4.981285
"2025-09-23 15:27:52.9",21054,6,1,4.65,0.1,-0.18,34.96,4.651075
"2025-09-23 15:27:52.95",21055,1,10,4.98,-0.08,-0.5,34.95,4.980642
"2025-09-23 15:27:53",21056,2,38,5.13,-0.36,-0.55,34.97,5.142616
"2025-09-23 15:27:53.05",21057,3,0,4.78,-0.41,0.11,34.96,4.797552
"2025-09-23 15:27:53.1",21058,4,0,5.01,0.22,-0.28,34.97,5.014828
"2025-09-23 15:27:53.15",21059,5,0,5.63,-0.12,-0.51,35,5.631279
"2025-09-23 15:27:53.2",21060,6,1,5.56,0.15,-0.23,34.97,5.562023
"2025-09-23 15:27:53.25",21061,1,10,5.9,-0.11,0.06,34.98,5.901025
"2025-09-23 15:27:53.3",21062,2,38,5.65,-0.19,-0.05,34.98,5.653194
"2025-09-23 15:27:53.35",21063,3,0,5.69,-0.03,0.02,34.98,5.690079
"2025-09-23 15:27:53.4",21064,4,0,5.6,-0.14,0.09,34.98,5.60175
"2025-09-23 15:27:53.45",21065,5,0,5.51,-0.09,0.35,34.99,5.510735
"2025-09-23 15:27:53.5",21066,6,1,5.59,0,0.44,34.99,5.59
"2025-09-23 15:27:53.55",21067,1,10,5.45,0.06,0.23,34.98,5.45033
"2025-09-23 15:27:53.6",21068,2,38,4.81,0.13,-0.8,35.03,4.811756
"2025-09-23 15:27:53.65",21069,3,0,5.55,-0.26,-0.23,34.97,5.556087
"2025-09-23 15:27:53.7",21070,4,0,5.82,-0.26,0.02,34.99,5.825805
"2025-09-23 15:27:53.75",21071,5,0,5.54,0.04,0.12,34.95,5.540144
"2025-09-23 15:27:53.8",21072,6,1,5.94,-0.45,0.03,35,5.957021
"2025-09-23 15:27:53.85",21073,1,10,6.06,-0.21,0.02,34.97,6.063638
"2025-09-23 15:27:53.9",21074,2,38,6.06,-0.42,0.29,34.98,6.074537
"2025-09-23 15:27:53.95",21075,3,0,5.74,-0.54,-0.02,34.99,5.765345
"2025-09-23 15:27:54",21076,4,0,4.87,-0.09,-0.58,34.99,4.870832
"2025-09-23 15:27:54.05",21077,5,0,5.1,0.49,-0.19,34.99,5.123485
"2025-09-23 15:27:54.1",21078,6,1,5.33,0.19,-0.12,35,5.333386
"2025-09-23 15:27:54.15",21079,1,10,5.56,0.14,-0.08,34.96,5.561762
"2025-09-23 15:27:54.2",21080,2,38,5.57,0.17,-0.14,34.99,5.572594
"2025-09-23 15:27:54.25",21081,3,0,5.43,-0.25,-0.01,35,5.435752
"2025-09-23 15:27:54.3",21082,4,0,5.52,-0.48,-0.25,34.98,5.54083
"2025-09-23 15:27:54.35",21083,5,0,5.81,-0.13,-0.05,35,5.811454
"2025-09-23 15:27:54.4",21084,6,1,5.56,0.25,0.18,34.98,5.565618
"2025-09-23 15:27:54.45",21085,1,10,5.64,0.27,0.08,34.98,5.646459
"2025-09-23 15:27:54.5",21086,2,38,5.61,0.34,-0.01,34.99,5.620294
"2025-09-23 15:27:54.55",21087,3,0,5.51,-0.39,-0.09,34.98,5.523785
"2025-09-23 15:27:54.6",21088,4,0,5.76,-0.42,-0.23,34.98,5.775292
"2025-09-23 15:27:54.65",21089,5,0,5.82,-0.23,-0.28,35.01,5.824543
"2025-09-23 15:27:54.7",21090,6,1,5.69,0.22,-0.02,34.99,5.694252
"2025-09-23 15:27:54.75",21091,1,10,5.94,0.04,0.07,34.99,5.940134
"2025-09-23 15:27:54.8",21092,2,38,6.16,0.41,-0.02,35,6.173629
"2025-09-23 15:27:54.85",21093,3,0,5.92,0.01,-0.06,34.99,5.920009
"2025-09-23 15:27:54.9",21094,4,0,5.69,0.1,0.2,34.96,5.690879
"2025-09-23 15:27:54.95",21095,5,0,6.16,-0.59,-0.16,34.99,6.18819
"2025-09-23 15:27:55",21096,6,1,5.79,-0.23,-0.23,34.98,5.794566
"2025-09-23 15:27:55.05",21097,1,10,5.67,0.01,0.07,34.95,5.670009
"2025-09-23 15:27:55.1",21098,2,38,5.63,0.05,-0.09,34.97,5.630222
"2025-09-23 15:27:55.15",21099,3,0,5.57,0.17,0.24,34.96,5.572594
"2025-09-23 15:27:55.2",21100,4,0,5.67,-0.11,0.35,35,5.671067
"2025-09-23 15:27:55.25",21101,5,0,6.18,-0.14,-0.02,34.98,6.181585
"2025-09-23 15:27:55.3",21102,6,1,5.87,-0.01,-0.17,34.97,5.870008
"2025-09-23 15:27:55.35",21103,1,10,6.05,-0.55,-0.61,35,6.074949
"2025-09-23 15:27:55.4",21104,2,38,5.66,0.04,-0.35,34.98,5.660141
"2025-09-23 15:27:55.45",21105,3,0,5.78,0.22,0.11,34.99,5.784186
"2025-09-23 15:27:55.5",21106,4,0,5.79,0.12,0.04,34.99,5.791244
"2025-09-23 15:27:55.55",21107,5,0,5.84,0.12,0.24,34.98,5.841233
"2025-09-23 15:27:55.6",21108,6,1,6.09,0.01,0.13,34.97,6.090008
"2025-09-23 15:27:55.65",21109,1,10,6.19,-0.23,0.22,34.98,6.194272
"2025-09-23 15:27:55.7",21110,2,38,5.99,0.05,0.19,34.98,5.990208
"2025-09-23 15:27:55.75",21111,3,0,6.26,-0.31,-0.08,35,6.267671
"2025-09-23 15:27:55.8",21112,4,0,6.12,-0.17,0.22,34.98,6.122361
"2025-09-23 15:27:55.85",21113,5,0,5.76,-0.5,0.29,34.98,5.78166
"2025-09-23 15:27:55.9",21114,6,1,5.45,0.03,-0.3,34.98,5.450082
"2025-09-23 15:27:55.95",21115,1,10,5.45,0.04,-0.26,34.98,5.450147
"2025-09-23 15:27:56",21116,2,38,5.89,-0.32,0.01,34.99,5.898686
"2025-09-23 15:27:56.05",21117,3,0,6.06,-0.17,0.27,34.98,6.062384
"2025-09-23 15:27:56.1",21118,4,0,5.7,-0.31,-0.09,34.98,5.708424
"2025-09-23 15:27:56.15",21119,5,0,5.65,-0.68,-0.44,35,5.690773
"2025-09-23 15:27:56.2",21120,6,1,4.85,0.6,-1.21,34.99,4.886972
"2025-09-23 15:27:56.25",21121,1,10,5.01,0.44,-0.43,34.97,5.029284
"2025-09-23 15:27:56.3",21122,2,38,5.64,-0.15,0.1,34.98,5.641994
"2025-09-23 15:27:56.35",21123,3,0,6.06,-0.53,0.22,34.98,6.083132
"2025-09-23 15:27:56.4",21124,4,0,5.64,-0.15,0.04,34.99,5.641994
"2025-09-23 15:27:56.45",21125,5,0,5.5,-0.13,-0.25,35.01,5.501536
"2025-09-23 15:27:56.5",21126,6,1,5.89,-0.12,-0.11,34.96,5.891222
"2025-09-23 15:27:56.55",21127,1,10,5.75,0.23,0.01,35,5.754598
"2025-09-23 15:27:56.6",21128,2,38,5.74,-0.18,-0.03,34.98,5.742821
"2025-09-23 15:27:56.65",21129,3,0,5.9,-0.09,0.43,34.95,5.900686
"2025-09-23 15:27:56.7",21130,4,0,6.08,0.49,0.41,34.98,6.099713
"2025-09-23 15:27:56.75",21131,5,0,5.57,0.41,0.01,35.04,5.58507
"2025-09-23 15:27:56.8",21132,6,1,5.26,-0.11,0.13,34.96,5.26115
"2025-09-23 15:27:56.85",21133,1,10,5.63,-0.09,0.09,34.97,5.63072
"2025-09-23 15:27:56.9",21134,2,38,6.09,-0.43,0.15,35,6.105162
"2025-09-23 15:27:56.95",21135,3,0,5.22,-0.67,-0.31,34.98,5.262822
"2025-09-23 15:27:57",21136,4,0,5.29,-0.38,-0.61,34.97,5.303631
"2025-09-23 15:27:57.05",21137,5,0,5.59,0.25,-0.23,34.97,5.595588
"2025-09-23 15:27:57.1",21138,6,1,5.85,-0.1,0.03,35,5.850854
"2025-09-23 15:27:57.15",21139,1,10,5.84,-0.2,0.13,34.98,5.843424
"2025-09-23 15:27:57.2",21140,2,38,5.75,0.02,0.05,35,5.750035
"2025-09-23 15:27:57.25",21141,3,0,5.51,-0.21,0.06,34.97,5.514
"2025-09-23 15:27:57.3",21142,4,0,5.25,-0.29,0.03,34.99,5.258004
"2025-09-23 15:27:57.35",21143,5,0,5.31,-0.16,-0.03,34.97,5.31241
"2025-09-23 15:27:57.4",21144,6,1,6.27,-0.27,0.19,34.98,6.275811
"2025-09-23 15:27:57.45",21145,1,10,6.09,-0.67,-0.18,34.97,6.126745
"2025-09-23 15:27:57.5",21146,2,38,5.91,-0.25,0.17,34.99,5.915285
"2025-09-23 15:27:57.55",21147,3,0,5.55,-0.16,0.3,34.99,5.552306
"2025-09-23 15:27:57.6",21148,4,0,5.43,0.68,0.06,34.97,5.472412
"2025-09-23 15:27:57.65",21149,5,0,5.67,0.21,-0.05,34.98,5.673888
"2025-09-23 15:27:57.7",21150,6,1,5.9,-0.11,0.11,34.98,5.901025
"2025-09-23 15:27:57.75",21151,1,10,5.95,-0.07,0.26,34.98,5.950412
"2025-09-23 15:27:57.8",21152,2,38,5.62,0.35,-0.16,34.98,5.630888
"2025-09-23 15:27:57.85",21153,3,0,5.48,-0.14,0.04,34.98,5.481788
"2025-09-23 15:27:57.9",21154,4,0,5.54,-0.26,-0.26,34.98,5.546098
"2025-09-23 15:27:57.95",21155,5,0,5.43,-0.13,0.25,35.02,5.431556
"2025-09-23 15:27:58",21156,6,1,5.3,0.41,-0.34,35,5.315835
"2025-09-23 15:27:58.05",21157,1,10,5.55,0.14,-0.03,34.97,5.551766
"2025-09-23 15:27:58.1",21158,2,38,5.92,-0.14,0.25,34.97,5.921655
"2025-09-23 15:27:58.15",21159,3,0,6.43,-0.3,-0.08,35,6.436994
"2025-09-23 15:27:58.2",21160,4,0,6.21,-0.51,-0.09,34.98,6.230907
"2025-09-23 15:27:58.25",21161,5,0,6.04,-0.52,0.16,34.96,6.062343
"2025-09-23 15:27:58.3",21162,6,1,5.79,0.04,0.14,34.98,5.790138
"2025-09-23 15:27:58.35",21163,1,10,5.58,0.89,0.08,34.97,5.650531
"2025-09-23 15:27:58.4",21164,2,38,5.58,0,-0.21,35,5.58
"2025-09-23 15:27:58.45",21165,3,0,5.69,0.08,0.01,34.98,5.690563
"2025-09-23 15:27:58.5",21166,4,0,5.97,0.03,0.1,34.99,5.970075
"2025-09-23 15:27:58.55",21167,5,0,6.01,-0.25,0.13,34.97,6.015198
"2025-09-23 15:27:58.6",21168,6,1,5.84,0.12,0.05,35.01,5.841233
"2025-09-23 15:27:58.65",21169,1,10,5.67,0.13,-0.06,34.97,5.67149
"2025-09-23 15:27:58.7",21170,2,38,5.72,-0.12,-0.37,34.99,5.721259
"2025-09-23 15:27:58.75",21171,3,0,5.91,-0.14,-0.01,34.98,5.911658
"2025-09-23 15:27:58.8",21172,4,0,5.74,-0.16,-0.08,34.99,5.74223
"2025-09-23 15:27:58.85",21173,5,0,5.98,-0.17,-0.07,35.02,5.982416
"2025-09-23 15:27:58.9",21174,6,1,6,0.06,0.05,34.98,6.0003
"2025-09-23 15:27:58.95",21175,1,10,5.9,0.2,0.09,35,5.903389
"2025-09-23 15:27:59",21176,2,38,5.92,0.27,0.08,35,5.926154
"2025-09-23 15:27:59.05",21177,3,0,6.03,0.14,0,34.97,6.031625
"2025-09-23 15:27:59.1",21178,4,0,6.02,0.02,0.13,34.97,6.020033
"2025-09-23 15:27:59.15",21179,5,0,6.45,-0.17,-0.03,34.99,6.45224
"2025-09-23 15:27:59.2",21180,6,1,6.3,-0.54,-0.18,34.96,6.3231
"2025-09-23 15:27:59.25",21181,1,10,6.07,-0.16,0.31,35,6.072109
"2025-09-23 15:27:59.3",21182,2,38,6.1,0.27,0.35,34.97,6.105972
"2025-09-23 15:27:59.35",21183,3,0,6.07,0.16,0.38,34.96,6.072109
"2025-09-23 15:27:59.4",21184,4,0,6,-0.46,-0.18,35.03,6.017608
"2025-09-23 15:27:59.45",21185,5,0,5.54,0.04,-0.12,34.96,5.540144
"2025-09-23 15:27:59.5",21186,6,1,5.77,-0.27,0.25,34.98,5.776314
"2025-09-23 15:27:59.55",21187,1,10,5.7,-0.17,0.6,34.99,5.702534
"2025-09-23 15:27:59.6",21188,2,38,5.1,0.05,0.29,35,5.100245
"2025-09-23 15:27:59.65",21189,3,0,4.87,0.77,-0.19,35,4.930497
"2025-09-23 15:27:59.7",21190,4,0,4.58,0.46,-0.62,34.99,4.603042
"2025-09-23 15:27:59.75",21191,5,0,4.34,0.75,-0.94,35,4.404327
"2025-09-23 15:27:59.8",21192,6,1,4.59,0.55,-1.06,34.99,4.622835
"2025-09-23 15:27:59.85",21193,1,10,4.58,-0.33,-0.63,34.99,4.591873
"2025-09-23 15:27:59.9",21194,2,38,5.01,0.12,0.07,34.98,5.011437
"2025-09-23 15:27:59.95",21195,3,0,5.75,-0.17,-0.16,35,5.752512
"2025-09-23 15:28:00",21196,4,0,5.53,-0.17,0.24,34.98,5.532613
"2025-09-23 15:28:00.05",21197,5,0,5.27,0.21,0.25,34.96,5.274182
"2025-09-23 15:28:00.1",21198,6,1,5.71,0.05,-0.05,34.98,5.710219
"2025-09-23 15:28:00.15",21199,1,10,5.76,-0.2,-0.44,34.99,5.763471
"2025-09-23 15:28:00.2",21200,2,38,5.89,0,-0.02,34.97,5.89
"2025-09-23 15:28:00.25",21201,3,0,6.18,-0.15,0.06,34.98,6.18182
"2025-09-23 15:28:00.3",21202,4,0,5.95,-0.12,-0.18,35,5.95121
"2025-09-23 15:28:00.35",21203,5,0,5.99,-0.01,-0.25,34.98,5.990008
"2025-09-23 15:28:00.4",21204,6,1,6.09,-0.15,0.15,34.98,6.091847
"2025-09-23 15:28:00.45",21205,1,10,5.79,0,0.16,34.98,5.79
"2025-09-23 15:28:00.5",21206,2,38,5.82,0.04,0.01,35.01,5.820138
"2025-09-23 15:28:00.55",21207,3,0,5.95,-0.12,0.14,34.98,5.95121
"2025-09-23 15:28:00.6",21208,4,0,6.13,0.25,0.11,34.98,6.135096
