"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-09-23 15:11:32.6",1448,2,38,0.3,0.04,-0.03,32.39,0.3026549
"2025-09-23 15:11:32.65",1449,3,0,0.33,0.02,-0.01,32.38,0.3306055
"2025-09-23 15:11:32.7",1450,4,0,0.32,0.01,0,32.39,0.3201562
"2025-09-23 15:11:32.75",1451,5,0,0.32,0,-0.01,32.38,0.32
"2025-09-23 15:11:32.8",1452,6,1,0.31,0,-0.01,32.38,0.31
"2025-09-23 15:11:32.85",1453,1,10,0.32,-0.01,-0.02,32.38,0.3201562
"2025-09-23 15:11:32.9",1454,2,38,0.32,-0.01,-0.02,32.38,0.3201562
"2025-09-23 15:11:32.95",1455,3,0,0.31,0.01,-0.02,32.38,0.3101613
"2025-09-23 15:11:33",1456,4,0,0.32,0.01,-0.02,32.38,0.3201562
"2025-09-23 15:11:33.05",1457,5,0,0.3,0.02,-0.03,32.38,0.3006659
"2025-09-23 15:11:33.1",1458,6,1,0.3,0.04,-0.03,32.38,0.3026549
"2025-09-23 15:11:33.15",1459,1,10,0.29,0.03,-0.03,32.38,0.2915476
"2025-09-23 15:11:33.2",1460,2,38,0.29,0.03,-0.02,32.38,0.2915476
"2025-09-23 15:11:33.25",1461,3,0,0.28,0.04,-0.02,32.38,0.2828427
"2025-09-23 15:11:33.3",1462,4,0,0.27,0.05,-0.02,32.39,0.2745906
"2025-09-23 15:11:33.35",1463,5,0,0.27,0.06,-0.01,32.39,0.2765864
"2025-09-23 15:11:33.4",1464,6,1,0.27,0.07,-0.01,32.39,0.2789265
"2025-09-23 15:11:33.45",1465,1,10,0.27,0.07,-0.01,32.39,0.2789265
"2025-09-23 15:11:33.5",1466,2,38,0.27,0.07,-0.01,32.39,0.2789265
"2025-09-23 15:11:33.55",1467,3,0,0.27,0.06,-0.02,32.39,0.2765864
"2025-09-23 15:11:33.6",1468,4,0,0.27,0.06,-0.02,32.39,0.2765864
"2025-09-23 15:11:33.65",1469,5,0,0.27,0.06,-0.02,32.4,0.2765864
"2025-09-23 15:11:33.7",1470,6,1,0.28,0.05,-0.01,32.41,0.2844293
"2025-09-23 15:11:33.75",1471,1,10,0.27,0.06,-0.02,32.42,0.2765864
"2025-09-23 15:11:33.8",1472,2,38,0.29,0.06,-0.02,32.42,0.2961419
"2025-09-23 15:11:33.85",1473,3,0,0.29,0.05,-0.02,32.42,0.2942788
"2025-09-23 15:11:33.9",1474,4,0,0.29,0.06,-0.02,32.42,0.2961419
"2025-09-23 15:11:33.95",1475,5,0,0.28,0.07,-0.02,32.41,0.2886174
"2025-09-23 15:11:34",1476,6,1,0.28,0.07,-0.02,32.41,0.2886174
"2025-09-23 15:11:34.05",1477,1,10,0.27,0.07,-0.03,32.41,0.2789265
"2025-09-23 15:11:34.1",1478,2,38,0.29,0.04,-0.02,32.41,0.2927456
"2025-09-23 15:11:34.15",1479,3,0,0.29,0.04,-0.01,32.41,0.2927456
"2025-09-23 15:11:34.2",1480,4,0,0.29,0.04,-0.01,32.4,0.2927456
"2025-09-23 15:11:34.25",1481,5,0,0.3,0.04,-0.02,32.4,0.3026549
"2025-09-23 15:11:34.3",1482,6,1,0.3,0.04,-0.02,32.41,0.3026549
"2025-09-23 15:11:34.35",1483,1,10,0.29,0.05,-0.02,32.41,0.2942788
"2025-09-23 15:11:34.4",1484,2,38,0.29,0.05,-0.04,32.41,0.2942788
"2025-09-23 15:11:34.45",1485,3,0,0.27,0.07,-0.04,32.4,0.2789265
"2025-09-23 15:11:34.5",1486,4,0,0.28,0.05,-0.06,32.4,0.2844293
"2025-09-23 15:11:34.55",1487,5,0,0.27,0.05,-0.07,32.4,0.2745906
"2025-09-23 15:11:34.6",1488,6,1,0.28,0.03,-0.07,32.4,0.2816026
"2025-09-23 15:11:34.65",1489,1,10,0.29,0.03,-0.06,32.4,0.2915476
"2025-09-23 15:11:34.7",1490,2,38,0.29,0.04,-0.05,32.4,0.2927456
"2025-09-23 15:11:34.75",1491,3,0,0.29,0.04,-0.06,32.4,0.2927456
"2025-09-23 15:11:34.8",1492,4,0,0.29,0.04,-0.06,32.4,0.2927456
"2025-09-23 15:11:34.85",1493,5,0,0.29,0.03,-0.07,32.4,0.2915476
"2025-09-23 15:11:34.9",1494,6,1,0.28,0.03,-0.07,32.4,0.2816026
"2025-09-23 15:11:34.95",1495,1,10,0.28,0.03,-0.07,32.4,0.2816026
"2025-09-23 15:11:35",1496,2,38,0.27,0.02,-0.07,32.4,0.2707397
"2025-09-23 15:11:35.05",1497,3,0,0.26,0.02,-0.06,32.4,0.2607681
"2025-09-23 15:11:35.1",1498,4,0,0.29,-0.01,-0.05,32.4,0.2901724
"2025-09-23 15:11:35.15",1499,5,0,0.31,-0.01,-0.05,32.39,0.3101613
"2025-09-23 15:11:35.2",1500,6,1,0.32,-0.02,-0.06,32.38,0.3206244
"2025-09-23 15:11:35.25",1501,1,10,0.32,-0.02,-0.06,32.38,0.3206244
"2025-09-23 15:11:35.3",1502,2,38,0.32,-0.02,-0.06,32.38,0.3206244
"2025-09-23 15:11:35.35",1503,3,0,0.32,-0.02,-0.05,32.39,0.3206244
"2025-09-23 15:11:35.4",1504,4,0,0.33,-0.03,-0.04,32.39,0.3313608
"2025-09-23 15:11:35.45",1505,5,0,0.32,-0.01,-0.04,32.39,0.3201562
"2025-09-23 15:11:35.5",1506,6,1,0.33,-0.01,-0.05,32.39,0.3301515
"2025-09-23 15:11:35.55",1507,1,10,0.31,0,-0.04,32.39,0.31
"2025-09-23 15:11:35.6",1508,2,38,0.31,0,-0.04,32.39,0.31
"2025-09-23 15:11:35.65",1509,3,0,0.32,-0.01,-0.04,32.39,0.3201562
"2025-09-23 15:11:35.7",1510,4,0,0.32,-0.01,-0.04,32.39,0.3201562
"2025-09-23 15:11:35.75",1511,5,0,0.32,-0.01,-0.04,32.4,0.3201562
"2025-09-23 15:11:35.8",1512,6,1,0.31,-0.01,-0.03,32.4,0.3101613
"2025-09-23 15:11:35.85",1513,1,10,0.31,-0.01,-0.03,32.4,0.3101613
"2025-09-23 15:11:35.9",1514,2,38,0.3,0.01,-0.03,32.39,0.3001666
"2025-09-23 15:11:35.95",1515,3,0,0.29,0.03,-0.04,32.39,0.2915476
"2025-09-23 15:11:36",1516,4,0,0.29,0.03,-0.04,32.39,0.2915476
"2025-09-23 15:11:36.05",1517,5,0,0.29,0.03,-0.04,32.39,0.2915476
"2025-09-23 15:11:36.1",1518,6,1,0.29,0.03,-0.04,32.39,0.2915476
"2025-09-23 15:11:36.15",1519,1,10,0.3,0.01,-0.04,32.39,0.3001666
"2025-09-23 15:11:36.2",1520,2,38,0.3,0.01,-0.04,32.4,0.3001666
"2025-09-23 15:11:36.25",1521,3,0,0.28,0.03,-0.05,32.39,0.2816026
"2025-09-23 15:11:36.3",1522,4,0,0.27,0.02,-0.07,32.39,0.2707397
"2025-09-23 15:11:36.35",1523,5,0,0.28,0.03,-0.08,32.39,0.2816026
"2025-09-23 15:11:36.4",1524,6,1,0.29,0.01,-0.08,32.39,0.2901724
"2025-09-23 15:11:36.45",1525,1,10,0.3,-0.01,-0.06,32.39,0.3001666
"2025-09-23 15:11:36.5",1526,2,38,0.3,-0.01,-0.06,32.39,0.3001666
"2025-09-23 15:11:36.55",1527,3,0,0.29,-0.01,-0.05,32.39,0.2901724
"2025-09-23 15:11:36.6",1528,4,0,0.29,0.01,-0.06,32.39,0.2901724
"2025-09-23 15:11:36.65",1529,5,0,0.28,0.03,-0.05,32.39,0.2816026
"2025-09-23 15:11:36.7",1530,6,1,0.28,0.03,-0.04,32.39,0.2816026
"2025-09-23 15:11:36.75",1531,1,10,0.28,0.03,-0.03,32.39,0.2816026
"2025-09-23 15:11:36.8",1532,2,38,0.28,0.03,-0.03,32.39,0.2816026
"2025-09-23 15:11:36.85",1533,3,0,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:36.9",1534,4,0,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:36.95",1535,5,0,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37",1536,6,1,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.05",1537,1,10,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.1",1538,2,38,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.15",1539,3,0,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.2",1540,4,0,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.25",1541,5,0,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.3",1542,6,1,0.29,0.03,-0.03,32.39,0.2915476
"2025-09-23 15:11:37.35",1543,1,10,0.29,0.03,-0.02,32.39,0.2915476
"2025-09-23 15:11:37.4",1544,2,38,0.29,0.03,-0.02,32.39,0.2915476
"2025-09-23 15:11:37.45",1545,3,0,0.29,0.03,-0.02,32.39,0.2915476
"2025-09-23 15:11:37.5",1546,4,0,0.28,0.03,-0.02,32.39,0.2816026
"2025-09-23 15:11:37.55",1547,5,0,0.27,0.02,-0.02,32.39,0.2707397
"2025-09-23 15:11:37.6",1548,6,1,0.28,0.03,-0.03,32.39,0.2816026
"2025-09-23 15:11:37.65",1549,1,10,0.28,0.03,-0.03,32.39,0.2816026
"2025-09-23 15:11:37.7",1550,2,38,0.27,0.02,-0.02,32.39,0.2707397
"2025-09-23 15:11:37.75",1551,3,0,0.28,0.03,-0.01,32.39,0.2816026
"2025-09-23 15:11:37.8",1552,4,0,0.28,0.03,-0.01,32.39,0.2816026
"2025-09-23 15:11:37.85",1553,5,0,0.27,0.02,-0.02,32.39,0.2707397
"2025-09-23 15:11:37.9",1554,6,1,0.27,0.02,-0.02,32.39,0.2707397
"2025-09-23 15:11:37.95",1555,1,10,0.28,0,-0.02,32.38,0.28
"2025-09-23 15:11:38",1556,2,38,0.27,0,-0.02,32.38,0.27
"2025-09-23 15:11:38.05",1557,3,0,0.26,0.02,-0.03,32.39,0.2607681
"2025-09-23 15:11:38.1",1558,4,0,0.27,0.02,-0.05,32.39,0.2707397
"2025-09-23 15:11:38.15",1559,5,0,0.27,0.02,-0.05,32.38,0.2707397
"2025-09-23 15:11:38.2",1560,6,1,0.27,0.02,-0.05,32.38,0.2707397
"2025-09-23 15:11:38.25",1561,1,10,0.28,0.03,-0.05,32.39,0.2816026
"2025-09-23 15:11:38.3",1562,2,38,0.29,0.01,-0.04,32.39,0.2901724
"2025-09-23 15:11:38.35",1563,3,0,0.3,0,-0.03,32.39,0.3
"2025-09-23 15:11:38.4",1564,4,0,0.3,-0.01,-0.03,32.39,0.3001666
"2025-09-23 15:11:38.45",1565,5,0,0.31,-0.02,-0.03,32.39,0.3106445
"2025-09-23 15:11:38.5",1566,6,1,0.31,-0.02,-0.03,32.38,0.3106445
"2025-09-23 15:11:38.55",1567,1,10,0.3,-0.01,-0.04,32.38,0.3001666
"2025-09-23 15:11:38.6",1568,2,38,0.29,-0.01,-0.04,32.38,0.2901724
"2025-09-23 15:11:38.65",1569,3,0,0.3,0,-0.03,32.38,0.3
"2025-09-23 15:11:38.7",1570,4,0,0.3,-0.01,-0.04,32.38,0.3001666
"2025-09-23 15:11:38.75",1571,5,0,0.3,0,-0.05,32.37,0.3
"2025-09-23 15:11:38.8",1572,6,1,0.3,0.01,-0.05,32.37,0.3001666
"2025-09-23 15:11:38.85",1573,1,10,0.3,0.01,-0.05,32.37,0.3001666
"2025-09-23 15:11:38.9",1574,2,38,0.3,0.01,-0.05,32.37,0.3001666
"2025-09-23 15:11:38.95",1575,3,0,0.29,0.03,-0.06,32.37,0.2915476
"2025-09-23 15:11:39",1576,4,0,0.28,0.03,-0.05,32.38,0.2816026
"2025-09-23 15:11:39.05",1577,5,0,0.29,0.03,-0.04,32.37,0.2915476
"2025-09-23 15:11:39.1",1578,6,1,0.29,0.04,-0.04,32.37,0.2927456
"2025-09-23 15:11:39.15",1579,1,10,0.3,0.02,-0.04,32.37,0.3006659
"2025-09-23 15:11:39.2",1580,2,38,0.31,0.02,-0.04,32.37,0.3106445
"2025-09-23 15:11:39.25",1581,3,0,0.3,0.02,-0.04,32.38,0.3006659
"2025-09-23 15:11:39.3",1582,4,0,0.31,0.01,-0.04,32.38,0.3101613
"2025-09-23 15:11:39.35",1583,5,0,0.31,0.01,-0.02,32.38,0.3101613
"2025-09-23 15:11:39.4",1584,6,1,0.3,0.01,-0.02,32.38,0.3001666
"2025-09-23 15:11:39.45",1585,1,10,0.29,0.03,-0.01,32.38,0.2915476
"2025-09-23 15:11:39.5",1586,2,38,0.3,0.01,-0.02,32.38,0.3001666
"2025-09-23 15:11:39.55",1587,3,0,0.31,0,-0.03,32.38,0.31
"2025-09-23 15:11:39.6",1588,4,0,0.31,0,-0.04,32.37,0.31
"2025-09-23 15:11:39.65",1589,5,0,0.31,-0.01,-0.05,32.36,0.3101613
"2025-09-23 15:11:39.7",1590,6,1,0.31,-0.01,-0.05,32.37,0.3101613
"2025-09-23 15:11:39.75",1591,1,10,0.31,-0.02,-0.05,32.37,0.3106445
"2025-09-23 15:11:39.8",1592,2,38,0.31,-0.02,-0.05,32.36,0.3106445
"2025-09-23 15:11:39.85",1593,3,0,0.31,-0.02,-0.05,32.36,0.3106445
"2025-09-23 15:11:39.9",1594,4,0,0.3,-0.01,-0.04,32.35,0.3001666
"2025-09-23 15:11:39.95",1595,5,0,0.29,0.01,-0.04,32.35,0.2901724
"2025-09-23 15:11:40",1596,6,1,0.27,0.02,-0.05,32.36,0.2707397
"2025-09-23 15:11:40.05",1597,1,10,0.26,0.02,-0.06,32.36,0.2607681
"2025-09-23 15:11:40.1",1598,2,38,0.27,0,-0.05,32.37,0.27
"2025-09-23 15:11:40.15",1599,3,0,0.29,-0.01,-0.05,32.37,0.2901724
"2025-09-23 15:11:40.2",1600,4,0,0.28,0,-0.05,32.37,0.28
"2025-09-23 15:11:40.25",1601,5,0,0.27,0,-0.04,32.37,0.27
"2025-09-23 15:11:40.3",1602,6,1,0.25,0.01,-0.03,32.37,0.2501999
"2025-09-23 15:11:40.35",1603,1,10,0.26,0.02,-0.03,32.38,0.2607681
"2025-09-23 15:11:40.4",1604,2,38,0.26,0.02,-0.03,32.38,0.2607681
"2025-09-23 15:11:40.45",1605,3,0,0.27,0.02,-0.02,32.38,0.2707397
"2025-09-23 15:11:40.5",1606,4,0,0.27,0.02,-0.02,32.38,0.2707397
"2025-09-23 15:11:40.55",1607,5,0,0.27,0.04,-0.03,32.38,0.2729469
"2025-09-23 15:11:40.6",1608,6,1,0.27,0.05,-0.02,32.38,0.2745906
"2025-09-23 15:11:40.65",1609,1,10,0.27,0.05,-0.02,32.39,0.2745906
"2025-09-23 15:11:40.7",1610,2,38,0.28,0.04,-0.02,32.39,0.2828427
"2025-09-23 15:11:40.75",1611,3,0,0.28,0.05,-0.01,32.39,0.2844293
"2025-09-23 15:11:40.8",1612,4,0,0.27,0.06,-0.02,32.39,0.2765864
"2025-09-23 15:11:40.85",1613,5,0,0.26,0.07,-0.02,32.39,0.2692582
"2025-09-23 15:11:40.9",1614,6,1,0.26,0.06,-0.01,32.39,0.2668333
"2025-09-23 15:11:40.95",1615,1,10,0.27,0.04,-0.01,32.39,0.2729469
"2025-09-23 15:11:41",1616,2,38,0.27,0.04,-0.01,32.39,0.2729469
"2025-09-23 15:11:41.05",1617,3,0,0.27,0.04,-0.01,32.39,0.2729469
"2025-09-23 15:11:41.1",1618,4,0,0.26,0.04,-0.01,32.39,0.2630589
"2025-09-23 15:11:41.15",1619,5,0,0.26,0.04,-0.01,32.39,0.2630589
"2025-09-23 15:11:41.2",1620,6,1,0.26,0.03,0,32.39,0.261725
"2025-09-23 15:11:41.25",1621,1,10,0.25,0.05,0,32.39,0.254951
"2025-09-23 15:11:41.3",1622,2,38,0.25,0.05,0,32.39,0.254951
"2025-09-23 15:11:41.35",1623,3,0,0.25,0.06,-0.01,32.39,0.2570992
"2025-09-23 15:11:41.4",1624,4,0,0.26,0.07,-0.01,32.39,0.2692582
"2025-09-23 15:11:41.45",1625,5,0,0.27,0.07,-0.02,32.39,0.2789265
"2025-09-23 15:11:41.5",1626,6,1,0.26,0.09,-0.02,32.39,0.2751363
"2025-09-23 15:11:41.55",1627,1,10,0.27,0.08,-0.03,32.39,0.2816026
"2025-09-23 15:11:41.6",1628,2,38,0.28,0.07,-0.04,32.39,0.2886174
"2025-09-23 15:11:41.65",1629,3,0,0.29,0.06,-0.05,32.39,0.2961419
"2025-09-23 15:11:41.7",1630,4,0,0.27,0.06,-0.07,32.39,0.2765864
"2025-09-23 15:11:41.75",1631,5,0,0.27,0.04,-0.06,32.39,0.2729469
"2025-09-23 15:11:41.8",1632,6,1,0.25,0.03,-0.04,32.38,0.2517936
"2025-09-23 15:11:41.85",1633,1,10,0.25,0.05,-0.03,32.38,0.254951
"2025-09-23 15:11:41.9",1634,2,38,0.26,0.07,-0.03,32.39,0.2692582
"2025-09-23 15:11:41.95",1635,3,0,0.26,0.07,-0.03,32.39,0.2692582
"2025-09-23 15:11:42",1636,4,0,0.26,0.07,-0.01,32.39,0.2692582
"2025-09-23 15:11:42.05",1637,5,0,0.25,0.06,-0.02,32.39,0.2570992
"2025-09-23 15:11:42.1",1638,6,1,0.26,0.07,-0.03,32.39,0.2692582
"2025-09-23 15:11:42.15",1639,1,10,0.27,0.06,-0.04,32.38,0.2765864
"2025-09-23 15:11:42.2",1640,2,38,0.28,0.06,-0.04,32.38,0.2863564
"2025-09-23 15:11:42.25",1641,3,0,0.28,0.06,-0.04,32.38,0.2863564
"2025-09-23 15:11:42.3",1642,4,0,0.28,0.05,-0.03,32.38,0.2844293
"2025-09-23 15:11:42.35",1643,5,0,0.27,0.05,-0.02,32.38,0.2745906
"2025-09-23 15:11:42.4",1644,6,1,0.26,0.06,-0.01,32.39,0.2668333
"2025-09-23 15:11:42.45",1645,1,10,0.25,0.05,0,32.39,0.254951
"2025-09-23 15:11:42.5",1646,2,38,0.25,0.04,0.01,32.39,0.2531798
"2025-09-23 15:11:42.55",1647,3,0,0.26,0.03,0,32.39,0.261725
"2025-09-23 15:11:42.6",1648,4,0,0.26,0.02,-0.01,32.39,0.2607681
"2025-09-23 15:11:42.65",1649,5,0,0.25,0.01,-0.02,32.39,0.2501999
"2025-09-23 15:11:42.7",1650,6,1,0.26,0.02,-0.02,32.38,0.2607681
"2025-09-23 15:11:42.75",1651,1,10,0.26,0.02,-0.02,32.38,0.2607681
"2025-09-23 15:11:42.8",1652,2,38,0.26,0.02,-0.03,32.38,0.2607681
"2025-09-23 15:11:42.85",1653,3,0,0.25,0.01,-0.03,32.38,0.2501999
"2025-09-23 15:11:42.9",1654,4,0,0.25,0.01,-0.04,32.39,0.2501999
"2025-09-23 15:11:42.95",1655,5,0,0.26,0,-0.04,32.39,0.26
"2025-09-23 15:11:43",1656,6,1,0.26,0,-0.04,32.38,0.26
"2025-09-23 15:11:43.05",1657,1,10,0.26,0,-0.04,32.38,0.26
"2025-09-23 15:11:43.1",1658,2,38,0.26,0,-0.04,32.37,0.26
"2025-09-23 15:11:43.15",1659,3,0,0.26,0,-0.04,32.37,0.26
"2025-09-23 15:11:43.2",1660,4,0,0.25,0,-0.05,32.37,0.25
"2025-09-23 15:11:43.25",1661,5,0,0.25,0,-0.05,32.37,0.25
"2025-09-23 15:11:43.3",1662,6,1,0.25,-0.01,-0.05,32.37,0.2501999
"2025-09-23 15:11:43.35",1663,1,10,0.26,-0.01,-0.05,32.37,0.2601922
"2025-09-23 15:11:43.4",1664,2,38,0.26,-0.01,-0.05,32.37,0.2601922
"2025-09-23 15:11:43.45",1665,3,0,0.26,-0.01,-0.05,32.37,0.2601922
"2025-09-23 15:11:43.5",1666,4,0,0.27,0,-0.05,32.38,0.27
"2025-09-23 15:11:43.55",1667,5,0,0.26,0.02,-0.04,32.38,0.2607681
"2025-09-23 15:11:43.6",1668,6,1,0.26,0.02,-0.04,32.38,0.2607681
"2025-09-23 15:11:43.65",1669,1,10,0.25,0.01,-0.03,32.38,0.2501999
"2025-09-23 15:11:43.7",1670,2,38,0.25,0.01,-0.03,32.38,0.2501999
"2025-09-23 15:11:43.75",1671,3,0,0.23,0,-0.04,32.38,0.23
"2025-09-23 15:11:43.8",1672,4,0,0.25,0.01,-0.04,32.38,0.2501999
"2025-09-23 15:11:43.85",1673,5,0,0.25,0.01,-0.05,32.38,0.2501999
"2025-09-23 15:11:43.9",1674,6,1,0.25,0.01,-0.05,32.38,0.2501999
"2025-09-23 15:11:43.95",1675,1,10,0.26,0.02,-0.04,32.39,0.2607681
"2025-09-23 15:11:44",1676,2,38,0.26,0.02,-0.04,32.39,0.2607681
"2025-09-23 15:11:44.05",1677,3,0,0.26,0.03,-0.05,32.39,0.261725
"2025-09-23 15:11:44.1",1678,4,0,0.25,0.03,-0.05,32.39,0.2517936
"2025-09-23 15:11:44.15",1679,5,0,0.25,0.03,-0.05,32.39,0.2517936
"2025-09-23 15:11:44.2",1680,6,1,0.25,0.03,-0.04,32.39,0.2517936
"2025-09-23 15:11:44.25",1681,1,10,0.25,0.01,-0.04,32.39,0.2501999
"2025-09-23 15:11:44.3",1682,2,38,0.26,0.02,-0.04,32.39,0.2607681
"2025-09-23 15:11:44.35",1683,3,0,0.26,0.02,-0.04,32.39,0.2607681
"2025-09-23 15:11:44.4",1684,4,0,0.26,0.02,-0.04,32.39,0.2607681
"2025-09-23 15:11:44.45",1685,5,0,0.26,0.02,-0.04,32.39,0.2607681
"2025-09-23 15:11:44.5",1686,6,1,0.27,0.02,-0.03,32.39,0.2707397
"2025-09-23 15:11:44.55",1687,1,10,0.26,0.02,-0.03,32.39,0.2607681
"2025-09-23 15:11:44.6",1688,2,38,0.27,0.02,-0.02,32.39,0.2707397
"2025-09-23 15:11:44.65",1689,3,0,0.27,0.02,-0.02,32.39,0.2707397
"2025-09-23 15:11:44.7",1690,4,0,0.26,0.03,-0.02,32.39,0.261725
"2025-09-23 15:11:44.75",1691,5,0,0.26,0.03,-0.02,32.38,0.261725
"2025-09-23 15:11:44.8",1692,6,1,0.27,0.05,-0.02,32.38,0.2745906
"2025-09-23 15:11:44.85",1693,1,10,0.27,0.05,-0.02,32.38,0.2745906
"2025-09-23 15:11:44.9",1694,2,38,0.27,0.05,-0.02,32.38,0.2745906
"2025-09-23 15:11:44.95",1695,3,0,0.28,0.05,-0.03,32.38,0.2844293
"2025-09-23 15:11:45",1696,4,0,0.28,0.06,-0.02,32.38,0.2863564
"2025-09-23 15:11:45.05",1697,5,0,0.28,0.06,-0.02,32.38,0.2863564
"2025-09-23 15:11:45.1",1698,6,1,0.28,0.05,-0.03,32.38,0.2844293
"2025-09-23 15:11:45.15",1699,1,10,0.28,0.06,-0.04,32.38,0.2863564
"2025-09-23 15:11:45.2",1700,2,38,0.28,0.05,-0.04,32.38,0.2844293
"2025-09-23 15:11:45.25",1701,3,0,0.28,0.04,-0.05,32.38,0.2828427
"2025-09-23 15:11:45.3",1702,4,0,0.28,0.03,-0.05,32.38,0.2816026
"2025-09-23 15:11:45.35",1703,5,0,0.29,0.03,-0.05,32.38,0.2915476
"2025-09-23 15:11:45.4",1704,6,1,0.29,0.03,-0.05,32.38,0.2915476
"2025-09-23 15:11:45.45",1705,1,10,0.28,0.03,-0.07,32.38,0.2816026
"2025-09-23 15:11:45.5",1706,2,38,0.3,0.01,-0.07,32.38,0.3001666
"2025-09-23 15:11:45.55",1707,3,0,0.3,0.01,-0.07,32.38,0.3001666
"2025-09-23 15:11:45.6",1708,4,0,0.3,0.02,-0.06,32.38,0.3006659
"2025-09-23 15:11:45.65",1709,5,0,0.3,0.04,-0.05,32.38,0.3026549
"2025-09-23 15:11:45.7",1710,6,1,0.31,0.05,-0.03,32.38,0.3140064
"2025-09-23 15:11:45.75",1711,1,10,0.31,0.05,-0.03,32.38,0.3140064
"2025-09-23 15:11:45.8",1712,2,38,0.31,0.02,-0.02,32.38,0.3106445
"2025-09-23 15:11:45.85",1713,3,0,0.3,0.04,-0.02,32.38,0.3026549
"2025-09-23 15:11:45.9",1714,4,0,0.3,0.04,-0.02,32.38,0.3026549
"2025-09-23 15:11:45.95",1715,5,0,0.29,0.04,-0.02,32.39,0.2927456
"2025-09-23 15:11:46",1716,6,1,0.29,0.05,-0.02,32.39,0.2942788
"2025-09-23 15:11:46.05",1717,1,10,0.28,0.05,-0.03,32.39,0.2844293
"2025-09-23 15:11:46.1",1718,2,38,0.28,0.05,-0.03,32.39,0.2844293
"2025-09-23 15:11:46.15",1719,3,0,0.28,0.06,-0.02,32.39,0.2863564
"2025-09-23 15:11:46.2",1720,4,0,0.28,0.05,-0.03,32.39,0.2844293
"2025-09-23 15:11:46.25",1721,5,0,0.28,0.05,-0.03,32.39,0.2844293
"2025-09-23 15:11:46.3",1722,6,1,0.28,0.04,-0.03,32.39,0.2828427
"2025-09-23 15:11:46.35",1723,1,10,0.28,0.04,-0.04,32.39,0.2828427
"2025-09-23 15:11:46.4",1724,2,38,0.27,0.05,-0.03,32.39,0.2745906
"2025-09-23 15:11:46.45",1725,3,0,0.26,0.04,-0.04,32.39,0.2630589
"2025-09-23 15:11:46.5",1726,4,0,0.27,0.02,-0.04,32.39,0.2707397
"2025-09-23 15:11:46.55",1727,5,0,0.27,0.02,-0.04,32.39,0.2707397
"2025-09-23 15:11:46.6",1728,6,1,0.27,0.04,-0.04,32.39,0.2729469
"2025-09-23 15:11:46.65",1729,1,10,0.26,0.04,-0.04,32.39,0.2630589
"2025-09-23 15:11:46.7",1730,2,38,0.26,0.04,-0.04,32.39,0.2630589
"2025-09-23 15:11:46.75",1731,3,0,0.25,0.05,-0.03,32.38,0.254951
"2025-09-23 15:11:46.8",1732,4,0,0.26,0.03,-0.03,32.38,0.261725
"2025-09-23 15:11:46.85",1733,5,0,0.27,0.04,-0.03,32.38,0.2729469
"2025-09-23 15:11:46.9",1734,6,1,0.27,0.04,-0.03,32.39,0.2729469
"2025-09-23 15:11:46.95",1735,1,10,0.27,0.04,-0.03,32.39,0.2729469
"2025-09-23 15:11:47",1736,2,38,0.27,0.04,-0.03,32.39,0.2729469
"2025-09-23 15:11:47.05",1737,3,0,0.27,0.04,-0.03,32.4,0.2729469
"2025-09-23 15:11:47.1",1738,4,0,0.28,0.04,-0.04,32.4,0.2828427
"2025-09-23 15:11:47.15",1739,5,0,0.28,0.06,-0.04,32.4,0.2863564
"2025-09-23 15:11:47.2",1740,6,1,0.28,0.04,-0.03,32.4,0.2828427
"2025-09-23 15:11:47.25",1741,1,10,0.29,0.03,-0.03,32.4,0.2915476
"2025-09-23 15:11:47.3",1742,2,38,0.28,0.03,-0.02,32.4,0.2816026
"2025-09-23 15:11:47.35",1743,3,0,0.26,0.03,-0.02,32.39,0.261725
"2025-09-23 15:11:47.4",1744,4,0,0.27,0.02,-0.01,32.39,0.2707397
"2025-09-23 15:11:47.45",1745,5,0,0.28,0.03,0,32.39,0.2816026
"2025-09-23 15:11:47.5",1746,6,1,0.28,0.04,-0.01,32.39,0.2828427
"2025-09-23 15:11:47.55",1747,1,10,0.28,0.04,-0.01,32.39,0.2828427
"2025-09-23 15:11:47.6",1748,2,38,0.29,0.03,-0.01,32.39,0.2915476
"2025-09-23 15:11:47.65",1749,3,0,0.28,0.03,-0.03,32.4,0.2816026
"2025-09-23 15:11:47.7",1750,4,0,0.28,0.03,-0.04,32.4,0.2816026
"2025-09-23 15:11:47.75",1751,5,0,0.27,0.02,-0.05,32.41,0.2707397
"2025-09-23 15:11:47.8",1752,6,1,0.27,0.02,-0.05,32.41,0.2707397
