"TOA5","3702","CR6","3702","CR6.14.4.0","CPU:Gill_R3-50.CR6","258","gill_20hz"
"2025-09-23 15:41:30.4",37404,1,10,5.68,-0.17,-0.52,34.65,5.682543
"2025-09-23 15:41:30.45",37405,2,38,5.52,0.2,-0.26,34.64,5.523622
"2025-09-23 15:41:30.5",37406,3,0,6.02,-0.15,0.09,34.62,6.021868
"2025-09-23 15:41:30.55",37407,4,0,5.95,-0.42,0.01,34.64,5.964805
"2025-09-23 15:41:30.6",37408,5,0,5.68,0.09,0.1,34.64,5.680713
"2025-09-23 15:41:30.65",37409,6,1,5.78,0.22,0.09,34.67,5.784186
"2025-09-23 15:41:30.7",37410,1,10,6.07,-0.24,0.13,34.64,6.074743
"2025-09-23 15:41:30.75",37411,2,38,5.98,0.23,0.05,34.63,5.984421
"2025-09-23 15:41:30.8",37412,3,0,6.16,-0.16,0.1,34.63,6.162078
"2025-09-23 15:41:30.85",37413,4,0,5.98,-0.56,0.56,34.65,6.006163
"2025-09-23 15:41:30.9",37414,5,0,5.84,-0.79,-0.53,34.68,5.893191
"2025-09-23 15:41:30.95",37415,6,1,5.48,0.19,-0.57,34.65,5.483292
"2025-09-23 15:41:31",37416,1,10,5.1,0.29,-0.09,34.65,5.108238
"2025-09-23 15:41:31.05",37417,2,38,5.77,0.24,-0.21,34.62,5.774989
"2025-09-23 15:41:31.1",37418,3,0,5.87,0.15,-0.19,34.64,5.871916
"2025-09-23 15:41:31.15",37419,4,0,5.8,0.03,0.21,34.64,5.800078
"2025-09-23 15:41:31.2",37420,5,0,5.6,0.34,0.27,34.65,5.610312
"2025-09-23 15:41:31.25",37421,6,1,5.44,0.17,0.22,34.67,5.442656
"2025-09-23 15:41:31.3",37422,1,10,5.19,0.37,-0.24,34.62,5.203172
"2025-09-23 15:41:31.35",37423,2,38,5.19,0.04,-0.2,34.65,5.190154
"2025-09-23 15:41:31.4",37424,3,0,5.52,0.64,-0.13,34.66,5.556978
"2025-09-23 15:41:31.45",37425,4,0,5.26,0.34,0.29,34.63,5.270978
"2025-09-23 15:41:31.5",37426,5,0,5.1,-0.14,0.49,34.66,5.101921
"2025-09-23 15:41:31.55",37427,6,1,4.75,-0.43,-0.67,34.65,4.769424
"2025-09-23 15:41:31.6",37428,1,10,4.64,-0.16,-0.51,34.65,4.642758
"2025-09-23 15:41:31.65",37429,2,38,4.89,-0.11,0.09,34.63,4.891237
"2025-09-23 15:41:31.7",37430,3,0,5.14,0.14,-0.26,34.66,5.141906
"2025-09-23 15:41:31.75",37431,4,0,5.34,0.47,-0.15,34.67,5.360644
"2025-09-23 15:41:31.8",37432,5,0,5.84,0.01,0.11,34.64,5.840009
"2025-09-23 15:41:31.85",37433,6,1,5.82,0.37,0.07,34.63,5.83175
"2025-09-23 15:41:31.9",37434,1,10,5.52,0.21,0.36,34.64,5.523993
"2025-09-23 15:41:31.95",37435,2,38,5.86,0.11,-0.3,34.66,5.861032
"2025-09-23 15:41:32",37436,3,0,5.95,-0.11,0.06,34.64,5.951016
"2025-09-23 15:41:32.05",37437,4,0,5.69,0.14,0.04,34.62,5.691722
"2025-09-23 15:41:32.1",37438,5,0,5.46,-0.15,0.27,34.63,5.46206
"2025-09-23 15:41:32.15",37439,6,1,6.04,-0.43,0.13,34.67,6.055286
"2025-09-23 15:41:32.2",37440,1,10,5.93,-0.17,-0.15,34.67,5.932436
"2025-09-23 15:41:32.25",37441,2,38,5.96,-0.48,0.16,34.64,5.979298
"2025-09-23 15:41:32.3",37442,3,0,5.75,-0.24,0.11,34.65,5.755006
"2025-09-23 15:41:32.35",37443,4,0,5.6,-0.17,-0.2,34.66,5.60258
"2025-09-23 15:41:32.4",37444,5,0,5.65,-0.08,-0.15,34.65,5.650566
"2025-09-23 15:41:32.45",37445,6,1,5.41,0.19,0.13,34.65,5.413335
"2025-09-23 15:41:32.5",37446,1,10,5.85,0.15,0.04,34.63,5.851922
"2025-09-23 15:41:32.55",37447,2,38,6.04,-0.23,0.19,34.67,6.044377
"2025-09-23 15:41:32.6",37448,3,0,5.84,-0.11,0.16,34.62,5.841036
"2025-09-23 15:41:32.65",37449,4,0,5.45,-0.1,0.15,34.66,5.450917
"2025-09-23 15:41:32.7",37450,5,0,5.9,-0.44,-0.12,34.66,5.916384
"2025-09-23 15:41:32.75",37451,6,1,5.84,-0.68,0.01,34.67,5.879456
"2025-09-23 15:41:32.8",37452,1,10,5.71,-0.14,-0.31,34.65,5.711716
"2025-09-23 15:41:32.85",37453,2,38,5.58,0.2,-0.13,34.64,5.583583
"2025-09-23 15:41:32.9",37454,3,0,5.56,0.42,0.28,34.63,5.57584
"2025-09-23 15:41:32.95",37455,4,0,5.19,0.69,0.08,34.65,5.235666
"2025-09-23 15:41:33",37456,5,0,4.93,0.33,-0.36,34.68,4.941032
"2025-09-23 15:41:33.05",37457,6,1,4.8,0.58,-0.24,34.66,4.834915
"2025-09-23 15:41:33.1",37458,1,10,5.06,-0.09,-0.2,34.67,5.0608
"2025-09-23 15:41:33.15",37459,2,38,5.49,0.16,-0.41,34.66,5.49233
"2025-09-23 15:41:33.2",37460,3,0,5.83,-0.21,-0.02,34.65,5.833781
"2025-09-23 15:41:33.25",37461,4,0,6.23,-0.14,0.18,34.65,6.231573
"2025-09-23 15:41:33.3",37462,5,0,6.28,-0.27,0.19,34.66,6.285802
"2025-09-23 15:41:33.35",37463,6,1,6.02,-0.02,-0.02,34.63,6.020033
"2025-09-23 15:41:33.4",37464,1,10,6.06,0.35,-0.04,34.66,6.070099
"2025-09-23 15:41:33.45",37465,2,38,5.61,0.19,0.11,34.68,5.613217
"2025-09-23 15:41:33.5",37466,3,0,5.52,-0.48,-0.28,34.65,5.54083
"2025-09-23 15:41:33.55",37467,4,0,5.79,0.19,0.01,34.65,5.793116
"2025-09-23 15:41:33.6",37468,5,0,5.54,0.34,0.15,34.62,5.550423
"2025-09-23 15:41:33.65",37469,6,1,5.48,0.21,0.51,34.66,5.484022
"2025-09-23 15:41:33.7",37470,1,10,5.5,0.2,0.18,34.65,5.503636
"2025-09-23 15:41:33.75",37471,2,38,5.52,-0.08,0.07,34.64,5.52058
"2025-09-23 15:41:33.8",37472,3,0,4.87,-0.11,0.13,34.65,4.871242
"2025-09-23 15:41:33.85",37473,4,0,4.97,-0.1,-0.19,34.66,4.971006
"2025-09-23 15:41:33.9",37474,5,0,4.34,-0.14,-0.52,34.65,4.342258
"2025-09-23 15:41:33.95",37475,6,1,4.44,0.61,-0.02,34.63,4.481708
"2025-09-23 15:41:34",37476,1,10,5.21,0.54,0.18,34.63,5.23791
"2025-09-23 15:41:34.05",37477,2,38,5.65,-0.08,-0.15,34.63,5.650566
"2025-09-23 15:41:34.1",37478,3,0,5.91,-0.14,0.04,34.65,5.911658
"2025-09-23 15:41:34.15",37479,4,0,5.64,-0.21,0.16,34.65,5.643908
"2025-09-23 15:41:34.2",37480,5,0,5.45,0.34,-0.08,34.68,5.460595
"2025-09-23 15:41:34.25",37481,6,1,5.32,0.14,-0.42,34.66,5.321842
"2025-09-23 15:41:34.3",37482,1,10,6.32,-0.27,-0.24,34.66,6.325765
"2025-09-23 15:41:34.35",37483,2,38,6.06,0.03,-0.63,34.68,6.060074
"2025-09-23 15:41:34.4",37484,3,0,5.57,0.22,-0.28,34.65,5.574343
"2025-09-23 15:41:34.45",37485,4,0,5.84,-0.19,0.22,34.65,5.84309
"2025-09-23 15:41:34.5",37486,5,0,6.13,0.36,0.22,34.65,6.140562
"2025-09-23 15:41:34.55",37487,6,1,5.88,0.41,0.02,34.65,5.894277
"2025-09-23 15:41:34.6",37488,1,10,5.63,0.12,-0.02,34.66,5.631279
"2025-09-23 15:41:34.65",37489,2,38,5.98,-0.16,-0.04,34.63,5.98214
"2025-09-23 15:41:34.7",37490,3,0,5.63,-0.24,0.12,34.64,5.635113
"2025-09-23 15:41:34.75",37491,4,0,5.77,0.01,0.3,34.65,5.770008
"2025-09-23 15:41:34.8",37492,5,0,5.66,-0.21,0.16,34.66,5.663895
"2025-09-23 15:41:34.85",37493,6,1,5.68,-0.27,-0.68,34.67,5.686413
"2025-09-23 15:41:34.9",37494,1,10,5.96,0.04,0.1,34.64,5.960134
"2025-09-23 15:41:34.95",37495,2,38,6.3,-0.53,-0.24,34.66,6.322255
"2025-09-23 15:41:35",37496,3,0,6.1,-0.12,0.04,34.65,6.10118
"2025-09-23 15:41:35.05",37497,4,0,5.85,0.15,0.02,34.66,5.851922
"2025-09-23 15:41:35.1",37498,5,0,5.94,0.03,-0.03,34.65,5.940076
"2025-09-23 15:41:35.15",37499,6,1,5.88,0.17,0.15,34.64,5.882457
"2025-09-23 15:41:35.2",37500,1,10,6.28,-0.18,0.15,34.67,6.28258
"2025-09-23 15:41:35.25",37501,2,38,6.21,0.04,0.09,34.62,6.210129
"2025-09-23 15:41:35.3",37502,3,0,5.97,0.24,-0.01,34.66,5.974822
"2025-09-23 15:41:35.35",37503,4,0,5.77,-0.16,0.06,34.64,5.772218
"2025-09-23 15:41:35.4",37504,5,0,6.18,-0.33,0.02,34.64,6.188804
"2025-09-23 15:41:35.45",37505,6,1,6.07,0.28,0.31,34.64,6.076455
"2025-09-23 15:41:35.5",37506,1,10,5.67,0.21,0.36,34.64,5.673888
"2025-09-23 15:41:35.55",37507,2,38,5.02,0.43,-0.43,34.68,5.038382
"2025-09-23 15:41:35.6",37508,3,0,5.23,0.09,-0.02,34.62,5.230774
"2025-09-23 15:41:35.65",37509,4,0,5.66,0.11,-0.17,34.61,5.661069
"2025-09-23 15:41:35.7",37510,5,0,5.74,-0.12,0.26,34.63,5.741254
"2025-09-23 15:41:35.75",37511,6,1,5.51,0.53,-0.63,34.66,5.535431
"2025-09-23 15:41:35.8",37512,1,10,4.97,-0.26,-0.49,34.65,4.976796
"2025-09-23 15:41:35.85",37513,2,38,6.06,-0.49,0.23,34.64,6.079778
"2025-09-23 15:41:35.9",37514,3,0,5.9,-0.26,0.47,34.64,5.905726
"2025-09-23 15:41:35.95",37515,4,0,5.35,0.19,-0.35,34.65,5.353372
"2025-09-23 15:41:36",37516,5,0,5.01,0.22,-0.28,34.64,5.014828
"2025-09-23 15:41:36.05",37517,6,1,5.84,-0.46,-0.21,34.65,5.858088
"2025-09-23 15:41:36.1",37518,1,10,5.71,-0.26,-0.15,34.64,5.715916
"2025-09-23 15:41:36.15",37519,2,38,5.76,-0.18,0.02,34.63,5.762812
"2025-09-23 15:41:36.2",37520,3,0,5.54,-0.12,0.21,34.65,5.541299
"2025-09-23 15:41:36.25",37521,4,0,5.9,0.39,0.29,34.63,5.912876
"2025-09-23 15:41:36.3",37522,5,0,5.68,0.24,0.06,34.67,5.685068
"2025-09-23 15:41:36.35",37523,6,1,5.7,-0.21,-0.16,34.65,5.703867
"2025-09-23 15:41:36.4",37524,1,10,5.51,-0.28,0.25,34.63,5.51711
"2025-09-23 15:41:36.45",37525,2,38,5.45,0.25,0.17,34.65,5.455731
"2025-09-23 15:41:36.5",37526,3,0,5.32,0.06,0.28,34.62,5.320339
"2025-09-23 15:41:36.55",37527,4,0,5.05,0.15,0.18,34.66,5.052228
"2025-09-23 15:41:36.6",37528,5,0,4.89,0.16,-0.28,34.66,4.892617
"2025-09-23 15:41:36.65",37529,6,1,5.05,0.46,-0.81,34.64,5.070908
"2025-09-23 15:41:36.7",37530,1,10,4.6,-0.21,-0.52,34.63,4.604791
"2025-09-23 15:41:36.75",37531,2,38,4.65,-0.06,0.33,34.64,4.650387
"2025-09-23 15:41:36.8",37532,3,0,4.46,0.39,-0.34,34.67,4.477019
"2025-09-23 15:41:36.85",37533,4,0,4.19,0.57,-0.29,34.63,4.228593
"2025-09-23 15:41:36.9",37534,5,0,4.36,0.38,-0.19,34.64,4.376528
"2025-09-23 15:41:36.95",37535,6,1,4.62,0.02,-0.41,34.64,4.620043
"2025-09-23 15:41:37",37536,1,10,5.6,-0.26,0.25,34.65,5.606032
"2025-09-23 15:41:37.05",37537,2,38,5.38,-0.12,0.13,34.66,5.381338
"2025-09-23 15:41:37.1",37538,3,0,5,-0.25,-0.26,34.63,5.006246
"2025-09-23 15:41:37.15",37539,4,0,5.21,-0.08,-0.28,34.65,5.210614
"2025-09-23 15:41:37.2",37540,5,0,5.18,0.29,-0.58,34.66,5.188111
"2025-09-23 15:41:37.25",37541,6,1,5.89,0.03,-0.04,34.64,5.890076
"2025-09-23 15:41:37.3",37542,1,10,5.9,0.01,-0.14,34.68,5.900009
"2025-09-23 15:41:37.35",37543,2,38,6,-0.28,-0.01,34.66,6.00653
"2025-09-23 15:41:37.4",37544,3,0,6.07,-0.16,0.14,34.63,6.072109
"2025-09-23 15:41:37.45",37545,4,0,6.01,0.26,-0.02,34.62,6.015622
"2025-09-23 15:41:37.5",37546,5,0,6.14,-0.19,0.02,34.62,6.142939
"2025-09-23 15:41:37.55",37547,6,1,6.12,-0.13,0.5,34.64,6.12138
"2025-09-23 15:41:37.6",37548,1,10,5.98,-0.28,-0.14,34.65,5.986551
"2025-09-23 15:41:37.65",37549,2,38,5.95,-0.15,0.04,34.64,5.95189
"2025-09-23 15:41:37.7",37550,3,0,5.79,-0.09,-0.05,34.65,5.7907
"2025-09-23 15:41:37.75",37551,4,0,5.81,0.06,-0.31,34.65,5.81031
"2025-09-23 15:41:37.8",37552,5,0,5.63,0.63,-0.11,34.66,5.665139
"2025-09-23 15:41:37.85",37553,6,1,5.2,0.15,-0.32,34.65,5.202163
"2025-09-23 15:41:37.9",37554,1,10,5.7,0.2,0.12,34.63,5.703508
"2025-09-23 15:41:37.95",37555,2,38,6.16,-0.28,0.21,34.63,6.16636
"2025-09-23 15:41:38",37556,3,0,5.66,-0.17,0.22,34.63,5.662552
"2025-09-23 15:41:38.05",37557,4,0,6.14,0.07,0.07,34.65,6.140399
"2025-09-23 15:41:38.1",37558,5,0,6.26,-0.57,-0.01,34.65,6.285897
"2025-09-23 15:41:38.15",37559,6,1,6.06,-0.54,0.05,34.66,6.084012
"2025-09-23 15:41:38.2",37560,1,10,5.54,0.36,0.23,34.67,5.551684
"2025-09-23 15:41:38.25",37561,2,38,5.61,-0.13,-0.07,34.67,5.611506
"2025-09-23 15:41:38.3",37562,3,0,5.34,0.04,-0.26,34.61,5.34015
"2025-09-23 15:41:38.35",37563,4,0,5.85,-0.14,0.27,34.64,5.851675
"2025-09-23 15:41:38.4",37564,5,0,5.48,-0.13,0.41,34.66,5.481542
"2025-09-23 15:41:38.45",37565,6,1,5.32,-0.27,-0.17,34.67,5.326848
"2025-09-23 15:41:38.5",37566,1,10,5.37,-0.22,-0.26,34.66,5.374504
"2025-09-23 15:41:38.55",37567,2,38,5.24,-0.18,-0.48,34.67,5.243091
"2025-09-23 15:41:38.6",37568,3,0,5.22,-0.12,-0.39,34.65,5.221379
"2025-09-23 15:41:38.65",37569,4,0,5.39,0.05,-0.12,34.64,5.390232
"2025-09-23 15:41:38.7",37570,5,0,4.91,0.1,-0.12,34.65,4.911018
"2025-09-23 15:41:38.75",37571,6,1,4.48,-0.32,-0.52,34.67,4.491414
"2025-09-23 15:41:38.8",37572,1,10,4.39,-0.07,-0.71,34.66,4.390558
"2025-09-23 15:41:38.85",37573,2,38,5.07,-0.39,0.11,34.64,5.084978
"2025-09-23 15:41:38.9",37574,3,0,5.33,0.1,0.21,34.66,5.330938
"2025-09-23 15:41:38.95",37575,4,0,5.59,0.74,0.48,34.64,5.638768
"2025-09-23 15:41:39",37576,5,0,4.96,0.13,0.52,34.62,4.961703
"2025-09-23 15:41:39.05",37577,6,1,4.61,0.17,-0.52,34.66,4.613134
"2025-09-23 15:41:39.1",37578,1,10,5.33,-0.17,-0.47,34.68,5.33271
"2025-09-23 15:41:39.15",37579,2,38,6.07,-0.16,-0.32,34.65,6.072109
"2025-09-23 15:41:39.2",37580,3,0,5.97,0.05,0.05,34.65,5.970209
"2025-09-23 15:41:39.25",37581,4,0,5.63,0.14,-0.11,34.66,5.63174
"2025-09-23 15:41:39.3",37582,5,0,5.64,0.34,-0.34,34.67,5.650239
"2025-09-23 15:41:39.35",37583,6,1,5.54,0.02,-0.32,34.65,5.540036
"2025-09-23 15:41:39.4",37584,1,10,5.9,-0.01,0.33,34.63,5.900009
"2025-09-23 15:41:39.45",37585,2,38,5.71,0.24,0.12,34.63,5.715041
"2025-09-23 15:41:39.5",37586,3,0,5.81,-0.15,0.03,34.66,5.811936
"2025-09-23 15:41:39.55",37587,4,0,5.79,-0.23,0.23,34.65,5.794566
"2025-09-23 15:41:39.6",37588,5,0,6.05,-0.33,0.45,34.65,6.058993
"2025-09-23 15:41:39.65",37589,6,1,5.23,-0.41,0.05,34.66,5.246046
"2025-09-23 15:41:39.7",37590,1,10,5.05,-0.18,-0.91,34.66,5.053207
"2025-09-23 15:41:39.75",37591,2,38,5.39,0.44,-0.22,34.65,5.40793
"2025-09-23 15:41:39.8",37592,3,0,5.66,-0.13,-0.13,34.65,5.661492
"2025-09-23 15:41:39.85",37593,4,0,5.78,-0.25,0,34.63,5.785404
"2025-09-23 15:41:39.9",37594,5,0,5.8,-0.12,0.25,34.66,5.801241
"2025-09-23 15:41:39.95",37595,6,1,5.81,0.06,0.02,34.66,5.81031
"2025-09-23 15:41:40",37596,1,10,5.91,0.14,0.21,34.64,5.911658
"2025-09-23 15:41:40.05",37597,2,38,5.88,-0.11,0.22,34.66,5.881029
"2025-09-23 15:41:40.1",37598,3,0,5.54,-0.16,0.31,34.66,5.54231
"2025-09-23 15:41:40.15",37599,4,0,5.9,-0.11,0.18,34.66,5.901025
"2025-09-23 15:41:40.2",37600,5,0,6,0.14,0.21,34.64,6.001633
"2025-09-23 15:41:40.25",37601,6,1,5.75,0.58,0.1,34.65,5.779178
"2025-09-23 15:41:40.3",37602,1,10,5.67,0.21,-0.01,34.65,5.673888
"2025-09-23 15:41:40.35",37603,2,38,6.17,0.18,0.12,34.66,6.172625
"2025-09-23 15:41:40.4",37604,3,0,6.14,-0.45,-0.32,34.66,6.156468
"2025-09-23 15:41:40.45",37605,4,0,5.96,-0.09,0.07,34.68,5.960679
"2025-09-23 15:41:40.5",37606,5,0,5.89,-0.1,0.02,34.67,5.890849
"2025-09-23 15:41:40.55",37607,6,1,5.82,-0.14,0.17,34.64,5.821684
"2025-09-23 15:41:40.6",37608,1,10,5.7,-0.42,0.45,34.66,5.715453
"2025-09-23 15:41:40.65",37609,2,38,5.43,0.03,0.64,34.65,5.430083
"2025-09-23 15:41:40.7",37610,3,0,5.19,0.45,-0.64,34.67,5.209472
"2025-09-23 15:41:40.75",37611,4,0,4.72,-0.08,-0.82,34.64,4.720678
"2025-09-23 15:41:40.8",37612,5,0,5.15,-0.11,-0.48,34.66,5.151174
"2025-09-23 15:41:40.85",37613,6,1,5.34,-0.14,-0.5,34.68,5.341835
"2025-09-23 15:41:40.9",37614,1,10,5.28,0.21,-0.28,34.66,5.284175
"2025-09-23 15:41:40.95",37615,2,38,5.59,-0.27,-0.11,34.66,5.596517
"2025-09-23 15:41:41",37616,3,0,5.36,0.39,0.22,34.65,5.37417
"2025-09-23 15:41:41.05",37617,4,0,5.31,0.01,0.19,34.64,5.31001
"2025-09-23 15:41:41.1",37618,5,0,5.61,-0.13,0.38,34.65,5.611506
"2025-09-23 15:41:41.15",37619,6,1,5.76,0.26,0.46,34.63,5.765865
"2025-09-23 15:41:41.2",37620,1,10,5.93,0.28,0.17,34.69,5.936606
"2025-09-23 15:41:41.25",37621,2,38,5.79,0.23,-0.4,34.65,5.794566
"2025-09-23 15:41:41.3",37622,3,0,5.17,0.59,-0.7,34.67,5.203556
"2025-09-23 15:41:41.35",37623,4,0,4.68,0.03,-0.43,34.66,4.680096
"2025-09-23 15:41:41.4",37624,5,0,5.08,-0.12,-0.03,34.66,5.081417
"2025-09-23 15:41:41.45",37625,6,1,5.41,-0.17,0.03,34.67,5.41267
"2025-09-23 15:41:41.5",37626,1,10,5.29,0.4,-0.4,34.64,5.305101
"2025-09-23 15:41:41.55",37627,2,38,5.19,0.49,-0.48,34.66,5.21308
"2025-09-23 15:41:41.6",37628,3,0,5.23,0.13,-0.41,34.64,5.231615
"2025-09-23 15:41:41.65",37629,4,0,5.54,0.23,0.06,34.67,5.544772
"2025-09-23 15:41:41.7",37630,5,0,5.69,0.54,-0.1,34.65,5.715567
"2025-09-23 15:41:41.75",37631,6,1,6.06,0.35,0.08,34.66,6.070099
"2025-09-23 15:41:41.8",37632,1,10,5.56,0.03,-0.09,34.67,5.560081
"2025-09-23 15:41:41.85",37633,2,38,5.64,0.11,-0.33,34.68,5.641073
"2025-09-23 15:41:41.9",37634,3,0,5.4,0.21,-0.2,34.65,5.404082
"2025-09-23 15:41:41.95",37635,4,0,6.03,-0.24,-0.14,34.65,6.034774
"2025-09-23 15:41:42",37636,5,0,6.36,-0.22,0.1,34.65,6.363804
"2025-09-23 15:41:42.05",37637,6,1,6.04,-0.16,0.02,34.65,6.042118
"2025-09-23 15:41:42.1",37638,1,10,5.77,-0.07,0.17,34.65,5.770425
"2025-09-23 15:41:42.15",37639,2,38,5.65,0.01,-0.07,34.63,5.650009
"2025-09-23 15:41:42.2",37640,3,0,5.88,0.44,0.16,34.64,5.89644
"2025-09-23 15:41:42.25",37641,4,0,6.01,-0.2,0.08,34.65,6.013327
"2025-09-23 15:41:42.3",37642,5,0,5.84,0.04,0.12,34.65,5.840137
"2025-09-23 15:41:42.35",37643,6,1,6.02,-0.32,0.09,34.64,6.028499
"2025-09-23 15:41:42.4",37644,1,10,6.05,-0.19,0.11,34.65,6.052983
"2025-09-23 15:41:42.45",37645,2,38,5.87,-0.13,0.21,34.66,5.871439
"2025-09-23 15:41:42.5",37646,3,0,5.68,-0.02,-0.31,34.69,5.680035
"2025-09-23 15:41:42.55",37647,4,0,5.08,0.13,-0.07,34.64,5.081663
"2025-09-23 15:41:42.6",37648,5,0,5.06,0.47,-0.09,34.65,5.081781
"2025-09-23 15:41:42.65",37649,6,1,5.08,-0.13,-0.05,34.66,5.081663
"2025-09-23 15:41:42.7",37650,1,10,5.44,0.5,0.02,34.67,5.46293
"2025-09-23 15:41:42.75",37651,2,38,5.49,-0.15,0.18,34.68,5.492048
"2025-09-23 15:41:42.8",37652,3,0,5.18,-0.65,-0.51,34.65,5.220622
"2025-09-23 15:41:42.85",37653,4,0,5.49,-0.44,0.12,34.66,5.507604
"2025-09-23 15:41:42.9",37654,5,0,6.15,-0.27,0.01,34.66,6.155924
"2025-09-23 15:41:42.95",37655,6,1,5.83,-0.17,-0.5,34.68,5.832478
"2025-09-23 15:41:43",37656,1,10,4.82,0.49,-1.01,34.66,4.844843
"2025-09-23 15:41:43.05",37657,2,38,5.53,-0.13,-0.22,34.65,5.531528
"2025-09-23 15:41:43.1",37658,3,0,6.11,-0.18,-0.04,34.66,6.112651
"2025-09-23 15:41:43.15",37659,4,0,6.27,-0.53,-0.2,34.67,6.29236
"2025-09-23 15:41:43.2",37660,5,0,6,-0.16,-0.1,34.65,6.002133
"2025-09-23 15:41:43.25",37661,6,1,5.65,0.1,-0.04,34.64,5.650885
"2025-09-23 15:41:43.3",37662,1,10,5.91,-0.12,0.15,34.65,5.911218
"2025-09-23 15:41:43.35",37663,2,38,5.98,0.13,0.36,34.66,5.981413
"2025-09-23 15:41:43.4",37664,3,0,5.53,0.15,0.36,34.63,5.532034
"2025-09-23 15:41:43.45",37665,4,0,5.08,0.38,0.04,34.66,5.094192
"2025-09-23 15:41:43.5",37666,5,0,4.73,0.2,-0.24,34.65,4.734227
"2025-09-23 15:41:43.55",37667,6,1,4.31,0.26,-0.5,34.66,4.317835
"2025-09-23 15:41:43.6",37668,1,10,4.72,0.18,-0.35,34.64,4.723431
"2025-09-23 15:41:43.65",37669,2,38,5.65,0.11,0.11,34.65,5.65107
"2025-09-23 15:41:43.7",37670,3,0,5.88,-0.11,0.17,34.67,5.881029
"2025-09-23 15:41:43.75",37671,4,0,5.64,0.54,0.02,34.68,5.665792
"2025-09-23 15:41:43.8",37672,5,0,5.32,0.34,-0.15,34.65,5.330854
"2025-09-23 15:41:43.85",37673,6,1,5.31,-0.2,-0.06,34.65,5.313765
"2025-09-23 15:41:43.9",37674,1,10,5.47,-0.08,0.21,34.67,5.470585
"2025-09-23 15:41:43.95",37675,2,38,5.31,-0.08,-0.18,34.66,5.310603
"2025-09-23 15:41:44",37676,3,0,5.58,-0.12,0.38,34.64,5.58129
"2025-09-23 15:41:44.05",37677,4,0,5.46,0.33,0.15,34.68,5.469964
"2025-09-23 15:41:44.1",37678,5,0,4.98,-0.08,-0.71,34.65,4.980642
"2025-09-23 15:41:44.15",37679,6,1,4.34,0.24,-0.55,34.66,4.346631
"2025-09-23 15:41:44.2",37680,1,10,4.41,0.16,-0.9,34.65,4.412902
"2025-09-23 15:41:44.25",37681,2,38,4.96,0.32,-0.57,34.66,4.970312
"2025-09-23 15:41:44.3",37682,3,0,5.49,-0.07,0.01,34.67,5.490446
"2025-09-23 15:41:44.35",37683,4,0,5.28,0.24,-0.13,34.69,5.285452
"2025-09-23 15:41:44.4",37684,5,0,5.51,-0.06,-0.27,34.68,5.510327
"2025-09-23 15:41:44.45",37685,6,1,6.03,-0.3,-0.26,34.67,6.037458
"2025-09-23 15:41:44.5",37686,1,10,5.98,-0.28,-0.24,34.66,5.986551
"2025-09-23 15:41:44.55",37687,2,38,5.98,0.21,-0.08,34.68,5.983686
"2025-09-23 15:41:44.6",37688,3,0,5.91,0.07,-0.08,34.67,5.910414
"2025-09-23 15:41:44.65",37689,4,0,5.59,0.08,0.18,34.69,5.590572
"2025-09-23 15:41:44.7",37690,5,0,5.52,0.47,-0.42,34.68,5.539973
"2025-09-23 15:41:44.75",37691,6,1,6.01,-0.45,0.07,34.64,6.026824
"2025-09-23 15:41:44.8",37692,1,10,6.28,-0.28,0.11,34.66,6.286239
"2025-09-23 15:41:44.85",37693,2,38,6.3,-0.01,0.07,34.66,6.300008
"2025-09-23 15:41:44.9",37694,3,0,5.85,-0.42,-0.1,34.65,5.865058
"2025-09-23 15:41:44.95",37695,4,0,5.32,0.13,0.46,34.65,5.321588
"2025-09-23 15:41:45",37696,5,0,5.14,-0.1,0.06,34.67,5.140973
"2025-09-23 15:41:45.05",37697,6,1,5.09,0.53,0.07,34.66,5.117519
"2025-09-23 15:41:45.1",37698,1,10,5.34,0.19,-0.04,34.67,5.34338
"2025-09-23 15:41:45.15",37699,2,38,5.73,-0.21,0.04,34.67,5.733847
"2025-09-23 15:41:45.2",37700,3,0,5.79,-0.15,-0.24,34.68,5.791942
"2025-09-23 15:41:45.25",37701,4,0,5.33,0.5,-0.35,34.65,5.353401
"2025-09-23 15:41:45.3",37702,5,0,5.39,0.16,-0.47,34.66,5.392374
"2025-09-23 15:41:45.35",37703,6,1,5.55,0.26,0,34.63,5.556087
"2025-09-23 15:41:45.4",37704,1,10,5.78,0.07,-0.14,34.65,5.780424
"2025-09-23 15:41:45.45",37705,2,38,5.6,-0.23,0.09,34.66,5.604721
"2025-09-23 15:41:45.5",37706,3,0,5.45,-0.24,0.36,34.65,5.455282
"2025-09-23 15:41:45.55",37707,4,0,5.64,0.17,0.39,34.68,5.642562
"2025-09-23 15:41:45.6",37708,5,0,5.98,-0.12,0.15,34.67,5.981204
"2025-09-23 15:41:45.65",37709,6,1,5.8,-0.11,0.06,34.66,5.801044
"2025-09-23 15:41:45.7",37710,1,10,5.91,-0.16,0.02,34.69,5.912165
"2025-09-23 15:41:45.75",37711,2,38,6.04,-0.1,0.24,34.66,6.040827
"2025-09-23 15:41:45.8",37712,3,0,5.74,-0.09,0.38,34.65,5.740705
"2025-09-23 15:41:45.85",37713,4,0,5.38,0.5,0.3,34.66,5.403184
"2025-09-23 15:41:45.9",37714,5,0,5.4,0.19,0.46,34.66,5.403342
